model,landscape,replicate,cv_fold,sequence_length,data_split,pearson_r,r2,mse
mlp,k0,r2,0,10,test,0.9992456936742801,0.9980668425559998,4.1255987162003295e-05
mlp,k0,r2,0,50,train,0.999997500200789,0.9999948740005493,1.0996721531036631e-07
mlp,k0,r2,0,50,test,0.9999967937390387,0.9999935626983643,1.6328409770949293e-07
mlp,k0,r2,0,100,train,0.9999823804804502,0.999963641166687,7.54105699148735e-07
mlp,k0,r2,0,100,test,0.9999778997654906,0.9999545216560364,1.2425842797370023e-06
mlp,k0,r2,0,200,train,0.9998134491796531,0.98818039894104,0.0002533548662590014
mlp,k0,r2,0,200,test,0.999811632698938,0.9881372451782227,0.00025513363361824305
mlp,k0,r2,0,250,train,0.9999997206433949,0.999999463558197,1.0839684679562814e-08
mlp,k0,r2,0,250,test,0.9999996827582613,0.9999993443489075,1.3105508925536024e-08
mlp,k0,r2,0,500,train,0.999869547037758,0.9878826141357422,0.00025961339407650803
mlp,k0,r2,0,500,test,0.9998645751292857,0.9878759980201721,0.0002599318861030042
mlp,k1,r5,0,10,train,0.9918002481635144,0.9835121631622314,0.00034291347592922027
mlp,k1,r5,0,10,test,0.9910714190683463,0.9820254445075989,0.0003671127080451697
mlp,k1,r5,0,50,train,0.9378624851916965,0.8674516081809998,0.0027392625710681863
mlp,k1,r5,0,50,test,0.9358624903872217,0.863178014755249,0.0027824931778013704
mlp,k1,r5,0,100,train,0.7002724170652509,0.464391827583313,0.01108332110666915
mlp,k1,r5,0,100,test,0.692006898981566,0.4488251209259033,0.011302083730697632
mlp,k1,r5,0,200,train,0.6465774591174839,0.41540586948394775,0.012103947181556676
mlp,k1,r5,0,200,test,0.6375068829213537,0.40533989667892456,0.012235000636428595
mlp,k1,r5,0,250,train,0.646079499304002,0.3824104070663452,0.01278016305956486
mlp,k1,r5,0,250,test,0.6372170999007859,0.3769139051437378,0.012789499573409557
mlp,k1,r5,0,500,train,0.6453180385499346,0.36220526695251465,0.013197508212682363
mlp,k1,r5,0,500,test,0.6370908859943429,0.3588460087776184,0.013169728126376868
mlp,k1,r4,0,10,train,0.9922634487008294,0.9802258014678955,0.00045347865364563306
mlp,k1,r4,0,10,test,0.9917956776250867,0.9792976975440979,0.0004751616332214326
mlp,k1,r4,0,50,train,0.9621085736928281,0.8467135429382324,0.003503770395917328
mlp,k1,r4,0,50,test,0.9617739332353736,0.8445518612861633,0.0035509005654603245
mlp,k1,r4,0,100,train,0.7457572092397312,0.5415948629379272,0.010466607875729861
mlp,k1,r4,0,100,test,0.7422916442393644,0.5342957973480225,0.01066317893564701
mlp,k1,r4,0,200,train,0.549936717306914,0.25901615619659424,0.016956373948503186
mlp,k1,r4,0,200,test,0.5522976019522552,0.26683539152145386,0.016714217700064184
mlp,k1,r4,0,250,train,0.5429935623498604,0.2942034602165222,0.016153714418209886
mlp,k1,r4,0,250,test,0.546916910868541,0.29881638288497925,0.01600466687232256
mlp,k1,r4,0,500,train,0.5399933611827894,-0.3191758394241333,0.030189894945234864
mlp,k1,r4,0,500,test,0.5423951511218268,-0.2977839708328247,0.029517810977995395
mlp,k1,r7,0,10,train,0.9860687924364187,0.9722846150398254,0.0006726563963303832
mlp,k1,r7,0,10,test,0.98559873430947,0.9713222980499268,0.0006927602458745241
mlp,k1,r7,0,50,train,0.9686475762579798,0.9231910705566406,0.0018639117050425786
mlp,k1,r7,0,50,test,0.9674782110794148,0.9210968017578125,0.0018959120381623507
mlp,k1,r7,0,100,train,0.7698454168606433,0.5326255559921265,0.01140381866379788
mlp,k1,r7,0,100,test,0.7661831430690811,0.5241090655326843,0.01144327875226736
mlp,k1,r7,0,200,train,0.6895589636033168,0.45629215240478516,0.013226540532667894
mlp,k1,r7,0,200,test,0.6859721879603715,0.44868433475494385,0.013411517813801765
mlp,k1,r7,0,250,train,0.6815527559031633,0.4326968193054199,0.01380288094986935
mlp,k1,r7,0,250,test,0.6777354909817186,0.4310304522514343,0.013863384258002043
mlp,k1,r7,0,500,train,0.6705862900052016,0.18159818649291992,0.01989701999401724
mlp,k1,r7,0,500,test,0.6682204088186537,0.16788184642791748,0.020174692571163177
mlp,k1,r2,0,10,train,0.9894826539068371,0.9790551066398621,0.0004440502854872887
mlp,k1,r2,0,10,test,0.9888498573389891,0.9777942299842834,0.0004718169569969177
mlp,k1,r2,0,50,train,0.9654420779576324,0.9280352592468262,0.001524960646699918
mlp,k1,r2,0,50,test,0.965401521543322,0.9283190965652466,0.0015070863300934434
mlp,k1,r2,0,100,train,0.6705612628312555,0.44914740324020386,0.011732779884416806
mlp,k1,r2,0,100,test,0.6612681592048333,0.436551034450531,0.011814328841865063
mlp,k1,r2,0,200,train,0.6591858146683929,0.41699540615081787,0.01235049608088023
mlp,k1,r2,0,200,test,0.6496437203075824,0.4065028429031372,0.012271980848163366
mlp,k1,r2,0,250,train,0.6580895193894931,0.4293844699859619,0.012088867835700512
mlp,k1,r2,0,250,test,0.6471209597077549,0.4159385561943054,0.012048570811748505
mlp,k1,r2,0,500,train,0.6583005774438643,0.33442068099975586,0.01409677670312089
mlp,k1,r2,0,500,test,0.6482314126189567,0.3186224699020386,0.014039905555546284
mlp,k2,r5,0,10,train,0.7425935033117077,0.5257724523544312,0.009800450631270283
mlp,k2,r5,0,10,test,0.733668402701717,0.5111599564552307,0.0102674575522542
mlp,k2,r5,0,50,train,0.42184252563872726,-0.013192176818847656,0.020934425392433217
mlp,k2,r5,0,50,test,0.40743410386263756,-0.00854039192199707,0.021203528717160226
mlp,k2,r5,0,100,train,0.17539799774990858,0.006007075309753418,0.02055722082916059
mlp,k2,r5,0,100,test,0.16955922646120586,-0.0008627176284790039,0.02102724127471447
mlp,k2,r5,0,200,train,0.17789687338576204,0.030001699924468994,0.020009653844140673
mlp,k2,r5,0,200,test,0.1718000364377062,0.02882981300354004,0.020429230108857156
mlp,k2,r5,0,250,train,0.17928280379541484,0.0016670823097229004,0.020592040105445963
mlp,k2,r5,0,250,test,0.17396450441508554,0.005592286586761475,0.02096117828041315
mlp,k2,r5,0,500,train,0.17979137740434453,0.027417242527008057,0.020061788979817082
mlp,k2,r5,0,500,test,0.17273253425903845,0.025794684886932373,0.02050477322191
mlp,k2,r4,0,10,train,0.7820100655500781,0.47529929876327515,0.010597061071740953
mlp,k2,r4,0,10,test,0.7664395538304654,0.44757163524627686,0.010976908914744853
mlp,k2,r4,0,50,train,0.5130952097735062,0.24129092693328857,0.015322616568913585
mlp,k2,r4,0,50,test,0.5105984218890117,0.24206191301345825,0.014985634945333004
mlp,k2,r4,0,100,train,0.32447610397526483,0.048555612564086914,0.019197099891148116
mlp,k2,r4,0,100,test,0.3248451945780222,0.04367130994796753,0.01888726055622101
mlp,k2,r4,0,200,train,0.3267566842034092,0.08694911003112793,0.018425159911448892
mlp,k2,r4,0,200,test,0.3267142700216247,0.0887182354927063,0.018012475781142713
mlp,k2,r4,0,250,train,0.3244735574656149,0.08283048868179321,0.018508328376589594
mlp,k2,r4,0,250,test,0.3258612818091934,0.08529424667358398,0.018040541745722293
mlp,k2,r4,0,500,train,0.32722941632262686,0.09450680017471313,0.018272933575349884
mlp,k2,r4,0,500,test,0.3302981683077232,0.09735769033432007,0.017793471552431585
mlp,k2,r7,0,10,train,0.7612738362658787,0.5755785703659058,0.008447058645910338
mlp,k2,r7,0,10,test,0.7421793170346955,0.5484347343444824,0.009073410741984844
mlp,k2,r7,0,50,train,0.4418493821446754,0.18989425897598267,0.01614681685245351
mlp,k2,r7,0,50,test,0.4347322546341765,0.18324428796768188,0.016459334641695023
mlp,k2,r7,0,100,train,0.2512188202787101,0.05511718988418579,0.018813836437306906
mlp,k2,r7,0,100,test,0.25837001057782194,0.05665934085845947,0.019004182144999503
mlp,k2,r7,0,200,train,0.25228973941124866,0.06192392110824585,0.01868053701882427
mlp,k2,r7,0,200,test,0.25844790833044584,0.06414896249771118,0.018901438266038895
mlp,k2,r7,0,250,train,0.2520092199003078,-0.11891782283782959,0.022288329093842894
mlp,k2,r7,0,250,test,0.25756892852039703,-0.1080474853515625,0.022421141155064106
mlp,k2,r7,0,500,train,0.2527194297895184,0.026580452919006348,0.019384247024317045
mlp,k2,r7,0,500,test,0.2595591147682663,0.02562922239303589,0.019643971137702464
mlp,k2,r2,0,10,train,0.7754421455761903,0.5911761522293091,0.00744857219979167
mlp,k2,r2,0,10,test,0.7615243689042052,0.569957971572876,0.007791328709572554
mlp,k2,r2,0,50,train,0.4306693603291567,0.13850605487823486,0.01570081970605411
mlp,k2,r2,0,50,test,0.4243679606354579,0.13513779640197754,0.015689430013298988
mlp,k2,r2,0,100,train,0.22552090682996107,-0.0020056962966918945,0.018277029261777277
mlp,k2,r2,0,100,test,0.21356946645590155,-0.004392385482788086,0.0182612095028162
mlp,k2,r2,0,200,train,0.22909624542802515,0.04998141527175903,0.017318162035096337
mlp,k2,r2,0,200,test,0.21843022804911072,0.04543870687484741,0.017280139960348606
mlp,k2,r2,0,250,train,0.22786096885058474,-0.019518494606018066,0.018589488306158298
mlp,k2,r2,0,250,test,0.217531533150654,-0.020472288131713867,0.018588720448315145
mlp,k2,r2,0,500,train,0.23013265892299414,0.04464221000671387,0.01741484386494031
mlp,k2,r2,0,500,test,0.21728087533251594,0.04091840982437134,0.017378805205225945
mlp,k3,r5,0,10,train,0.4243219112539333,0.14060091972351074,0.017074220176590115
mlp,k3,r5,0,10,test,0.3858783070817343,0.11026805639266968,0.01743885688483715
mlp,k3,r5,0,50,train,0.13850772043382292,0.009768307209014893,0.01967978320623699
mlp,k3,r5,0,50,test,0.1376215715718654,0.010194063186645508,0.019341591745615005
mlp,k3,r5,0,100,train,0.12992104823733752,-0.02521383762359619,0.020364594302679364
mlp,k3,r5,0,100,test,0.1328919130315956,-0.02629673480987549,0.0201267097145319
mlp,k3,r5,0,200,train,0.13573654155259882,-0.023990392684936523,0.020345009007566684
mlp,k3,r5,0,200,test,0.13617601990707684,-0.025681614875793457,0.02024006862193346
mlp,k3,r5,0,250,train,0.1348851251186185,0.01650381088256836,0.019542551523930318
mlp,k3,r5,0,250,test,0.13833834761937513,0.016959071159362793,0.019436141476035118
mlp,k3,r5,0,500,train,0.1378374541582434,-0.007796168327331543,0.02002791305248802
mlp,k3,r5,0,500,test,0.14116063151744984,-0.006213188171386719,0.019894961267709732
mlp,k3,r4,0,10,train,0.4005607418108775,0.14184242486953735,0.017088694105807104
mlp,k3,r4,0,10,test,0.3553914421670572,0.10645264387130737,0.017335522547364236
mlp,k3,r4,0,50,train,0.1077639575213942,0.004521846771240234,0.019798412330840762
mlp,k3,r4,0,50,test,0.09440569569357704,-0.0006587505340576172,0.01942353881895542
mlp,k3,r4,0,100,train,0.11248099690459414,0.011051833629608154,0.01966828049013489
mlp,k3,r4,0,100,test,0.08868137291679679,0.00523066520690918,0.01931702345609665
mlp,k3,r4,0,200,train,0.11590081838035489,0.0055547356605529785,0.01980100426118116
mlp,k3,r4,0,200,test,0.08996240546345413,0.0008457303047180176,0.019226380996406077
mlp,k3,r4,0,250,train,0.115524023693172,-0.0019683837890625,0.01994737796485424
mlp,k3,r4,0,250,test,0.0924557350745856,-0.008958697319030762,0.01947576366364956
mlp,k3,r4,0,500,train,0.11549288589698409,0.008951127529144287,0.0197304591939256
mlp,k3,r4,0,500,test,0.09535819961909864,0.006354629993438721,0.019132256507873535
mlp,k3,r7,0,10,train,0.3992079552722365,0.15861165523529053,0.017508643826371746
mlp,k3,r7,0,10,test,0.35034044607621156,0.11832237243652344,0.018255328014492988
mlp,k3,r7,0,50,train,0.12012639429136912,-0.059737324714660645,0.022038662217949565
mlp,k3,r7,0,50,test,0.1174575132442815,-0.060471415519714355,0.021959122642874716
mlp,k3,r7,0,100,train,0.12661532971643863,-0.17097675800323486,0.024340650360835225
mlp,k3,r7,0,100,test,0.11285142783429203,-0.17304003238677979,0.024257837608456612
mlp,k3,r7,0,200,train,0.12791075973510813,0.015323758125305176,0.02046542609664234
mlp,k3,r7,0,200,test,0.11436546241563803,0.012223005294799805,0.02083046603947878
mlp,k3,r7,0,250,train,0.1266252627784606,-0.004191279411315918,0.020868796653844213
mlp,k3,r7,0,250,test,0.11769001265635332,-0.006136536598205566,0.021157319843769073
mlp,k3,r7,0,500,train,0.13101587229584355,0.014245569705963135,0.020487675443291664
mlp,k3,r7,0,500,test,0.12191856705068749,0.012700140476226807,0.020845778845250608
mlp,k3,r2,0,10,train,0.39621067104728264,0.14670336246490479,0.01716704941109607
mlp,k3,r2,0,10,test,0.3561954839055137,0.11900025606155396,0.01735626570880413
mlp,k3,r2,0,50,train,0.10386356463466363,0.0027673840522766113,0.020035867334196444
mlp,k3,r2,0,50,test,0.09383761373038824,0.00011438131332397461,0.019693555682897566
mlp,k3,r2,0,100,train,0.10825941287216777,0.009239435195922852,0.019904708587809614
mlp,k3,r2,0,100,test,0.10007834545064276,0.0072206854820251465,0.01955498829483986
mlp,k3,r2,0,200,train,0.11123947280561859,0.0028145909309387207,0.020069962317073666
mlp,k3,r2,0,200,test,0.10287566579648949,0.0009427070617675781,0.01940848268568516
mlp,k3,r2,0,250,train,0.11189945247760982,0.01214742660522461,0.019880590859699895
mlp,k3,r2,0,250,test,0.10170575279241761,0.010280609130859375,0.01932432930916548
mlp,k3,r2,0,500,train,0.11219461484278384,-0.003717780113220215,0.02019976220420889
mlp,k3,r2,0,500,test,0.10502522213336322,-0.005480408668518066,0.019754184782505034
mlp,k4,r5,0,10,train,0.09958055233184802,-0.000535130500793457,0.020895164950113548
mlp,k4,r5,0,10,test,0.056075696331350455,-0.013566136360168457,0.020891815051436426
mlp,k4,r5,0,50,train,0.051319982591594385,0.0026015043258666992,0.02083980252868251
mlp,k4,r5,0,50,test,0.03189707689437543,0.0006486177444458008,0.020581886172294617
mlp,k4,r5,0,100,train,0.05090863336531462,-0.00469970703125,0.020994389821824274
mlp,k4,r5,0,100,test,0.03467149686224191,-0.005278944969177246,0.02069956436753273
mlp,k4,r5,0,200,train,0.051515962081369944,-0.002064943313598633,0.020919419523026492
mlp,k4,r5,0,200,test,0.03440480062921303,-0.0030956268310546875,0.02056133486330509
mlp,k4,r5,0,250,train,0.0538305076969143,0.0010339021682739258,0.020856462721083616
mlp,k4,r5,0,250,test,0.03779785727061191,-0.0005011558532714844,0.02048610057681799
mlp,k4,r5,0,500,train,0.05345496839737785,-0.0688784122467041,0.02231253683567047
mlp,k4,r5,0,500,test,0.036164146295844635,-0.06743168830871582,0.021905662305653096
mlp,k4,r4,0,10,train,0.1141891093122177,0.0015157461166381836,0.018561025199137236
mlp,k4,r4,0,10,test,0.10578283697592528,0.00462263822555542,0.01851368173956871
mlp,k4,r4,0,50,train,0.05732287943063774,-0.0415189266204834,0.01934834314804328
mlp,k4,r4,0,50,test,0.056313014914563864,-0.029492497444152832,0.019162592664361
mlp,k4,r4,0,100,train,0.05632338466029135,-0.046634793281555176,0.01946769017530115
mlp,k4,r4,0,100,test,0.04755634354417837,-0.06257617473602295,0.019797789677977563
mlp,k4,r4,0,200,train,0.06220090794172076,-0.010552406311035156,0.01883553441714596
mlp,k4,r4,0,200,test,0.055641816249970964,-0.004902005195617676,0.01877828352153301
mlp,k4,r4,0,250,train,0.061447561188993666,0.003306269645690918,0.018579948844539153
mlp,k4,r4,0,250,test,0.04875601543918229,0.0021173954010009766,0.018627246655523778
mlp,k4,r4,0,500,train,0.0614530154387061,-0.08165872097015381,0.020170995361498884
mlp,k4,r4,0,500,test,0.046430819840848764,-0.1020125150680542,0.02050221897661686
mlp,k4,r7,0,10,train,0.11400973897080471,-0.001654982566833496,0.01874262966999882
mlp,k4,r7,0,10,test,0.08740538034659151,-0.0040171146392822266,0.018592971935868265
mlp,k4,r7,0,50,train,0.030856820155020465,-0.0010533332824707031,0.01872948047361876
mlp,k4,r7,0,50,test,0.02321227528162151,-0.00249326229095459,0.018549373000860216
mlp,k4,r7,0,100,train,0.03643953718073313,-0.0014060735702514648,0.018740606445230935
mlp,k4,r7,0,100,test,0.03224642110321452,-0.001106858253479004,0.018525400757789613
mlp,k4,r7,0,200,train,0.037365570827865416,-0.014622211456298828,0.01900789957191493
mlp,k4,r7,0,200,test,0.04523467621467492,-0.01609790325164795,0.01874218098819256
mlp,k4,r7,0,250,train,0.03739504399772356,0.0006441473960876465,0.018718133051250432
mlp,k4,r7,0,250,test,0.03522009014961325,0.0008223652839660645,0.018446211703121662
mlp,k4,r7,0,500,train,0.04147022052837253,-0.1611536741256714,0.021746964672127285
mlp,k4,r7,0,500,test,0.04040942884753351,-0.1565401554107666,0.021425977163016797
mlp,k4,r2,0,10,train,0.10480058106116305,0.001244187355041504,0.018654940747901014
mlp,k4,r2,0,10,test,0.07202331053739286,-0.007753849029541016,0.018858079984784126
mlp,k4,r2,0,50,train,0.0518244292013568,-0.05721473693847656,0.01974874058444249
mlp,k4,r2,0,50,test,0.053589695105901246,-0.057404279708862305,0.019768085703253745
mlp,k4,r2,0,100,train,0.05717396973589413,-0.017673492431640625,0.019005760844600827
mlp,k4,r2,0,100,test,0.04876500665966699,-0.018583059310913086,0.01907532997429371
mlp,k4,r2,0,200,train,0.05794390664284259,-0.0004642009735107422,0.018724397529621382
mlp,k4,r2,0,200,test,0.04904441087550415,-0.001354217529296875,0.018445171415805817
mlp,k4,r2,0,250,train,0.054460730007424546,-0.02299189567565918,0.019146873036751878
mlp,k4,r2,0,250,test,0.04530832457892986,-0.02398812770843506,0.018859791196882726
mlp,k4,r2,0,500,train,0.05846038068929179,-0.05311715602874756,0.01971093751490116
mlp,k4,r2,0,500,test,0.05167384384935109,-0.053864240646362305,0.019423969835042954
mlp,k5,r5,0,10,train,0.0205599122478087,-0.007545590400695801,0.020868532849769843
mlp,k5,r5,0,10,test,0.0029565189192200525,-0.011250138282775879,0.021244986355304717
mlp,k5,r5,0,50,train,0.015494928616251673,-0.0006833076477050781,0.020728547812292452
mlp,k5,r5,0,50,test,-0.0025331257797826254,-0.0022661685943603516,0.02106059454381466
mlp,k5,r5,0,100,train,0.013246895247875659,-0.006016254425048828,0.020835883523288527
mlp,k5,r5,0,100,test,-0.0035512344801085227,-0.008150339126586914,0.02118295356631279
mlp,k5,r5,0,200,train,0.01943739374807651,-0.0030373334884643555,0.020837750940306765
mlp,k5,r5,0,200,test,0.0014726867303473945,-0.004062056541442871,0.021016526408493517
mlp,k5,r5,0,250,train,0.016237126234578646,-0.059058308601379395,0.02200516700945996
mlp,k5,r5,0,250,test,-0.009643129940509976,-0.05843234062194824,0.02218095473945141
mlp,k5,r5,0,500,train,0.020156620067000856,-0.016800403594970703,0.02112138467664654
mlp,k5,r5,0,500,test,-0.001377378363519921,-0.01859724521636963,0.02129566837102175
mlp,k5,r4,0,10,train,0.0192160445706422,-0.008330583572387695,0.020534278138687734
mlp,k5,r4,0,10,test,-0.01687875437125641,-0.015270590782165527,0.019834833964705468
mlp,k5,r4,0,50,train,0.010557358871229897,-0.03448486328125,0.021073709291062857
mlp,k5,r4,0,50,test,-0.0057964862214598956,-0.03802013397216797,0.020264116302132606
mlp,k5,r4,0,100,train,0.010924840406514636,-0.001082301139831543,0.020386714194166034
mlp,k5,r4,0,100,test,0.004850840705332815,-0.0016760826110839844,0.019577179476618765
mlp,k5,r4,0,200,train,0.01859542020585199,-0.0381624698638916,0.021083788744903898
mlp,k5,r4,0,200,test,-0.009285285178529584,-0.0417780876159668,0.020633189380168913
mlp,k5,r4,0,250,train,0.021758651211878755,-0.09523344039916992,0.022252262142058964
mlp,k5,r4,0,250,test,-0.0030123581652142933,-0.10055327415466309,0.02173164039850235
mlp,k5,r4,0,500,train,0.020213594915422527,-0.04249989986419678,0.021172157664959494
mlp,k5,r4,0,500,test,-0.009811111145874185,-0.04582548141479492,0.020721925795078276
mlp,k5,r7,0,10,train,0.018132123376722042,-0.02053523063659668,0.020307356393650958
mlp,k5,r7,0,10,test,0.012091431494649585,-0.02017819881439209,0.020078152790665625
mlp,k5,r7,0,50,train,0.010586736883055003,-0.0030962228775024414,0.01996246842961562
mlp,k5,r7,0,50,test,-0.000765623342565025,-0.004269957542419434,0.019756507873535157
mlp,k5,r7,0,100,train,0.018633683836162096,-0.007607936859130859,0.020052260572188778
mlp,k5,r7,0,100,test,-0.00904396715978728,-0.00806570053100586,0.01983210854232311
mlp,k5,r7,0,200,train,0.019240160769858454,0.0001341104507446289,0.019906095808019508
mlp,k5,r7,0,200,test,-0.002944934030577273,-0.0015115737915039062,0.01968297455459833
mlp,k5,r7,0,250,train,0.025669967571747235,-0.0007120370864868164,0.019923160305699787
mlp,k5,r7,0,250,test,0.006197660928281001,-0.0013121366500854492,0.019669088162481786
mlp,k5,r7,0,500,train,0.02715823475673522,-0.08227229118347168,0.021541715876476186
mlp,k5,r7,0,500,test,0.005233313959632335,-0.09152340888977051,0.02152805607765913
mlp,k5,r2,0,10,train,0.006129676089567736,-0.07270848751068115,0.021446394096863896
mlp,k5,r2,0,10,test,-0.002138168820446762,-0.07462155818939209,0.021930621936917305
mlp,k5,r2,0,50,train,0.016597857895014747,-0.002223491668701172,0.02005186245629662
mlp,k5,r2,0,50,test,0.011247843634373339,-0.0028558969497680664,0.02046736180782318
mlp,k5,r2,0,100,train,0.024827225546767168,-0.07239639759063721,0.021448885923937747
mlp,k5,r2,0,100,test,0.01116083273134949,-0.07301068305969238,0.0219039361923933
mlp,k5,r2,0,200,train,0.02295450319928325,-0.0020737648010253906,0.020040718385496654
mlp,k5,r2,0,200,test,0.01749664972407923,-0.0026510953903198242,0.02036510016769171
mlp,k5,r2,0,250,train,0.019743469994728827,-0.02173435688018799,0.02043283559583329
mlp,k5,r2,0,250,test,0.005137431806241887,-0.023012995719909668,0.020772645995020867
mlp,k5,r2,0,500,train,0.029334995664983973,-0.001673579216003418,0.0200326935564344
mlp,k5,r2,0,500,test,0.024246464242230856,-0.0020864009857177734,0.020352731831371783
rf,k0,r5,0,10,train,0.9998100931977755,0.9996123164656756,7.074784482695629e-06
rf,k0,r5,0,10,test,0.9986546390521441,0.9972672094290275,5.074287315099847e-05
rf,k0,r5,0,50,train,0.9998094095171155,0.9996110692132715,7.097545423446282e-06
rf,k0,r5,0,50,test,0.9986613052570985,0.9972798418992747,5.050831151201115e-05
rf,k0,r5,0,100,train,0.999809733331274,0.9996115629474,7.088535335988018e-06
rf,k0,r5,0,100,test,0.9986566980796342,0.9972708905419088,5.067452168419499e-05
rf,k0,r5,0,200,train,0.9998097896085446,0.9996116957286846,7.086112228248207e-06
rf,k0,r5,0,200,test,0.9986587681434846,0.9972744159955513,5.060906052193647e-05
rf,k0,r5,0,250,train,0.9998091825435547,0.9996106075775293,7.105969751787483e-06
rf,k0,r5,0,250,test,0.9986505922670983,0.9972585000890005,5.090458950823026e-05
rf,k0,r5,0,500,train,0.9998095653304095,0.9996113244250486,7.092888098177685e-06
rf,k0,r5,0,500,test,0.9986535155257494,0.9972653846383456,5.077675614338113e-05
rf,k0,r4,0,10,train,0.9994461810362281,0.9988101204435473,2.4737491877790337e-05
rf,k0,r4,0,10,test,0.995797448284601,0.9912120333193173,0.0001837095380651448
rf,k0,r4,0,50,train,0.999442655862552,0.9988015833003017,2.4914978338966534e-05
rf,k0,r4,0,50,test,0.9958025120066296,0.9912166228803249,0.00018361359480963815
rf,k0,r4,0,100,train,0.9994428820464377,0.9988011930665139,2.4923091265272353e-05
rf,k0,r4,0,100,test,0.995783378782368,0.99117489798136,0.00018448584002780653
rf,k0,r4,0,200,train,0.9994423991956103,0.9988008601716968,2.4930012119397513e-05
rf,k0,r4,0,200,test,0.9957908709678563,0.991201336447946,0.0001839331526246638
rf,k0,r4,0,250,train,0.9994448198115409,0.9988046366709159,2.4851499031030908e-05
rf,k0,r4,0,250,test,0.9957810378182361,0.991170718264518,0.0001845732156265315
rf,k0,r4,0,500,train,0.9994443162748333,0.9988053782635896,2.48360813842251e-05
rf,k0,r4,0,500,test,0.9957820088255581,0.9911765456638608,0.00018445139576986892
rf,k0,r7,0,10,train,0.9997156627488042,0.9994169244996431,1.3324811674227535e-05
rf,k0,r7,0,10,test,0.9978299660122698,0.9956174260615905,9.846790625384603e-05
rf,k0,r7,0,50,train,0.99971450340725,0.9994143843237958,1.3382861386080193e-05
rf,k0,r7,0,50,test,0.9978162839992297,0.99559008003908,9.90823181539837e-05
rf,k0,r7,0,100,train,0.9997151382081142,0.9994159142734202,1.3347898005515454e-05
rf,k0,r7,0,100,test,0.9978225025936523,0.9956018207367365,9.881852752946824e-05
rf,k0,r7,0,200,train,0.9997147047041488,0.999414768796931,1.337407516179778e-05
rf,k0,r7,0,200,test,0.9978205626107243,0.9955979543145834,9.890539850973137e-05
rf,k0,r7,0,250,train,0.9997168530125957,0.9994192674580211,1.3271268901244616e-05
rf,k0,r7,0,250,test,0.9978373632056086,0.9956333928965134,9.810916255061395e-05
rf,k0,r7,0,500,train,0.9997162401812622,0.9994177580081977,1.3305763807335941e-05
rf,k0,r7,0,500,test,0.9978450570764296,0.9956467490442954,9.780907590605442e-05
rf,k0,r2,0,10,train,0.999637637741163,0.9992257200216235,1.6590381129869854e-05
rf,k0,r2,0,10,test,0.9972151706973418,0.9941748407627863,0.00012471186559169192
rf,k0,r2,0,50,train,0.9996361408204417,0.9992217356967011,1.6675752663231615e-05
rf,k0,r2,0,50,test,0.9972232722348386,0.9941880719258663,0.00012442859727841975
rf,k0,r2,0,100,train,0.9996362524888194,0.9992230993025244,1.664653488548871e-05
rf,k0,r2,0,100,test,0.9972310530577435,0.9942048399448287,0.00012406960779128134
rf,k0,r2,0,200,train,0.9996347777257374,0.9992197806898424,1.6717642302386228e-05
rf,k0,r2,0,200,test,0.9972123887238662,0.9941690372057113,0.00012483611497276728
rf,k0,r2,0,250,train,0.9996345741424064,0.9992187340635613,1.6740068206953014e-05
rf,k0,r2,0,250,test,0.9972233916850914,0.9941870305165007,0.0001244508929959353
rf,k0,r2,0,500,train,0.9996360098748975,0.9992222890197029,1.666389669414703e-05
rf,k0,r2,0,500,test,0.99721766075353,0.9941799916752063,0.0001246015887956005
rf,k1,r5,0,10,train,0.9969417547937122,0.9929746650575267,0.00014566076059076502
rf,k1,r5,0,10,test,0.9748566510190674,0.9480788271112192,0.0010628718684326246
rf,k1,r5,0,50,train,0.9969503178022621,0.9929892936196449,0.00014535745726047098
rf,k1,r5,0,50,test,0.9749561102211236,0.9482714629048775,0.001058928445074851
rf,k1,r5,0,100,train,0.9969588786398665,0.9930104310329542,0.0001449192017573862
rf,k1,r5,0,100,test,0.9750133266994734,0.9483925537908229,0.0010564496086188527
rf,k1,r5,0,200,train,0.9969596567256942,0.9930050740821112,0.0001450302708438605
rf,k1,r5,0,200,test,0.9750052138788394,0.9483297203473324,0.0010577358642207021
rf,k1,r5,0,250,train,0.996949065161798,0.9929863811160596,0.00014541784405923947
rf,k1,r5,0,250,test,0.9749207376933725,0.9481961396338132,0.0010604703783825603
rf,k1,r5,0,500,train,0.9969419856717213,0.9929683829916817,0.00014579101067799447
rf,k1,r5,0,500,test,0.9748910572104863,0.9481360942011443,0.0010616995609618602
rf,k1,r4,0,10,train,0.998505865988919,0.9964578107484777,8.108721506681403e-05
rf,k1,r4,0,10,test,0.9880088217862639,0.9736957462262582,0.0005996014979978817
rf,k1,r4,0,50,train,0.9985132878928534,0.9964659628728858,8.090059797263975e-05
rf,k1,r4,0,50,test,0.9881034191608126,0.9738482149548139,0.0005961259963232787
rf,k1,r4,0,100,train,0.998497575845501,0.9964407500893376,8.147776487616762e-05
rf,k1,r4,0,100,test,0.9879708638477894,0.9736492811692748,0.0006006606619647229
rf,k1,r4,0,200,train,0.9984999365827943,0.9964409543776963,8.147308834058325e-05
rf,k1,r4,0,200,test,0.9879826847041984,0.9736495440062555,0.0006006546706353874
