model,landscape,replicate,fixed_site,data_split,pearson_r,r2,mse_loss,train_epochs
blstm,gb1,r0,1,P,-0.0380446939968726,-0.024408936500549316,0.012920607638079673,
blstm,gb1,r0,1,A,-0.044676231184390236,-0.05219006538391113,0.20923504792153835,
blstm,gb1,r0,1,E,-0.04490922430637512,-0.05880928039550781,0.0296162161976099,
blstm,gb1,r0,1,H,-0.029738450261905358,-0.06882405281066895,0.28677130304276943,
blstm,gb1,r0,1,N,-0.0483528679104408,-0.05211055278778076,0.214689452201128,
blstm,gb1,r0,1,Q,-0.04549865175605117,-0.05509805679321289,0.09401951730251312,
blstm,gb1,r0,2,train,-0.19128366956860998,-0.12513446807861328,0.0006470158077718224,
blstm,gb1,r0,2,F,-0.3351818045965482,-0.08992505073547363,0.4599362276494503,
blstm,gb1,r0,2,R,-0.07714644254841213,-0.05488228797912598,0.001937639171956107,
blstm,gb1,r0,2,T,-0.12131223264632532,-1.2509551048278809,0.00013679830044566188,
blstm,gb1,r0,2,Y,-0.3297485124695644,-0.05083060264587402,0.03250180697068572,
blstm,gb1,r0,2,G,-0.16012804664835922,-0.2749464511871338,0.7047034353017807,
blstm,gb1,r0,2,S,-0.11114092076864535,-0.018508195877075195,0.019974810304120183,
blstm,gb1,r0,2,L,-0.3498848199079818,-0.09404361248016357,0.6096778362989426,
blstm,gb1,r0,2,K,-0.0928743183759968,-0.4559617042541504,0.00024230154122051317,
blstm,gb1,r0,2,M,-0.29451306848276904,-0.06973528861999512,0.21422504261136055,
blstm,gb1,r0,2,W,-0.040795444106227485,-0.012119174003601074,0.002692386166017968,
blstm,gb1,r0,2,D,-0.07857964768854242,-2.4875717163085938,8.032643381739035e-05,
blstm,gb1,r0,2,V,-0.2553809869015913,-0.027358412742614746,0.00804831215646118,
blstm,gb1,r0,2,C,-0.3232684083822752,-0.12113285064697266,0.7131369858980179,
blstm,gb1,r0,2,P,-0.13407049771589352,-1.786475419998169,0.0001054314780049026,
blstm,gb1,r0,2,A,-0.2456204247027235,-0.08446824550628662,0.49478116631507874,
blstm,gb1,r0,2,E,-0.0319375907832219,-0.1585090160369873,0.00035825581835524645,
blstm,gb1,r0,2,H,-0.1341096913478637,-0.6596353054046631,0.00011715705113601871,
blstm,gb1,r0,2,N,-0.1232767504685624,-0.016515374183654785,0.003245568834245205,
blstm,gb1,r0,2,Q,-0.042807072819572606,-0.12398707866668701,0.00043922781514993403,
blstm,gb1,r0,3,train,-0.04640801646661874,-0.008147835731506348,0.002949825181531196,
blstm,gb1,r0,3,F,-0.07054221429106702,-0.0234677791595459,0.06569155222678091,
blstm,gb1,r0,3,R,-0.2085469680606824,-3.062440872192383,6.05195500611444e-05,
blstm,gb1,r0,3,T,-0.19795348275676217,-0.07608997821807861,0.22443962283432484,
blstm,gb1,r0,3,G,-0.29630645796410016,-0.17556488513946533,0.8426123261451721,
blstm,gb1,r0,3,I,-0.14177378884083847,-0.03268849849700928,0.02919382811523974,
blstm,gb1,r0,3,S,-0.14037056905585277,-0.056458473205566406,0.096074890345335,
blstm,gb1,r0,3,L,-0.09654995454781673,-0.034296512603759766,0.0657308092340827,
blstm,gb1,r0,3,K,-0.07771521965704734,-0.031007051467895508,0.0005028883283557661,
blstm,gb1,r0,3,M,-0.1178523018159825,-0.049545884132385254,0.16068413760513067,
blstm,gb1,r0,3,W,-0.055600303887810565,-0.007563352584838867,0.012549774349281506,
blstm,gb1,r0,3,D,-0.19158578309657237,-0.05172443389892578,0.0017878562211990356,
blstm,gb1,r0,3,V,-0.15510672000669468,-0.04905056953430176,0.17057060124352574,
blstm,gb1,r0,3,C,-0.2106014151815363,-0.10450780391693115,0.31495871767401695,
blstm,gb1,r0,3,P,-0.13142856171498174,-0.016118288040161133,0.0031132341791817453,
blstm,gb1,r0,3,A,-0.2751654990898793,-0.15148329734802246,1.0755305886268616,
blstm,gb1,r0,3,E,-0.102660466778003,-0.320820689201355,0.00026965704091708176,
blstm,gb1,r0,3,H,-0.07708251340608907,-0.0057250261306762695,0.00416784969092987,
blstm,gb1,r0,3,N,-0.06865225189599378,-0.0049582719802856445,0.03403067162798834,
blstm,gb1,r0,3,Q,-0.07538108797486842,-0.01012730598449707,0.0024569505699219008,
blstm,gb1,r3,0,train,0.021237288785312572,-0.11215150356292725,0.00023108895584300626,
blstm,gb1,r3,0,F,-0.035716274027742134,-0.05869495868682861,0.40726297348737717,
blstm,gb1,r3,0,R,0.019098045861770663,-0.01444387435913086,0.03221008670516312,
blstm,gb1,r3,0,T,0.011652647779030134,-0.02385401725769043,0.07335637602955103,
blstm,gb1,r3,0,Y,-0.05139257008901321,-0.06179487705230713,0.32052894309163094,
blstm,gb1,r3,0,G,0.007659922778241901,-0.0037633180618286133,0.005098842433653772,
blstm,gb1,r3,0,I,-0.028809061001499714,-0.06322920322418213,0.30181431397795677,
blstm,gb1,r3,0,S,0.008470625263537146,-0.016054391860961914,0.03639538725838065,
blstm,gb1,r3,0,L,-0.037914047939113626,-0.07446622848510742,0.3889961913228035,
blstm,gb1,r3,0,K,0.009684827489205017,-0.018024206161499023,0.04854019498452544,
blstm,gb1,r3,0,M,-0.028078887092506832,-0.07153308391571045,0.20783410593867302,
blstm,gb1,r3,0,W,-0.04488385067227352,-0.07438075542449951,0.5039943307638168,
blstm,gb1,r3,0,D,-0.007243526268316147,-0.0041239261627197266,0.007430933932482731,
blstm,gb1,r3,0,V,-0.03291413641179569,-0.06458091735839844,0.33281996846199036,
blstm,gb1,r3,0,C,-0.016920462311963647,-0.05009448528289795,0.1105288453400135,
blstm,gb1,r3,0,A,-0.027565831144432562,-0.04062974452972412,0.20634173353513083,
blstm,gb1,r3,0,E,-0.026640280279891737,-0.030472874641418457,0.11120390705764294,
