model,landscape,replicate,train_regime,cv_fold,test_data,pearson_r,r2,mse_loss,train_epochs
rf,k5,r2,M0-M5,0,M2,-0.190505186,-0.018701466,0.015958191,
rf,k5,r2,M0-M5,0,M3,0.047512881,-0.00037954,0.018252193,
rf,k5,r2,M0-M5,0,M4,0.036207907,-0.000361997,0.02011168,
rf,k5,r2,M0-M5,0,M5,-0.003616664,-6.41E-05,0.019993773,
rf,k5,r2,M0-M5,0,M6,0.029526131,0.000107431,0.020382717,
rf,k5,r2,M0-M6,0,train,0.033442967,0.000167875,0.020130064,
rf,k5,r2,M0-M6,0,M1,0.693227486,9.96E-05,0.02470048,
rf,k5,r2,M0-M6,0,M2,-0.260112718,-0.018562981,0.015956022,
rf,k5,r2,M0-M6,0,M3,0.031856449,-0.000409921,0.018252747,
rf,k5,r2,M0-M6,0,M4,0.035703748,-0.000479078,0.020114034,
rf,k5,r2,M0-M6,0,M5,-0.014219598,-9.85E-05,0.019994461,
rf,k5,r2,M0-M6,0,M6,0.016776923,1.62E-05,0.020384576,
rf,k5,r4,M0-M1,0,train,0.882596066,0.122655495,0.016640208,
rf,k5,r4,M0-M1,0,M1,9.98E-05,-0.088453098,0.030441847,
rf,k5,r4,M0-M1,0,M2,-0.101262818,-0.054370931,0.016342814,
rf,k5,r4,M0-M1,0,M3,0.122295884,-0.006419972,0.020735504,
rf,k5,r4,M0-M1,0,M4,0.009224435,-0.040481958,0.020929999,
rf,k5,r4,M0-M1,0,M5,-0.022628984,-0.030803434,0.021003818,
rf,k5,r4,M0-M1,0,M6,-0.04858182,-0.055523869,0.021706765,
rf,k5,r4,M0-M2,0,train,0.286517041,0.012581365,0.016402926,
rf,k5,r4,M0-M2,0,M1,0.375269387,-0.147107717,0.032082299,
rf,k5,r4,M0-M2,0,M2,0.102725957,-0.098502623,0.017026858,
rf,k5,r4,M0-M2,0,M3,-0.033047961,-0.0028746,0.020662458,
rf,k5,r4,M0-M2,0,M4,-0.012422977,-0.003879036,0.020193706,
rf,k5,r4,M0-M2,0,M5,-0.005647691,-0.000873849,0.020393968,
rf,k5,r4,M0-M2,0,M6,-0.007646206,-0.005067327,0.02066913,
rf,k5,r4,M0-M3,0,train,0.114559869,0.001704931,0.019700208,
rf,k5,r4,M0-M3,0,M1,0.149624855,-0.155035101,0.032304012,
rf,k5,r4,M0-M3,0,M2,-0.051965955,-0.105013492,0.017127777,
rf,k5,r4,M0-M3,0,M3,0.019103356,-0.000173661,0.02060681,
rf,k5,r4,M0-M3,0,M4,-0.017282555,-0.002784062,0.02017168,
rf,k5,r4,M0-M3,0,M5,0.008172073,6.13E-05,0.020374913,
rf,k5,r4,M0-M3,0,M6,-0.030824147,-0.0049304,0.020666314,
rf,k5,r4,M0-M4,0,train,0.058091443,0.000496691,0.019733677,
rf,k5,r4,M0-M4,0,M1,0.220783956,-0.171073119,0.032752563,
rf,k5,r4,M0-M4,0,M2,-0.093541904,-0.121844499,0.017388658,
rf,k5,r4,M0-M4,0,M3,-0.026462665,-0.000249637,0.020608375,
rf,k5,r4,M0-M4,0,M4,-0.008175158,-0.000712367,0.020130006,
rf,k5,r4,M0-M4,0,M5,0.009213857,-0.000601241,0.020388413,
rf,k5,r4,M0-M4,0,M6,0.014772167,-0.00147471,0.020595248,
rf,k5,r4,M0-M5,0,train,0.029643822,0.000117982,0.020037141,
rf,k5,r4,M0-M5,0,M1,-0.130661628,-0.167042975,0.032639848,
rf,k5,r4,M0-M5,0,M2,-0.088625175,-0.116052704,0.017298885,
rf,k5,r4,M0-M5,0,M3,0.007213532,-9.33E-08,0.020603234,
rf,k5,r4,M0-M5,0,M4,0.002474505,-0.001082447,0.020137451,
rf,k5,r4,M0-M5,0,M5,-0.011299193,-0.000346012,0.020383213,
rf,k5,r4,M0-M5,0,M6,-0.012046177,-0.002490644,0.020616141,
rf,k5,r4,M0-M6,0,train,0.026259958,9.96E-05,0.020050458,
rf,k5,r4,M0-M6,0,M1,0.315330003,-0.167398031,0.032649778,
rf,k5,r4,M0-M6,0,M2,-0.101453009,-0.117363812,0.017319207,
rf,k5,r4,M0-M6,0,M3,0.035529201,0.000100858,0.020601154,
rf,k5,r4,M0-M6,0,M4,0.007931898,-0.000930531,0.020134395,
rf,k5,r4,M0-M6,0,M5,-0.014393084,-0.000434301,0.020385012,
rf,k5,r4,M0-M6,0,M6,-0.011183408,-0.002256096,0.020611317,
rf,k5,r0,M0-M1,0,train,0.908841308,0.103024963,0.034002111,
rf,k5,r0,M0-M1,0,M1,0.236281319,-0.650683868,0.009149953,
rf,k5,r0,M0-M1,0,M2,0.119371365,0.012545626,0.024226828,
rf,k5,r0,M0-M1,0,M3,0.065763524,0.000531044,0.019796804,
rf,k5,r0,M0-M1,0,M4,-0.004782965,-0.018923766,0.020066625,
rf,k5,r0,M0-M1,0,M5,0.005791213,-0.01981657,0.019386891,
rf,k5,r0,M0-M1,0,M6,0.003353634,-0.02098632,0.020435996,
rf,k5,r0,M0-M2,0,train,0.219922093,0.007750862,0.0188566,
rf,k5,r0,M0-M2,0,M1,-0.464665614,-0.579629321,0.008756089,
rf,k5,r0,M0-M2,0,M2,0.09290168,-0.000422965,0.024545008,
rf,k5,r0,M0-M2,0,M3,-0.021394205,-0.002349296,0.019853856,
rf,k5,r0,M0-M2,0,M4,0.01743547,-0.000418255,0.019702179,
rf,k5,r0,M0-M2,0,M5,-0.002515964,-0.002835811,0.019064083,
rf,k5,r0,M0-M2,0,M6,0.004624366,-0.002895035,0.020073882,
rf,k5,r0,M0-M3,0,train,0.126242684,0.002290065,0.019400034,
rf,k5,r0,M0-M3,0,M1,-0.871585656,-0.571949069,0.008713516,
rf,k5,r0,M0-M3,0,M2,-0.122221458,-0.00503834,0.024658244,
rf,k5,r0,M0-M3,0,M3,-0.002080447,-0.001290905,0.019832892,
rf,k5,r0,M0-M3,0,M4,0.026252362,-0.000378669,0.019701399,
rf,k5,r0,M0-M3,0,M5,-0.000191427,-0.002640424,0.019060369,
rf,k5,r0,M0-M3,0,M6,0.0217874,-0.002604314,0.020068063,
rf,k5,r0,M0-M4,0,train,0.048742775,0.000337329,0.019239995,
rf,k5,r0,M0-M4,0,M1,0.571893639,-0.663747805,0.009222368,
rf,k5,r0,M0-M4,0,M2,0.020591275,-0.000533523,0.02454772,
rf,k5,r0,M0-M4,0,M3,0.007363007,3.29E-05,0.01980667,
rf,k5,r0,M0-M4,0,M4,0.050218206,0.000287785,0.019688274,
rf,k5,r0,M0-M4,0,M5,-0.015696143,-0.000305293,0.019015978,
rf,k5,r0,M0-M4,0,M6,0.033678455,-6.25E-05,0.020017185,
rf,k5,r0,M0-M5,0,train,0.03072413,0.00012917,0.019141829,
rf,k5,r0,M0-M5,0,M1,-0.326658326,-0.681537448,0.009320979,
rf,k5,r0,M0-M5,0,M2,-0.039640677,-0.000564066,0.02454847,
rf,k5,r0,M0-M5,0,M3,0.076788022,0.000237036,0.019802627,
rf,k5,r0,M0-M5,0,M4,0.012647335,-8.93E-05,0.019695701,
rf,k5,r0,M0-M5,0,M5,-0.023066045,-0.000170686,0.019013419,
rf,k5,r0,M0-M5,0,M6,0.011840937,-0.000137195,0.020018681,
rf,k5,r0,M0-M6,0,train,0.024485661,7.95E-05,0.019235059,
rf,k5,r0,M0-M6,0,M1,-0.159600897,-0.678943286,0.009306599,
rf,k5,r0,M0-M6,0,M2,-0.121824313,-0.000757845,0.024553224,
rf,k5,r0,M0-M6,0,M3,0.062953892,0.000151666,0.019804318,
rf,k5,r0,M0-M6,0,M4,-0.017876812,-0.000166934,0.019697229,
rf,k5,r0,M0-M6,0,M5,-0.033235206,-0.000198027,0.019013939,
rf,k5,r0,M0-M6,0,M6,-0.008661935,-0.000261332,0.020021166,
rf,k5,r7,M0-M1,0,train,0.948032618,0.109186376,0.016803807,
rf,k5,r7,M0-M1,0,M1,-0.065081644,-0.159935285,0.004876094,
rf,k5,r7,M0-M1,0,M2,0.100155827,0.001184042,0.02302411,
rf,k5,r7,M0-M1,0,M3,-0.010881652,-0.012993783,0.021794928,
rf,k5,r7,M0-M1,0,M4,-0.007890306,-0.018630282,0.019668931,
rf,k5,r7,M0-M1,0,M5,-0.008453509,-0.015210611,0.020100999,
rf,k5,r7,M0-M1,0,M6,-0.010651158,-0.020069044,0.019749604,
rf,k5,r7,M0-M2,0,train,0.312143515,0.013761567,0.019853252,
rf,k5,r7,M0-M2,0,M1,-0.08337549,-0.123050829,0.00472104,
rf,k5,r7,M0-M2,0,M2,0.077837342,-0.000208626,0.023056213,
rf,k5,r7,M0-M2,0,M3,0.031127672,0.000513193,0.02150432,
rf,k5,r7,M0-M2,0,M4,0.030462968,-0.001760969,0.019343198,
rf,k5,r7,M0-M2,0,M5,0.000432476,-0.001360235,0.019826764,
rf,k5,r7,M0-M2,0,M6,0.033122421,-0.000776682,0.019376084,
rf,k5,r7,M0-M3,0,train,0.106725531,0.001892054,0.019453138,
rf,k5,r7,M0-M3,0,M1,0.033238134,-0.055267291,0.004436094,
rf,k5,r7,M0-M3,0,M2,0.046868717,0.000508025,0.023039693,
rf,k5,r7,M0-M3,0,M3,0.006761259,-0.000300258,0.021521822,
rf,k5,r7,M0-M3,0,M4,0.018756588,0.000132605,0.019306634,
rf,k5,r7,M0-M3,0,M5,-0.004800379,-0.00055707,0.019810861,
rf,k5,r7,M0-M3,0,M6,-0.005673111,-0.000219116,0.019365289,
rf,k5,r7,M0-M4,0,train,0.056617661,0.000529359,0.020066473,
rf,k5,r7,M0-M4,0,M1,-0.816190699,-0.079694139,0.004538779,
rf,k5,r7,M0-M4,0,M2,-0.019871857,-0.000657136,0.023066552,
rf,k5,r7,M0-M4,0,M3,-0.023913602,-0.000303533,0.021521892,
rf,k5,r7,M0-M4,0,M4,0.004081689,-0.000575131,0.0193203,
rf,k5,r7,M0-M4,0,M5,0.013177834,5.13E-05,0.019798815,
rf,k5,r7,M0-M4,0,M6,0.032122928,-0.00010555,0.01936309,
rf,k5,r7,M0-M5,0,train,0.038909066,0.000227571,0.019995063,
rf,k5,r7,M0-M5,0,M1,-0.324550363,-0.072853958,0.004510025,
rf,k5,r7,M0-M5,0,M2,0.020733741,-0.000340387,0.023059251,
rf,k5,r7,M0-M5,0,M3,-0.033324582,-0.000306651,0.02152196,
rf,k5,r7,M0-M5,0,M4,-0.017741131,-0.000601735,0.019320814,
rf,k5,r7,M0-M5,0,M5,0.001997743,-9.30E-05,0.019801673,
rf,k5,r7,M0-M5,0,M6,0.038769724,-7.00E-05,0.019362401,
rf,k5,r7,M0-M6,0,train,0.032461183,0.000146666,0.019926635,
rf,k5,r7,M0-M6,0,M1,-0.565689649,-0.073577561,0.004513067,
rf,k5,r7,M0-M6,0,M2,0.011808771,-0.000357412,0.023059643,
rf,k5,r7,M0-M6,0,M3,-0.016361173,-0.000196271,0.021519585,
rf,k5,r7,M0-M6,0,M4,-0.008303303,-0.000479141,0.019318447,
rf,k5,r7,M0-M6,0,M5,-0.004282499,-0.000148996,0.019802782,
rf,k5,r7,M0-M6,0,M6,0.022981973,-0.000112039,0.019363216,
transformer,k0,r2,M0-M1,0,train,0.23750686,-0.126467499,0.007206797,30
transformer,k0,r2,M0-M1,0,M1,0.080439526,-0.335793572,0.01350832,
transformer,k0,r2,M0-M1,0,M2,0.302701848,-0.024110014,0.015385951,
transformer,k0,r2,M0-M1,0,M3,0.151306409,-0.035881575,0.015983243,
transformer,k0,r2,M0-M1,0,M4,0.141806391,-0.032454483,0.020551775,
transformer,k0,r2,M0-M1,0,M5,0.127717117,-0.031579852,0.023261194,
transformer,k0,r2,M0-M1,0,M6,0.116518024,-0.045217189,0.02348406,
transformer,k0,r2,M0-M2,0,train,0.980963805,0.959076502,0.000493517,71
transformer,k0,r2,M0-M2,0,M1,0.985157157,0.943711621,0.000569221,
transformer,k0,r2,M0-M2,0,M2,0.982182785,0.962594458,0.000561971,
transformer,k0,r2,M0-M2,0,M3,0.971171629,0.934432519,0.00101168,
transformer,k0,r2,M0-M2,0,M4,0.956344911,0.875888748,0.002470527,
transformer,k0,r2,M0-M2,0,M5,0.940353107,0.797602263,0.004564875,
transformer,k0,r2,M0-M2,0,M6,0.917906768,0.669310139,0.007376308,
transformer,k0,r2,M0-M3,0,train,0.995882243,0.990231737,0.000169596,36
transformer,k0,r2,M0-M3,0,M1,0.997634962,0.990088556,0.00010023,
transformer,k0,r2,M0-M3,0,M2,0.997456274,0.992317624,0.000115418,
transformer,k0,r2,M0-M3,0,M3,0.995190146,0.988525923,0.00017704,
transformer,k0,r2,M0-M3,0,M4,0.993774432,0.987322571,0.000252354,
transformer,k0,r2,M0-M3,0,M5,0.990844405,0.981744319,0.000412399,
transformer,k0,r2,M0-M3,0,M6,0.986367572,0.972716042,0.00061478,
transformer,k0,r2,M0-M4,0,train,0.997504512,0.992605738,0.000146483,19
transformer,k0,r2,M0-M4,0,M1,0.998738507,0.99636671,3.67E-05,
transformer,k0,r2,M0-M4,0,M2,0.99823341,0.995483713,6.79E-05,
transformer,k0,r2,M0-M4,0,M3,0.997394287,0.993179155,0.000105243,
transformer,k0,r2,M0-M4,0,M4,0.997257316,0.991618985,0.00016683,
transformer,k0,r2,M0-M4,0,M5,0.996313133,0.988013827,0.00027066,
transformer,k0,r2,M0-M4,0,M6,0.994676667,0.981654588,0.000406968,
transformer,k0,r2,M0-M5,0,train,0.997155026,0.993453193,0.000138645,10
transformer,k0,r2,M0-M5,0,M1,0.999596984,0.994594452,5.47E-05,
transformer,k0,r2,M0-M5,0,M2,0.996515239,0.99027518,0.000146103,
transformer,k0,r2,M0-M5,0,M3,0.996837687,0.992163866,0.000120908,
transformer,k0,r2,M0-M5,0,M4,0.997295342,0.993695736,0.000125491,
transformer,k0,r2,M0-M5,0,M5,0.997311487,0.993635068,0.000143241,
transformer,k0,r2,M0-M5,0,M6,0.996858083,0.992003575,0.000178432,
transformer,k0,r2,M0-M6,0,train,0.999550159,0.998123811,3.99E-05,29
transformer,k0,r2,M0-M6,0,M1,0.999869028,0.995637495,4.41E-05,
transformer,k0,r2,M0-M6,0,M2,0.999774617,0.996971662,4.55E-05,
transformer,k0,r2,M0-M6,0,M3,0.999625111,0.997049807,4.55E-05,
transformer,k0,r2,M0-M6,0,M4,0.999572123,0.997766905,4.45E-05,
transformer,k0,r2,M0-M6,0,M5,0.999538305,0.998194904,4.08E-05,
transformer,k0,r2,M0-M6,0,M6,0.999566262,0.998360226,3.67E-05,
transformer,k0,r4,M0-M1,0,train,-0.168791926,-0.218992578,0.005648999,23
transformer,k0,r4,M0-M1,0,M1,0.385904779,-1.206287854,0.006518367,
transformer,k0,r4,M0-M1,0,M2,0.0271332,-0.353946005,0.008496668,
transformer,k0,r4,M0-M1,0,M3,-0.168175807,-0.896351352,0.021274844,
transformer,k0,r4,M0-M1,0,M4,-0.028863239,-1.738680073,0.038419746,
transformer,k0,r4,M0-M1,0,M5,-0.070115219,-2.522333687,0.061737234,
transformer,k0,r4,M0-M1,0,M6,-0.079539898,-3.438040268,0.089390572,
transformer,k0,r4,M0-M2,0,train,0.976349828,0.95157796,0.00042046,61
transformer,k0,r4,M0-M2,0,M1,0.992991688,0.707247919,0.000864921,
transformer,k0,r4,M0-M2,0,M2,0.96868543,0.938014341,0.00038899,
transformer,k0,r4,M0-M2,0,M3,0.953595132,0.856820266,0.001606309,
transformer,k0,r4,M0-M2,0,M4,0.924954719,0.628111794,0.005217057,
transformer,k0,r4,M0-M2,0,M5,0.899996131,0.391463274,0.010655584,
transformer,k0,r4,M0-M2,0,M6,0.873344289,0.134907751,0.017475209,
transformer,k0,r4,M0-M3,0,train,0.99650533,0.991313755,0.000107613,36
transformer,k0,r4,M0-M3,0,M1,0.994606112,0.97713274,6.76E-05,
transformer,k0,r4,M0-M3,0,M2,0.996656224,0.985662949,9.00E-05,
transformer,k0,r4,M0-M3,0,M3,0.996044264,0.990428051,0.000107386,
transformer,k0,r4,M0-M3,0,M4,0.993211407,0.969960259,0.000421414,
transformer,k0,r4,M0-M3,0,M5,0.988426018,0.927746076,0.00126863,
transformer,k0,r4,M0-M3,0,M6,0.9815504,0.864013617,0.002762201,
transformer,k0,r4,M0-M4,0,train,0.998926968,0.996835761,4.87E-05,46
transformer,k0,r4,M0-M4,0,M1,0.995875443,0.989920901,2.98E-05,
transformer,k0,r4,M0-M4,0,M2,0.998747014,0.993386671,4.15E-05,
transformer,k0,r4,M0-M4,0,M3,0.999024676,0.995960214,4.53E-05,
transformer,k0,r4,M0-M4,0,M4,0.998784415,0.996566465,4.82E-05,
transformer,k0,r4,M0-M4,0,M5,0.998046961,0.995492693,7.90E-05,
transformer,k0,r4,M0-M4,0,M6,0.99577399,0.986907149,0.000262252,
transformer,k0,r4,M0-M5,0,train,0.998460317,0.994813174,9.44E-05,12
transformer,k0,r4,M0-M5,0,M1,0.995414508,0.925868556,0.000219018,
transformer,k0,r4,M0-M5,0,M2,0.996552316,0.979056889,0.000131428,
transformer,k0,r4,M0-M5,0,M3,0.99778582,0.989113522,0.000122134,
transformer,k0,r4,M0-M5,0,M4,0.998232447,0.99331775,9.37E-05,
transformer,k0,r4,M0-M5,0,M5,0.998306121,0.994787926,9.16E-05,
transformer,k0,r4,M0-M5,0,M6,0.997947617,0.992865379,0.000142173,
transformer,k0,r4,M0-M6,0,train,0.999439301,0.998595853,2.89E-05,25
transformer,k0,r4,M0-M6,0,M1,0.998484276,0.918467455,0.000240884,
transformer,k0,r4,M0-M6,0,M2,0.998920792,0.98454529,9.70E-05,
transformer,k0,r4,M0-M6,0,M3,0.99881983,0.993597409,7.18E-05,
transformer,k0,r4,M0-M6,0,M4,0.999086415,0.997211433,3.91E-05,
transformer,k0,r4,M0-M6,0,M5,0.999328567,0.998433737,2.75E-05,
transformer,k0,r4,M0-M6,0,M6,0.999585933,0.999113538,1.79E-05,
transformer,k0,r0,M0-M1,0,train,0.265385187,0.028375472,0.006626468,32
transformer,k0,r0,M0-M1,0,M1,-0.265961363,-2.79794284,0.006702814,
transformer,k0,r0,M0-M1,0,M2,0.190915887,0.001093528,0.010768413,
transformer,k0,r0,M0-M1,0,M3,0.195369251,0.033698416,0.015965831,
transformer,k0,r0,M0-M1,0,M4,0.157099313,0.024158674,0.019422036,
transformer,k0,r0,M0-M1,0,M5,0.152241487,0.017388955,0.021684106,
transformer,k0,r0,M0-M1,0,M6,0.147568908,0.009989759,0.024663156,
transformer,k0,r0,M0-M2,0,train,0.972038099,0.942466766,0.000656824,83
transformer,k0,r0,M0-M2,0,M1,0.958648251,0.900115583,0.000176281,
transformer,k0,r0,M0-M2,0,M2,0.966450451,0.928954169,0.000765888,
transformer,k0,r0,M0-M2,0,M3,0.945958895,0.893465809,0.001760223,
transformer,k0,r0,M0-M2,0,M4,0.9155218,0.8375782,0.003232659,
transformer,k0,r0,M0-M2,0,M5,0.884319518,0.779470507,0.00487709,
transformer,k0,r0,M0-M2,0,M6,0.857477709,0.727711856,0.006726744,
transformer,k0,r0,M0-M3,0,train,0.997200896,0.994131324,9.58E-05,41
transformer,k0,r0,M0-M3,0,M1,0.996776082,0.984999137,2.65E-05,
transformer,k0,r0,M0-M3,0,M2,0.998355806,0.995119004,5.26E-05,
transformer,k0,r0,M0-M3,0,M3,0.997132445,0.994137017,9.69E-05,
transformer,k0,r0,M0-M3,0,M4,0.99602327,0.991558426,0.000168011,
transformer,k0,r0,M0-M3,0,M5,0.994297852,0.986359163,0.000300825,
transformer,k0,r0,M0-M3,0,M6,0.992399753,0.97969506,0.000497543,
transformer,k0,r0,M0-M4,0,train,0.995813914,0.989371561,0.000200533,13
transformer,k0,r0,M0-M4,0,M1,0.977099445,0.882405289,0.000207537,
transformer,k0,r0,M0-M4,0,M2,0.996018244,0.97910353,0.000225268,
transformer,k0,r0,M0-M4,0,M3,0.99650777,0.989683983,0.000170448,
transformer,k0,r0,M0-M4,0,M4,0.995583141,0.989351924,0.000211927,
transformer,k0,r0,M0-M4,0,M5,0.99402129,0.98654792,0.000298285,
transformer,k0,r0,M0-M4,0,M6,0.992833305,0.98387973,0.000397019,
transformer,k0,r0,M0-M5,0,train,0.999645567,0.999200896,1.72E-05,38
transformer,k0,r0,M0-M5,0,M1,0.998892476,0.993842287,1.09E-05,
transformer,k0,r0,M0-M5,0,M2,0.999734365,0.999215977,8.45E-06,
transformer,k0,r0,M0-M5,0,M3,0.999711751,0.999306934,1.15E-05,
transformer,k0,r0,M0-M5,0,M4,0.999658152,0.999241736,1.51E-05,
transformer,k0,r0,M0-M5,0,M5,0.999613034,0.999132168,1.92E-05,
transformer,k0,r0,M0-M5,0,M6,0.999581522,0.999051554,2.37E-05,
transformer,k0,r0,M0-M6,0,train,0.999441779,0.997251232,6.20E-05,21
transformer,k0,r0,M0-M6,0,M1,0.999660553,0.977717993,3.93E-05,
transformer,k0,r0,M0-M6,0,M2,0.999515448,0.995850391,4.47E-05,
transformer,k0,r0,M0-M6,0,M3,0.999502652,0.99666102,5.52E-05,
transformer,k0,r0,M0-M6,0,M4,0.999454033,0.996966761,6.04E-05,
transformer,k0,r0,M0-M6,0,M5,0.999437185,0.997259904,6.05E-05,
transformer,k0,r0,M0-M6,0,M6,0.999418637,0.997390628,6.49E-05,
transformer,k0,r7,M0-M1,0,train,0.262861407,-0.441907759,0.014559364,12
transformer,k0,r7,M0-M1,0,M1,0.715762743,-0.785313569,0.00942774,
transformer,k0,r7,M0-M1,0,M2,0.313883352,-0.311410204,0.018560322,
transformer,k0,r7,M0-M1,0,M3,0.268457295,-0.16220553,0.025975395,
transformer,k0,r7,M0-M1,0,M4,0.201970179,-0.193724366,0.028823901,
transformer,k0,r7,M0-M1,0,M5,0.136710839,-0.233225077,0.030078836,
transformer,k0,r7,M0-M1,0,M6,0.060089789,-0.295719757,0.028184088,
transformer,k0,r7,M0-M2,0,train,0.454832485,0.174948978,0.013224387,12
transformer,k0,r7,M0-M2,0,M1,0.765257907,0.385452349,0.003245254,
transformer,k0,r7,M0-M2,0,M2,0.490363671,0.169694094,0.011751277,
transformer,k0,r7,M0-M2,0,M3,0.461120746,0.150704972,0.018981818,
transformer,k0,r7,M0-M2,0,M4,0.411451205,0.096680266,0.021811735,
transformer,k0,r7,M0-M2,0,M5,0.364051943,0.040121771,0.023455762,
transformer,k0,r7,M0-M2,0,M6,0.260752268,-0.046765502,0.022731068,
transformer,k0,r7,M0-M3,0,train,0.996274276,0.992359431,0.000151254,23
transformer,k0,r7,M0-M3,0,M1,0.996332872,0.986648186,7.05E-05,
transformer,k0,r7,M0-M3,0,M2,0.996059237,0.990662059,0.000132159,
transformer,k0,r7,M0-M3,0,M3,0.996546973,0.993099241,0.000154233,
transformer,k0,r7,M0-M3,0,M4,0.992432048,0.984595747,0.000371954,
transformer,k0,r7,M0-M3,0,M5,0.985986866,0.97093899,0.000711202,
transformer,k0,r7,M0-M3,0,M6,0.971925225,0.941150576,0.001262995,
transformer,k0,r7,M0-M4,0,train,0.997828771,0.995197624,0.000107469,26
transformer,k0,r7,M0-M4,0,M1,0.997961213,0.980223591,0.000104434,
transformer,k0,r7,M0-M4,0,M2,0.997690879,0.992824596,0.000101553,
transformer,k0,r7,M0-M4,0,M3,0.998286392,0.995777874,9.44E-05,
transformer,k0,r7,M0-M4,0,M4,0.997795118,0.99527167,0.000114171,
transformer,k0,r7,M0-M4,0,M5,0.997366688,0.994423775,0.0001365,
transformer,k0,r7,M0-M4,0,M6,0.995718844,0.990796338,0.000199543,
transformer,k0,r7,M0-M5,0,train,0.997519035,0.994906554,0.000119458,11
transformer,k0,r7,M0-M5,0,M1,0.993300516,0.985383268,7.72E-05,
transformer,k0,r7,M0-M5,0,M2,0.997795632,0.995221044,6.76E-05,
transformer,k0,r7,M0-M5,0,M3,0.997993593,0.995946556,9.06E-05,
transformer,k0,r7,M0-M5,0,M4,0.997792533,0.995529085,0.000107956,
transformer,k0,r7,M0-M5,0,M5,0.997553883,0.994998749,0.000122309,
transformer,k0,r7,M0-M5,0,M6,0.996797422,0.992981604,0.000151249,
transformer,k0,r7,M0-M6,0,train,0.9991573,0.997953964,4.67E-05,16
transformer,k0,r7,M0-M6,0,M1,0.999131664,0.99152486,4.48E-05,
transformer,k0,r7,M0-M6,0,M2,0.999258782,0.997464048,3.59E-05,
transformer,k0,r7,M0-M6,0,M3,0.999431795,0.998475457,3.41E-05,
transformer,k0,r7,M0-M6,0,M4,0.99931041,0.998352906,3.98E-05,
transformer,k0,r7,M0-M6,0,M5,0.999207854,0.998031031,4.82E-05,
transformer,k0,r7,M0-M6,0,M6,0.999160043,0.997434978,5.50E-05,
transformer,k1,r2,M0-M1,0,train,0.011465152,-0.2590223,0.023760702,12
transformer,k1,r2,M0-M1,0,M1,-0.140051035,-1.838118292,0.021627456,
transformer,k1,r2,M0-M1,0,M2,0.219872417,-0.009176217,0.022860305,
transformer,k1,r2,M0-M1,0,M3,0.071719771,-0.033231687,0.027071493,
transformer,k1,r2,M0-M1,0,M4,0.07273905,-0.093610635,0.026836891,
transformer,k1,r2,M0-M1,0,M5,0.075979744,-0.143885851,0.024437105,
transformer,k1,r2,M0-M1,0,M6,0.049421398,-0.141368276,0.020213997,
transformer,k1,r2,M0-M2,0,train,0.931176918,0.856965759,0.003538892,71
transformer,k1,r2,M0-M2,0,M1,0.978729009,0.926887452,0.000557143,
transformer,k1,r2,M0-M2,0,M2,0.897314436,0.791398,0.004725344,
transformer,k1,r2,M0-M2,0,M3,0.802814676,0.621520409,0.009916468,
transformer,k1,r2,M0-M2,0,M4,0.649794218,0.326807257,0.016519954,
transformer,k1,r2,M0-M2,0,M5,0.372995181,-0.187375157,0.025388556,
transformer,k1,r2,M0-M2,0,M6,-0.162662738,-1.210329755,0.039725006,
transformer,k1,r2,M0-M3,0,train,0.959288269,0.917856524,0.002238116,56
transformer,k1,r2,M0-M3,0,M1,0.982688953,0.923817263,0.000580539,
transformer,k1,r2,M0-M3,0,M2,0.974226135,0.941317523,0.001329301,
transformer,k1,r2,M0-M3,0,M3,0.941081783,0.881965242,0.003092605,
transformer,k1,r2,M0-M3,0,M4,0.876381255,0.749207396,0.006154378,
transformer,k1,r2,M0-M3,0,M5,0.72975582,0.38211867,0.013195195,
transformer,k1,r2,M0-M3,0,M6,0.367103798,-0.467183061,0.026563556,
transformer,k1,r2,M0-M4,0,train,0.978153743,0.955319656,0.001141433,44
transformer,k1,r2,M0-M4,0,M1,0.987643693,0.898286768,0.000775091,
transformer,k1,r2,M0-M4,0,M2,0.987487203,0.972744555,0.000617402,
transformer,k1,r2,M0-M4,0,M3,0.984817136,0.966042118,0.000889724,
transformer,k1,r2,M0-M4,0,M4,0.972961095,0.944161572,0.001370259,
transformer,k1,r2,M0-M4,0,M5,0.920946228,0.837578571,0.003476522,
transformer,k1,r2,M0-M4,0,M6,0.762310343,0.429008395,0.010365745,
transformer,k1,r2,M0-M5,0,train,0.986691656,0.972570943,0.00063224,39
transformer,k1,r2,M0-M5,0,M1,0.986206548,0.902434344,0.000743485,
transformer,k1,r2,M0-M5,0,M2,0.989615008,0.971747196,0.000639995,
transformer,k1,r2,M0-M5,0,M3,0.989639883,0.975640464,0.000638239,
transformer,k1,r2,M0-M5,0,M4,0.987974533,0.97321075,0.0006574,
transformer,k1,r2,M0-M5,0,M5,0.985178977,0.969693393,0.000646797,
transformer,k1,r2,M0-M5,0,M6,0.966019402,0.915058217,0.001519888,
transformer,k1,r2,M0-M6,0,train,0.982890155,0.962006755,0.000800194,24
transformer,k1,r2,M0-M6,0,M1,0.994356744,0.939059284,0.00046439,
transformer,k1,r2,M0-M6,0,M2,0.988564395,0.973349436,0.0006037,
transformer,k1,r2,M0-M6,0,M3,0.986675933,0.967482384,0.000851987,
