model,landscape,replicate,fixed_site,data_split,pearson_r,r2,mse_loss,train_epochs
cnn,k0,r4,1,D,0.979345536963713,0.9463130235671997,0.000910346265300177,
cnn,k0,r4,2,train,0.9998693780478969,0.9996205568313599,7.067835554153135e-06,
cnn,k0,r4,2,F,0.9713191087099577,0.5680232048034668,0.007935683242976665,
cnn,k0,r4,2,C,0.9333400017535449,0.823482871055603,0.0031814348767511547,
cnn,k0,r4,2,G,0.9607794656438069,0.8902618288993835,0.001987301337067038,
cnn,k0,r4,2,E,0.9666991548283196,0.7393944263458252,0.004634835000615567,
cnn,k0,r4,2,D,0.9742372935116543,0.4165080189704895,0.010397945996373892,
cnn,k0,r4,3,train,0.9997419523535791,0.9994518756866455,9.643418025007122e-06,
cnn,k0,r4,3,F,0.9663010370416272,0.8019033670425415,0.003491070121526718,
cnn,k0,r4,3,C,0.973451819863703,-0.23344790935516357,0.021741396747529507,
cnn,k0,r4,3,G,0.9660779109897016,0.7030576467514038,0.005241015343926847,
cnn,k0,r4,3,E,0.960057037992913,0.5600354671478271,0.007761498098261654,
cnn,k0,r4,3,D,0.9294962066852632,-0.31942713260650635,0.02328586159273982,
cnn,k0,r4,4,train,0.9998528447046173,0.9996623992919922,5.5193365824379725e-06,
cnn,k0,r4,4,F,0.9160110026566781,0.08211362361907959,0.01517259911634028,
cnn,k0,r4,4,C,0.9211734203995647,0.7853810787200928,0.003545751329511404,
cnn,k0,r4,4,G,0.8805635946198838,-0.14826714992523193,0.0189804770052433,
cnn,k0,r4,4,E,0.9374517313067776,0.0017723441123962402,0.016497744247317314,
cnn,k0,r4,4,D,0.9741559344222764,0.766233503818512,0.0038646323373541236,
cnn,k0,r4,5,train,0.9994931163320285,0.9989045858383179,1.8796740732796025e-05,
cnn,k0,r4,5,F,0.9514450529912275,-0.03640604019165039,0.017780021764338017,
cnn,k0,r4,5,C,0.9708823855836346,0.5661130547523499,0.0074407923966646194,
cnn,k0,r4,5,G,0.9600319144503349,0.45655184984207153,0.009323633275926113,
cnn,k0,r4,5,E,0.9728975312557789,0.7215133905410767,0.004778170376084745,
cnn,k0,r4,5,D,0.9767434987002113,0.9382580518722534,0.0010612824989948422,
cnn,k1,r0,0,train,0.9968085272684467,0.99362713098526,0.00010476399256731384,
cnn,k1,r0,0,F,0.6721846262631451,0.3787527084350586,0.013492190511897206,
cnn,k1,r0,0,C,0.6613177575956454,0.3684014678001404,0.0112046143040061,
cnn,k1,r0,0,G,0.6801466926394778,0.44727402925491333,0.012008681194856763,
cnn,k1,r0,0,E,0.8198510342010237,0.6584180593490601,0.0053998916409909725,
