model,landscape,replicate,train position,data_split,pearson_r,r2,mse_loss,train_epochs
rf,k0,r3,4,train,0.9997459444450844,0.9994578054096042,1.1621239292259697e-05,
rf,k0,r3,4,G,0.9997459444299279,0.9232518639039873,0.0016449969621836807,
rf,k0,r3,4,F,0.999745944400305,0.9946228294951106,0.0001152526899903584,
rf,k0,r3,4,C,0.9997459444166941,0.9751565277515846,0.0005324876725665197,
rf,k0,r3,4,E,0.9997459444241921,0.6921157499906024,0.006599100407044222,
rf,k0,r3,4,D,0.9997459444402026,0.5522764493488588,0.00959637482344968,
rf,k0,r3,5,train,0.9997649936582417,0.9995010224104296,1.0786390014561599e-05,
rf,k0,r3,5,G,0.9997649936988072,0.7804345638480161,0.004746342269579462,
rf,k0,r3,5,F,0.9997649936810606,-0.1209332260297733,0.02423119436687724,
rf,k0,r3,5,C,0.9997649936668054,0.7978881264207287,0.0043690489078949115,
rf,k0,r3,5,E,0.9997649936753495,0.27042824837362867,0.01577114005997658,
rf,k0,r3,5,D,0.9997649936961142,0.7965189535155925,0.004398646291561051,
rf,k0,r2,0,train,0.9995514649929444,0.9990328036961671,1.7942607147317704e-05,
rf,k0,r2,0,G,0.9995514651775207,0.9757386865090287,0.0004500753488950464,
rf,k0,r2,0,F,0.999551465154106,0.8709674098471991,0.0023937033701635006,
rf,k0,r2,0,C,0.9995514651631263,0.9052158726127778,0.0017583548903801827,
rf,k0,r2,0,E,0.9995514650345336,0.3116925841415553,0.012768896662191847,
rf,k0,r2,0,D,0.9995514651422853,0.7529588797902338,0.004582897699907295,
rf,k0,r2,1,train,0.9994780344529514,0.998729908965158,2.2707401466224832e-05,
rf,k0,r2,1,G,0.9994780344927281,0.967369017946703,0.0005833950392187323,
rf,k0,r2,1,F,0.9994780343536931,0.9474035714486101,0.0009403485119920367,
rf,k0,r2,1,C,0.9994780343886265,0.997957492351831,3.651709985719058e-05,
rf,k0,r2,1,E,0.9994780345335085,0.952895779921762,0.0008421557218926101,
rf,k0,r2,1,D,0.9994780345227352,-0.3415594629240366,0.023985154085952743,
rf,k0,r2,2,train,0.9994271790142504,0.9987183992996922,2.2260501481599492e-05,
rf,k0,r2,2,G,0.9994271789761893,-0.4295749418654182,0.02483070989833067,
rf,k0,r2,2,F,0.9994271790442993,0.5125031987149686,0.00846747606394259,
rf,k0,r2,2,C,0.9994271790035035,-0.5960223250143055,0.027721783733112966,
rf,k0,r2,2,E,0.9994271788189679,-0.4566694383581391,0.025301322329852886,
rf,k0,r2,2,D,0.9994271790039846,0.8875786749949413,0.00195267923331061,
rf,k0,r2,3,train,0.9994646149163777,0.998846435443277,2.140401060898805e-05,
rf,k0,r2,3,G,0.9994646146273705,0.9854368455011936,0.00027021453946995396,
rf,k0,r2,3,F,0.9994646149259672,0.9557035932562857,0.0008219052438308327,
rf,k0,r2,3,C,0.9994646146551236,0.5615454330015803,0.008135380281830506,
rf,k0,r2,3,E,0.9994646149330345,0.6874312699636775,0.005799609859094404,
rf,k0,r2,3,D,0.9994646148558997,0.41853275900102405,0.010788933222097835,
rf,k0,r2,4,train,0.9995357204515505,0.9989926727356937,1.789714939312255e-05,
rf,k0,r2,4,G,0.9995357204632456,0.8382684633499067,0.002873478729320072,
rf,k0,r2,4,F,0.9995357205637526,0.8169700219861177,0.003251887396662952,
rf,k0,r2,4,C,0.999535720585467,0.8242079387519767,0.0031232915752909427,
rf,k0,r2,4,E,0.9995357206270663,0.41493869409549233,0.010394764388517184,
rf,k0,r2,4,D,0.9995357204559938,0.7551564616558701,0.004350126835476405,
rf,k0,r2,5,train,0.9995257189446056,0.9989532540183408,1.7791915874580155e-05,
rf,k0,r2,5,G,0.9995257187789938,0.9472408030070265,0.0008967669458779332,
rf,k0,r2,5,F,0.9995257188413118,0.8533787513007492,0.0024921738125657975,
rf,k0,r2,5,C,0.9995257189149641,0.9510545578828904,0.0008319431868052316,
rf,k0,r2,5,E,0.9995257189177655,-0.42631561937855156,0.024243597057992384,
rf,k0,r2,5,D,0.999525718883665,0.8661168637356046,0.002275659563185333,
rf,k1,r6,0,train,0.9969684607861566,0.992706689926675,0.00012840546990039773,
rf,k1,r6,0,G,0.9344920828876373,0.49519389849473905,0.009278496094671898,
rf,k1,r6,0,F,0.3658653475403091,-0.17018230129420409,0.02488742099504301,
rf,k1,r6,0,C,0.4512304438508254,-0.30445971914562797,0.02698182855562485,
rf,k1,r6,0,E,0.6092969933789114,0.13021216566348293,0.011872711118523921,
rf,k1,r6,0,D,0.4576591660932334,0.13528510748744826,0.02690047218148706,
rf,k1,r6,1,train,0.9955223504782185,0.9898130513411753,0.00021153402096756122,
rf,k1,r6,1,G,0.8944059160904856,0.7787861140658253,0.004417404956210801,
rf,k1,r6,1,F,0.7490087110914396,0.5241876832242294,0.010577177935944933,
rf,k1,r6,1,C,0.911060810964039,0.809262399715777,0.004286425067705169,
rf,k1,r6,1,E,0.8617820865620072,0.7002629772239741,0.005734292343436246,
rf,k1,r6,1,D,0.9244981563844605,0.7600805740349779,0.005306420731279392,
rf,k1,r6,2,train,0.997200446827664,0.9935413255389378,0.00015405684895889192,
rf,k1,r6,2,G,0.7628207530179413,0.44838016171118633,0.009684061602023014,
rf,k1,r6,2,F,0.6767119935089787,0.37289662317843275,0.015110422860596686,
rf,k1,r6,2,C,0.8114269851597105,0.5826598626966772,0.007900073264149488,
rf,k1,r6,2,E,0.6887810889783581,0.31580063423258886,0.013017208887757155,
rf,k1,r6,2,D,0.4879141863620218,-0.24579757235371336,0.02746331585255807,
rf,k1,r6,3,train,0.9968608901492106,0.9930645222027793,0.00015710330427765108,
rf,k1,r6,3,G,0.3151317661438936,-0.5400598045941054,0.029726573408994178,
rf,k1,r6,3,F,0.25033490719037355,-0.43055732278199943,0.03370808463074457,
rf,k1,r6,3,C,0.4618376532032196,-0.3471826545367729,0.022940422585929255,
rf,k1,r6,3,E,0.7577695518978149,0.5206447495280419,0.01053589625029954,
rf,k1,r6,3,D,0.47349606181905296,-0.34101688858058377,0.02420755577779825,
rf,k1,r6,4,train,0.9966871988348789,0.9921024663241084,0.0001737049256100392,
rf,k1,r6,4,G,0.911327553958953,0.8160630551996817,0.003831466087423372,
rf,k1,r6,4,F,0.9526438542689887,0.8996346937219042,0.002187654645316618,
rf,k1,r6,4,C,0.8913349401198268,0.6652507621289827,0.0075673939515073846,
rf,k1,r6,4,E,0.9278308323569975,0.7265902241752467,0.005301311348186125,
rf,k1,r6,4,D,0.8417689069753532,0.5862991161634088,0.008440459611393461,
rf,k1,r6,5,train,0.9979244078968037,0.9951865995794398,8.834475344950314e-05,
rf,k1,r6,5,G,0.7626025106870304,0.5223060480138612,0.008827405233574255,
rf,k1,r6,5,F,0.7619222351267348,0.5201076222861625,0.009645242533084237,
rf,k1,r6,5,C,0.8486761014128841,0.6417634121113345,0.008330178107337225,
rf,k1,r6,5,E,0.620254303885764,0.19852878391826412,0.019521756993369208,
rf,k1,r6,5,D,0.6558919453577522,0.26220861937445816,0.013664847452662868,
rf,k1,r3,0,train,0.9974790204574404,0.9944129348990196,0.00010100495250801289,
rf,k1,r3,0,G,0.7330319476715873,0.38624862204637256,0.00890764483680433,
rf,k1,r3,0,F,0.6949450837824677,0.37598160411943926,0.011376911944494972,
rf,k1,r3,0,C,0.836223966118526,0.541066603610155,0.007499157096200274,
rf,k1,r3,0,E,0.8638886953858589,0.6716153602254524,0.006597800087886061,
rf,k1,r3,0,D,0.8543496289290253,0.5825246201200704,0.009913838527201579,
rf,k1,r3,1,train,0.9964194328443673,0.9918888644972813,0.00015052663876317826,
rf,k1,r3,1,G,0.8623240854488063,0.6736329827065484,0.005274632751643378,
rf,k1,r3,1,F,0.8908955605537117,0.7809466956940971,0.003783206639708467,
rf,k1,r3,1,C,0.9274479982766792,0.7711816167895651,0.005129147285385715,
rf,k1,r3,1,E,0.8989079467730079,0.6240646214115637,0.006508174261509173,
rf,k1,r3,1,D,0.9674593045386576,0.9355388583694151,0.001188826403358966,
rf,k1,r3,2,train,0.9965978284102499,0.9921074051354698,0.0001228149550274461,
rf,k1,r3,2,G,0.9763131499665088,0.9468363229000472,0.0009540778494919098,
rf,k1,r3,2,F,0.8121719541825219,0.6518885079754402,0.007121720731258871,
rf,k1,r3,2,C,0.9307584210266711,0.8281324560542735,0.0031433111060661725,
rf,k1,r3,2,E,0.8444082557611745,0.5572608020611141,0.00668211461348099,
rf,k1,r3,2,D,0.9181989561025584,0.63475649812209,0.008161776814465201,
rf,k1,r3,3,train,0.9943119640218386,0.9863711630853449,0.0001337392308794733,
rf,k1,r3,3,G,0.017851697428872396,-0.7613992834300725,0.02816238532986849,
rf,k1,r3,3,F,0.34033713953111805,-0.7720220409387164,0.036525197100906986,
rf,k1,r3,3,C,0.2200404643855259,-1.3322537303845206,0.02363495849416993,
rf,k1,r3,3,E,0.4728748189623886,-0.18388309652418644,0.010525246454124913,
rf,k1,r3,3,D,0.43761889292335804,-0.3473437699828983,0.023275278301082447,
rf,k1,r3,4,train,0.999526318692502,0.9989738436181226,2.428538138542319e-05,
rf,k1,r3,4,G,0.8765011582094784,0.7191960840541861,0.005417321354213201,
rf,k1,r3,4,F,0.6522867857726822,0.22644772107344158,0.015139517649654563,
rf,k1,r3,4,C,0.8642138231386718,0.5766856690959472,0.006653388093104652,
rf,k1,r3,4,E,0.7637021719831596,0.3282378442937137,0.00979663013775145,
rf,k1,r3,4,D,0.673374442244034,0.2665597390405927,0.014143673528829786,
rf,k1,r3,5,train,0.99927749555878,0.9983440564150294,2.8683801831353406e-05,
rf,k1,r3,5,G,0.8967525842484119,0.8024171559299429,0.0037677100339796364,
rf,k1,r3,5,F,0.8558002814455623,0.7222930565766639,0.005393662192445791,
rf,k1,r3,5,C,0.8913449202149107,0.7545809679750088,0.004291328102101581,
rf,k1,r3,5,E,0.8081903390031324,0.6327860241831442,0.007210784346973222,
rf,k1,r3,5,D,0.8599159325924761,0.6107385003601906,0.007246776364845092,
rf,k1,r2,0,train,0.9968048883178096,0.9928342441538045,0.0001475779313636759,
rf,k1,r2,0,G,0.8633772851684007,0.39000763044792397,0.012403346962294759,
rf,k1,r2,0,F,0.8269463343159724,-0.2659695696418609,0.01771030162214222,
rf,k1,r2,0,C,0.6855472371301166,-0.08866024291824415,0.017823941060608986,
rf,k1,r2,0,E,0.8659734240423926,0.18354793397681124,0.018831967457478258,
rf,k1,r2,0,D,0.774568997332306,0.3309969157741266,0.01616135037030742,
rf,k1,r2,1,train,0.9957538590035253,0.9902357538705426,0.0001803732776435335,
rf,k1,r2,1,G,0.7651444549558755,0.5276000038620547,0.00835155766364062,
rf,k1,r2,1,F,0.7152048285044439,0.3529298715785718,0.01129744908508614,
rf,k1,r2,1,C,0.827341862077443,0.5612342169257978,0.010358302843482582,
rf,k1,r2,1,E,0.8255040883695662,0.6459498787165859,0.0067925197265365465,
rf,k1,r2,1,D,0.8604872071389182,0.7167749313100686,0.007053779413115065,
rf,k1,r2,2,train,0.9960019508868215,0.9910519440556858,0.0001267645223930827,
rf,k1,r2,2,G,0.709097568037997,-1.1851054106053347,0.04119536118240013,
rf,k1,r2,2,F,0.30681384177812526,-1.4189558881863458,0.04703656031378244,
rf,k1,r2,2,C,0.2574117274500599,-1.7742322701058098,0.05746343202061636,
rf,k1,r2,2,E,0.667983566617003,-0.6147319536509575,0.022660415097798776,
rf,k1,r2,2,D,0.5319195809931536,-0.7198177858161534,0.029758548756234626,
rf,k1,r2,3,train,0.9961429817504233,0.9904189504307442,0.0002103611639798737,
rf,k1,r2,3,G,0.8000753376208743,0.20065225904642792,0.015200023748377922,
rf,k1,r2,3,F,0.8964354002516012,0.6315419911808517,0.007627116222976649,
rf,k1,r2,3,C,0.9579316365853241,0.620124939474143,0.008033892771306925,
rf,k1,r2,3,E,0.9142985938758599,0.6019750868184599,0.007334835721139675,
rf,k1,r2,3,D,0.8524156981171893,0.33368961324459,0.013460049954041632,
rf,k1,r2,4,train,0.9953211910113373,0.9900992648138403,0.00020023201726448731,
rf,k1,r2,4,G,0.6620023498331573,0.009217124322312142,0.018166541254422477,
rf,k1,r2,4,F,0.7905030658922964,0.5477372576736823,0.007669989847848011,
rf,k1,r2,4,C,0.5228937127401452,-0.1374980767863927,0.025618874913522435,
rf,k1,r2,4,E,0.6641829976735578,0.31329191481558594,0.015417264663532344,
rf,k1,r2,4,D,0.7230084240658119,0.3495015834806049,0.011095518511686591,
rf,k1,r2,5,train,0.9972925516250394,0.9935045072925734,0.00013639226998314212,
rf,k1,r2,5,G,0.7628405162811971,0.23103910553856488,0.014241881141060725,
rf,k1,r2,5,F,0.8231285988560253,0.6558847864290942,0.007267568668026622,
rf,k1,r2,5,C,0.8239469886930931,0.560270444660053,0.007489758001570773,
rf,k1,r2,5,E,0.847693762348122,0.6789230457723203,0.007788943933236266,
rf,k1,r2,5,D,0.8045966793252239,0.5956065294294124,0.008469161809407086,
rf,k1,r1,0,train,0.9951778005669406,0.9875842642226494,0.00026838480205546207,
rf,k1,r1,0,G,0.7412437896036667,0.31259518018866483,0.011744893261928964,
rf,k1,r1,0,F,0.5930992424759773,0.037735715295347805,0.024020246461204185,
rf,k1,r1,0,C,0.585921581720656,-0.16501933085013176,0.017020882102744717,
rf,k1,r1,0,E,0.5565196876554863,0.10700557346109263,0.01698818085807235,
rf,k1,r1,0,D,0.8747063705884625,0.6458400529862934,0.007832946129944864,
rf,k1,r1,1,train,0.9944936872232567,0.9856521709307107,0.00027214866073775113,
rf,k1,r1,1,G,0.5513455314394881,0.2132054941025976,0.018308368536478062,
rf,k1,r1,1,F,0.6036937264757554,0.23556070416465236,0.014285056989582769,
rf,k1,r1,1,C,0.7580198757963158,0.4475373817549849,0.010981019295734936,
rf,k1,r1,1,E,0.6442725466471068,0.2746723040867801,0.015147222333399749,
rf,k1,r1,1,D,0.5497689441470235,0.1737324560494139,0.016743287654700505,
rf,k1,r1,2,train,0.995483243875176,0.989135055769105,0.00023370719803853825,
rf,k1,r1,2,G,0.43851731760379953,-0.424779456434891,0.02546393088757438,
rf,k1,r1,2,F,0.7234417813869702,0.42932556594037186,0.010884030464438928,
rf,k1,r1,2,C,0.7589174457984589,0.47712626414236525,0.011881238506050537,
rf,k1,r1,2,E,0.3317316921541758,-0.3375197419762199,0.02729190735750701,
rf,k1,r1,2,D,0.8360338340724562,0.6386321214506079,0.006088853518779266,
rf,k1,r1,3,train,0.9960613262690764,0.9910442551321036,0.00018402796920312443,
rf,k1,r1,3,G,0.31042830517392517,-0.4042425368579954,0.029824545446840038,
rf,k1,r1,3,F,0.3442090071662094,-0.4990534555835855,0.02885484869270236,
rf,k1,r1,3,C,0.561633713827548,-0.17721475706192402,0.020904285076015595,
rf,k1,r1,3,E,0.47372278118556554,-0.3294039157912798,0.027013877468578498,
rf,k1,r1,3,D,0.3932161850533161,-0.22209624656459592,0.02658031248373431,
rf,k1,r1,4,train,0.9955249671917245,0.9887767769849444,0.00021508691889168325,
rf,k1,r1,4,G,0.6401931190810066,0.2650691608602531,0.015058853117602416,
rf,k1,r1,4,F,0.6240248472367982,0.24930754582360426,0.013710611642363478,
rf,k1,r1,4,C,0.5302591131541168,0.11102161677653144,0.02232840699906659,
rf,k1,r1,4,E,0.5305450120115249,0.09182738793670697,0.01674850843372942,
rf,k1,r1,4,D,0.6383872335284049,0.24993680434860344,0.01431995416208412,
rf,k1,r1,5,train,0.9947657014792248,0.9843899973753409,0.00030146851629930696,
rf,k1,r1,5,G,0.9543238232420325,0.9036025797191702,0.0020288234740930286,
rf,k1,r1,5,F,0.7535046214174157,0.5046649894676895,0.010971723428231734,
rf,k1,r1,5,C,0.8926477927848877,0.7679818329268149,0.004612214818623014,
rf,k1,r1,5,E,0.9007918533829976,0.7514868525268035,0.005592729378420536,
rf,k1,r1,5,D,0.8925730993782369,0.7230712344789179,0.005004086732625584,
rf,k1,r4,0,train,0.9985466887839745,0.996674628143393,7.606335264232842e-05,
rf,k1,r4,0,G,0.7594917788719915,0.44904158229645574,0.00998268005152283,
rf,k1,r4,0,F,0.7964490944760461,0.5645899250391686,0.009698938334596029,
rf,k1,r4,0,C,0.7437173529542259,0.5334130877740835,0.01405643011186465,
rf,k1,r4,0,E,0.6894641724320638,0.21625939202188704,0.016139105712281505,
rf,k1,r4,0,D,0.6034529608498784,0.15620142196151066,0.016508857090927895,
rf,k1,r4,1,train,0.9984333952198489,0.9964126097558036,7.045249308510889e-05,
rf,k1,r4,1,G,0.4913303191327707,-0.0631893682803395,0.02359863810475685,
rf,k1,r4,1,F,0.6132941789185765,-0.28925932503676566,0.026272095189436614,
rf,k1,r4,1,C,0.655552543895052,0.31933900745146593,0.01729471135096909,
rf,k1,r4,1,E,0.568092172197801,0.09147113523250683,0.01578304362005872,
rf,k1,r4,1,D,0.31592957187428516,-0.5699879467498519,0.02811769972574802,
rf,k1,r4,2,train,0.9982210644193281,0.9956446980170276,9.334233880578905e-05,
rf,k1,r4,2,G,0.8513007433066819,0.699536941264296,0.008298231645398389,
rf,k1,r4,2,F,0.8237108929276983,0.6262792296745893,0.007901079467802663,
rf,k1,r4,2,C,0.7908140299625845,0.5497814865145629,0.009674594739716663,
rf,k1,r4,2,E,0.8881127894008821,0.6759024078194407,0.005948981745753642,
rf,k1,r4,2,D,0.9006771344018153,0.806511187369717,0.004586452830890888,
rf,k1,r4,3,train,0.9975375335268244,0.9937409305774686,0.00014308208482942533,
rf,k1,r4,3,G,0.8911656128166765,0.7730208890371433,0.006112600422124414,
rf,k1,r4,3,F,0.9477370265969322,0.8791000902074058,0.0028891018074261796,
rf,k1,r4,3,C,0.8717897477277302,0.7309737119626118,0.005233503636092419,
rf,k1,r4,3,E,0.8204082904499095,0.6408581385840955,0.008436840128059762,
rf,k1,r4,3,D,0.8921454619923528,0.7525182932355244,0.004743530851630813,
rf,k1,r4,4,train,0.9991497613974524,0.9981190509026567,3.59615266703276e-05,
rf,k1,r4,4,G,0.3817348806840583,-0.5584739157649807,0.04082698769801232,
rf,k1,r4,4,F,0.4544052635645273,-0.943720121000873,0.029596041388090643,
rf,k1,r4,4,C,0.03357516439863808,-1.5221254796087709,0.05292330040205455,
rf,k1,r4,4,E,0.6598404463337157,0.03237447823668371,0.01900322264535871,
rf,k1,r4,4,D,0.34199944712897634,-1.6047610769700213,0.05360550710446522,
rf,k1,r4,5,train,0.9974402267270718,0.9938332653030589,0.00012066442462499395,
rf,k1,r4,5,G,0.6700883180692004,0.39744509562018615,0.013824597004336577,
rf,k1,r4,5,F,0.8723459030268765,0.7413988828051662,0.004894560941430316,
rf,k1,r4,5,C,0.7518322697693031,0.5540318764726573,0.01109516777326146,
rf,k1,r4,5,E,0.5836367099618779,0.22573853947985933,0.020926498928999865,
rf,k1,r4,5,D,0.7594131123908932,0.5514752252479724,0.009920936400337156,
rf,k1,r5,0,train,0.995180294911596,0.9884863766767217,0.0002361376346207048,
rf,k1,r5,0,G,0.9363522567609599,0.8096128784844776,0.0041889882507257364,
rf,k1,r5,0,F,0.8721374392576784,0.5738940284094449,0.008295618315094443,
rf,k1,r5,0,C,0.9000540402866579,0.7902473111129293,0.0038753429836185095,
rf,k1,r5,0,E,0.9187592768087366,0.841727565258394,0.0033719696407994984,
rf,k1,r5,0,D,0.9464161865741505,0.8912359147049709,0.0020892956047190744,
rf,k1,r5,1,train,0.9961145014681251,0.9911561715131147,0.00016631823525632586,
rf,k1,r5,1,G,0.7126592468932262,0.4408462614762346,0.010712272191115747,
rf,k1,r5,1,F,0.7760047457747687,0.5863202475519548,0.00915713111438196,
rf,k1,r5,1,C,0.7729567620953439,0.16175449117154694,0.01357117023539293,
rf,k1,r5,1,E,0.7813712142690736,0.5708772175187737,0.00810188636395541,
rf,k1,r5,1,D,0.872715304612689,0.7058422278754637,0.006312174171234804,
rf,k1,r5,2,train,0.9988918942262172,0.9975058799720484,4.572408179374301e-05,
rf,k1,r5,2,G,0.7993271297202089,0.238638173637838,0.014629699320299526,
rf,k1,r5,2,F,0.6681606197288681,0.35656701892425846,0.01700015215081555,
rf,k1,r5,2,C,0.7253345519505687,0.3619232016569034,0.009745338725288849,
rf,k1,r5,2,E,0.798526050268776,0.5082387489185588,0.009243287666081481,
rf,k1,r5,2,D,0.8744258376466744,0.4866619367068349,0.008998040803140414,
rf,k1,r5,3,train,0.9975217419315023,0.9943672751051288,0.00010123673127131583,
rf,k1,r5,3,G,0.6101562468456863,0.18980129787015532,0.01752299000120926,
rf,k1,r5,3,F,0.7673790195440892,0.5434318500898547,0.008436769947050624,
rf,k1,r5,3,C,0.7006971054154968,0.40083642296844213,0.012768380860848392,
rf,k1,r5,3,E,0.6321518351520261,0.0878499613382161,0.01610886824275207,
rf,k1,r5,3,D,0.648048629928105,0.3516350122241897,0.0135561094924832,
rf,k1,r5,4,train,0.9955369334322288,0.9897433429489693,0.0001443346326930311,
rf,k1,r5,4,G,0.5037551570174645,-0.6659636325130724,0.03045121354908202,
rf,k1,r5,4,F,0.516543105822521,-1.3333941258852051,0.043421759181173525,
rf,k1,r5,4,C,0.6112269896956161,0.1961506498733171,0.018709902043801574,
rf,k1,r5,4,E,0.47545947475101813,-0.8625013544903495,0.027701214901417685,
rf,k1,r5,4,D,0.50424004358265,-0.015272552497956893,0.017060146644472127,
rf,k1,r5,5,train,0.9974818034601248,0.9940368760468995,0.00010126286247354046,
rf,k1,r5,5,G,0.7364379649016282,0.4425025974168384,0.011054035682994597,
rf,k1,r5,5,F,0.7624117910141883,0.5514317219585884,0.008389621722152815,
rf,k1,r5,5,C,0.7693033578232725,0.5834240191163591,0.008999766337097844,
rf,k1,r5,5,E,0.8084623488007139,0.29770858321932825,0.01230414226345949,
rf,k1,r5,5,D,0.815130443578734,0.6210580338815752,0.008009989839048635,
rf,k1,r0,0,train,0.9967504941829948,0.9917686802488206,0.0001360611142490843,
rf,k1,r0,0,G,0.8744600687073031,0.708309914140555,0.006326593617257422,
rf,k1,r0,0,F,0.8454506773325885,0.5937135820436177,0.008917367854907063,
rf,k1,r0,0,C,0.8895333941393275,0.6679210611444535,0.005891670656233298,
rf,k1,r0,0,E,0.9253562930893119,0.5319044790977898,0.007393754350369281,
rf,k1,r0,0,D,0.8693323135480544,0.6871926819529808,0.007330749330907014,
rf,k1,r0,1,train,0.9984492216650832,0.9965373170528206,8.386025889565878e-05,
rf,k1,r0,1,G,0.27633438569080004,-1.0556545540878406,0.027206137295416186,
rf,k1,r0,1,F,0.6719398459103644,0.3048502037408082,0.01796043933816825,
rf,k1,r0,1,C,0.6898290141305186,0.3984260759868611,0.014919220573495979,
rf,k1,r0,1,E,0.5956016088746058,-0.14766665517248034,0.015675788821136127,
rf,k1,r0,1,D,0.5831345835826078,-0.4580881352391175,0.018905646086558866,
rf,k1,r0,2,train,0.9976199121791433,0.9941274953000592,0.00011922871367412047,
rf,k1,r0,2,G,0.9352692013700915,0.8355225204827542,0.0035679363986639056,
rf,k1,r0,2,F,0.774593627852703,0.3438865432426358,0.01159252641715333,
rf,k1,r0,2,C,0.8065335277660599,0.5654198055490351,0.00777794993647281,
rf,k1,r0,2,E,0.9322421356386537,0.7951142561338373,0.0037836787774652423,
rf,k1,r0,2,D,0.9462380850106967,0.20380549018433614,0.013593775133615114,
rf,k1,r0,3,train,0.9989297973274545,0.9976264189206411,3.780739690430202e-05,
rf,k1,r0,3,G,0.5284437077244675,0.13304049855406708,0.018159568439873673,
rf,k1,r0,3,F,0.3373021259664953,-0.4514608354499423,0.01913934548227939,
rf,k1,r0,3,C,0.11575247642560707,-0.9124972435508274,0.03766057164138144,
rf,k1,r0,3,E,0.3019140251571604,-1.3998277631583322,0.03433929260714745,
rf,k1,r0,3,D,0.3294795475901797,-0.22388442839683775,0.022978388748166174,
rf,k1,r0,4,train,0.996317676911054,0.9912918314822659,0.00019035344505813614,
rf,k1,r0,4,G,0.974896940550048,0.9363378850364379,0.0012115957304461935,
rf,k1,r0,4,F,0.84443237780923,0.6782897284473408,0.006130153320228359,
rf,k1,r0,4,C,0.8565279662769703,0.665480140819211,0.0059760070134478194,
rf,k1,r0,4,E,0.9072714872660905,0.7970240755510749,0.004145032294778626,
rf,k1,r0,4,D,0.9854091784859991,0.8752607075925315,0.002425130201500959,
rf,k1,r0,5,train,0.9980010104582657,0.9951021000294241,9.404918478617335e-05,
rf,k1,r0,5,G,0.8105985437351642,0.39783357214026216,0.010294780938828794,
rf,k1,r0,5,F,0.8214468760804634,0.6349037604884615,0.00679339342813278,
rf,k1,r0,5,C,0.7630235626786825,0.5565150681314346,0.01010023397110519,
rf,k1,r0,5,E,0.6451436203460725,-0.08814094833946773,0.017269681055125736,
rf,k1,r0,5,D,0.5482089808694938,-0.15719505057049776,0.023782410889913872,
rf,k1,r7,0,train,0.9978292321048492,0.9951887984177569,0.00012563436649046093,
rf,k1,r7,0,G,0.5480611331394369,-0.1686361212808789,0.02044820766947106,
rf,k1,r7,0,F,0.6152444920869382,0.08714018674982782,0.020728903580591342,
rf,k1,r7,0,C,0.7339149751108619,0.4002063822799198,0.012293545668181825,
rf,k1,r7,0,E,0.6754304460735602,0.32083286864054994,0.019672724016598298,
rf,k1,r7,0,D,0.6358821187119381,0.2998006092265645,0.019448463889930875,
rf,k1,r7,1,train,0.997529121610691,0.9942910022262247,0.00013404575024872527,
rf,k1,r7,1,G,0.8903896205304906,0.7691267557494773,0.005231804604298081,
rf,k1,r7,1,F,0.7345427738115438,0.45703116239307795,0.011808786562944366,
rf,k1,r7,1,C,0.5371766636013792,0.11432990282463051,0.023677058373583634,
rf,k1,r7,1,E,0.6444627691671899,0.30004668952365576,0.01646570713395453,
rf,k1,r7,1,D,0.7593679757277301,0.4547376030106679,0.013256234191376292,
rf,k1,r7,2,train,0.9978933011439024,0.9951364507127434,9.37193597435601e-05,
rf,k1,r7,2,G,0.5532484074716042,-0.8597377095759571,0.03248715000393503,
rf,k1,r7,2,F,0.663179900472503,-0.5939059360612096,0.03388188759409684,
rf,k1,r7,2,C,0.6159505718332612,0.2952490199832891,0.015681570126392454,
rf,k1,r7,2,E,0.6585885574289067,0.3185688599496488,0.014869848066743461,
rf,k1,r7,2,D,0.6172221290641826,0.23555488555611626,0.014395243046231297,
rf,k1,r7,3,train,0.996725224379224,0.9918963463005379,0.000158691534271013,
rf,k1,r7,3,G,0.8175438665471487,0.6195846780707127,0.006679346960093379,
rf,k1,r7,3,F,0.7525192821914173,0.37315381286546545,0.013918756213638295,
rf,k1,r7,3,C,0.9575609899002162,0.8860511896104732,0.0019848504552603045,
rf,k1,r7,3,E,0.8723427504231229,0.3880583416049389,0.013858279602922243,
rf,k1,r7,3,D,0.7317867064666715,-0.14218039243180414,0.03181173004799878,
rf,k1,r7,4,train,0.9953029721994244,0.9880720998015186,0.00026773427322379195,
rf,k1,r7,4,G,0.9478527209401088,0.7349661410718158,0.007362772330566478,
rf,k1,r7,4,F,0.940110815301947,0.695475752433622,0.007490938663956838,
rf,k1,r7,4,C,0.9056190686480291,0.8028336533366177,0.004169302812062901,
rf,k1,r7,4,E,0.9252681931987843,0.7564069715287933,0.0055019671550722545,
rf,k1,r7,4,D,0.9468942255480539,0.7053181261287508,0.006727364499055902,
rf,k1,r7,5,train,0.9975011220995569,0.9933861670190306,0.00011615227140765257,
rf,k1,r7,5,G,0.7965809717795563,-0.22532958198755582,0.022682872560256327,
rf,k1,r7,5,F,0.6335058913677963,0.10129730505596557,0.022809593911194994,
rf,k1,r7,5,C,0.7683608217338892,0.38934555457763675,0.014924126825892343,
rf,k1,r7,5,E,0.7176380652788363,-0.3776899188629419,0.029369428904045255,
rf,k1,r7,5,D,0.5566475595273437,0.010978938375034608,0.026467448219149148,
rf,k2,r7,0,train,0.9868032178963108,0.9639652829276388,0.0007411310128523381,
