model,landscape,replicate,train distance,cv_fold,data_split,pearson_r,r2,mse_loss,train_epochs
linear,k3,r0,train distance 6,0,test_dist6,0.14933154915002514,0.0216327772038436,0.018527313135564327,
linear,k3,r7,train distance 1,0,train,-0.30324398557970184,-8.049532441201208,0.1508740782737732,100.0
linear,k3,r7,train distance 1,0,test_dist1,0.31941578598426806,-3.64495470952194,0.09664987772703171,
linear,k3,r7,train distance 1,0,test_dist2,-0.15821724904571904,-6.331405531699172,0.19103200733661652,
linear,k3,r7,train distance 1,0,test_dist3,-0.0606482922382996,-11.666352407623776,0.23481306433677673,
linear,k3,r7,train distance 1,0,test_dist4,-0.02408453000640046,-11.122242501128586,0.23687301576137543,
linear,k3,r7,train distance 1,0,test_dist5,0.012817552133219362,-10.738465359183179,0.2518492043018341,
linear,k3,r7,train distance 1,0,test_dist6,0.0053211312954592905,-10.662820841811648,0.2426288053393364,
linear,k3,r7,train distance 2,0,train,0.027892632075643395,-9.133666432894982,0.1769477277994156,100.0
linear,k3,r7,train distance 2,0,test_dist1,0.5870035386058947,-6.444630758104344,0.15490412712097168,
linear,k3,r7,train distance 2,0,test_dist2,-0.11307192186427188,-7.81830958598154,0.22977577149868011,
linear,k3,r7,train distance 2,0,test_dist3,-0.061983419140327616,-10.988871711156376,0.2222537100315094,
linear,k3,r7,train distance 2,0,test_dist4,-0.024665238746807115,-10.017586549361516,0.21528762578964233,
linear,k3,r7,train distance 2,0,test_dist5,-0.015591812239650114,-8.43097917274834,0.20260468125343323,
linear,k3,r7,train distance 2,0,test_dist6,-0.014543366527563755,-7.907544576319918,0.18586135655641556,
linear,k3,r7,train distance 3,0,train,0.11267460796703845,-0.26603479596779533,0.024367489852011204,100.0
linear,k3,r7,train distance 3,0,test_dist1,-0.7241874484506238,-1.085313185582471,0.043390147387981415,
linear,k3,r7,train distance 3,0,test_dist2,0.0004112475121220051,-0.3594596087854336,0.03542299196124077,
linear,k3,r7,train distance 3,0,test_dist3,0.05070665704574709,-0.29054965688562806,0.02392463944852352,
linear,k3,r7,train distance 3,0,test_dist4,0.10708050160020419,-0.8190372775980745,0.03554464504122734,
linear,k3,r7,train distance 3,0,test_dist5,0.06040846390276469,-2.3390225810049787,0.07166381180286407,
linear,k3,r7,train distance 3,0,test_dist6,-0.017689028917937877,-5.466621704633124,0.1359877958893776,
linear,k3,r7,train distance 4,0,train,0.17626202587501183,0.030906789358495335,0.01954815424978733,59.0
linear,k3,r7,train distance 4,0,test_dist1,-0.5069412650764066,-0.5046355399406846,0.03130769729614258,
linear,k3,r7,train distance 4,0,test_dist2,0.11317720995631417,-0.029485099851008334,0.026824951171875,
linear,k3,r7,train distance 4,0,test_dist3,0.22441996536527187,0.04910117848355178,0.017628079280257225,
linear,k3,r7,train distance 4,0,test_dist4,0.15921948200134833,0.020555859013190014,0.019138695672154427,
linear,k3,r7,train distance 4,0,test_dist5,0.09219819411395251,-0.0011137174271278472,0.02147966530174017,
linear,k3,r7,train distance 4,0,test_dist6,0.006737043106917925,-0.02374128139709364,0.021535232663154602,
linear,k3,r7,train distance 5,0,train,0.1473005735019904,0.021696395668945545,0.020478910838182155,26.0
linear,k3,r7,train distance 5,0,test_dist1,-0.6659114796761458,-0.4734222846844538,0.030658230185508728,
linear,k3,r7,train distance 5,0,test_dist2,-0.10116818485732278,-0.059898071184400825,0.02761741355061531,
linear,k3,r7,train distance 5,0,test_dist3,0.14612176578526812,0.02113202006316195,0.018146580085158348,
linear,k3,r7,train distance 5,0,test_dist4,0.14823431369361614,0.02041456784846618,0.019141456112265587,
linear,k3,r7,train distance 5,0,test_dist5,0.15276951718384407,0.023286917319226608,0.02095935959368944,
linear,k3,r7,train distance 5,0,test_dist6,0.07222470079627363,-0.0059034128213484305,0.021167797967791557,
linear,k3,r7,train distance 6,0,train,0.12885989002248166,0.01658482001787842,0.02041221125737617,24.0
linear,k3,r7,train distance 6,0,test_dist1,-0.684832039051404,-0.4854795972513264,0.030909111723303795,
linear,k3,r7,train distance 6,0,test_dist2,-0.13172112823505344,-0.06903497046508367,0.027855489403009415,
linear,k3,r7,train distance 6,0,test_dist3,0.13390001784564579,0.017867001909814606,0.018207108601927757,
linear,k3,r7,train distance 6,0,test_dist4,0.1376667550897398,0.016983856196916003,0.01920849271118641,
linear,k3,r7,train distance 6,0,test_dist5,0.14394394771183527,0.019825552905332056,0.021036368794739246,
linear,k3,r7,train distance 6,0,test_dist6,0.10330901072074201,0.008698471696075516,0.020854386501014233,
linear,k4,r2,train distance 1,0,train,0.33145313365961915,-0.35587229507446816,0.019629426300525665,100.0
linear,k4,r2,train distance 1,0,test_dist1,-0.14883507858072434,-0.8665910019668979,0.07474473118782043,
linear,k4,r2,train distance 1,0,test_dist2,0.29820354834633805,-0.6109247323939151,0.03192354738712311,
linear,k4,r2,train distance 1,0,test_dist3,0.07288681324856527,-2.150330910590863,0.056489598006010056,
linear,k4,r2,train distance 1,0,test_dist4,-0.05470465212817751,-2.965152185337858,0.07083751261234283,
linear,k4,r2,train distance 1,0,test_dist5,-0.008803464527388477,-2.8877266670513424,0.0727645494043827,
linear,k4,r2,train distance 1,0,test_dist6,-0.019328105176281984,-2.9120677895086486,0.07045648992061615,
linear,k4,r2,train distance 2,0,train,0.3768336045660304,0.14100770451473132,0.01751059666275978,72.0
linear,k4,r2,train distance 2,0,test_dist1,0.719219938772212,0.1680514842599804,0.03331408277153969,
linear,k4,r2,train distance 2,0,test_dist2,0.16685459384913062,-0.04527076176387568,0.020714035257697105,
linear,k4,r2,train distance 2,0,test_dist3,0.04569940451587758,-0.30279351422817835,0.023360811173915863,
linear,k4,r2,train distance 2,0,test_dist4,0.0652940390233041,-0.5935627814319726,0.0284690223634243,
linear,k4,r2,train distance 2,0,test_dist5,-0.0001820513586783419,-1.0069646328916573,0.03762456960976124,
linear,k4,r2,train distance 2,0,test_dist6,-0.05191705624301775,-1.5877990403566598,0.04657469131052494,
linear,k4,r2,train distance 3,0,train,0.19351209378804668,0.03689593534543245,0.01954280212521553,54.0
linear,k4,r2,train distance 3,0,test_dist1,0.40354539602389133,-0.14406330092657504,0.04581223428249359,
linear,k4,r2,train distance 3,0,test_dist2,0.06803494459252374,-0.02726412847422699,0.020357199013233185,
linear,k4,r2,train distance 3,0,test_dist3,0.1489247007773491,0.015556769970941464,0.017652368173003197,
linear,k4,r2,train distance 3,0,test_dist4,0.08460050216145928,-0.03831094242460531,0.018549440428614616,
linear,k4,r2,train distance 3,0,test_dist5,0.01092065228968235,-0.11002851738197084,0.02080024592578411,
linear,k4,r2,train distance 3,0,test_dist6,-0.026347429405799493,-0.1868524560334568,0.02119755931198597,
linear,k4,r2,train distance 4,0,train,0.12075710967764243,0.011923483575149496,0.018396758660674094,15.0
linear,k4,r2,train distance 4,0,test_dist1,0.20499095178442622,-0.09310754452166603,0.043771788477897644,
linear,k4,r2,train distance 4,0,test_dist2,-0.0444666793666092,-0.02563775372402577,0.02032497152686119,
linear,k4,r2,train distance 4,0,test_dist3,0.08463660770210944,0.0037346154211740368,0.017864355817437172,
linear,k4,r2,train distance 4,0,test_dist4,0.07395392480902427,-0.00014256757706565537,0.017867561429739,
linear,k4,r2,train distance 4,0,test_dist5,0.01373312280425954,-0.0187958873926255,0.019072321243584156,
linear,k4,r2,train distance 4,0,test_dist6,-0.013548130881827302,-0.031137118077302794,0.01831193082034588,
linear,k4,r2,train distance 5,0,train,0.05125584612892371,0.0011820095210776094,0.018748197274712417,9.0
linear,k4,r2,train distance 5,0,test_dist1,0.46790792516201696,-0.13372733376037793,0.045398347079753876,
linear,k4,r2,train distance 5,0,test_dist2,-0.1707441582755771,-0.04760667142497366,0.020760327577590942,
linear,k4,r2,train distance 5,0,test_dist3,0.03591210971091687,-0.0015406657113534727,0.017958946526050568,
linear,k4,r2,train distance 5,0,test_dist4,0.07311959280629308,0.004762492013646646,0.017779935151338577,
linear,k4,r2,train distance 5,0,test_dist5,0.020707980628490538,-0.004462219141252666,0.018825195729732513,
linear,k4,r2,train distance 5,0,test_dist6,0.0030251305376937584,-0.00846499140325263,0.01793629676103592,
linear,k4,r2,train distance 6,0,train,0.054951211736927914,-0.00015716178296032446,0.018779462203383446,9.0
linear,k4,r2,train distance 6,0,test_dist1,0.14290485300221673,-0.2335433871513788,0.04939532279968262,
linear,k4,r2,train distance 6,0,test_dist2,-0.2176457447473456,-0.07907799736830046,0.021383989602327347,
linear,k4,r2,train distance 6,0,test_dist3,-0.005856459391565427,-0.016748049982591606,0.01823163777589798,
linear,k4,r2,train distance 6,0,test_dist4,0.05286841555094331,-0.003582021389494594,0.01792900823056698,
linear,k4,r2,train distance 6,0,test_dist5,0.013011111242607652,-0.008197031620923667,0.01889680977910757,
linear,k4,r2,train distance 6,0,test_dist6,0.0364515877168726,-0.0034606633741585124,0.017814512364566326,
linear,k4,r4,train distance 1,0,train,0.11843737198153143,-0.6801757466106304,0.023188477382063866,100.0
linear,k4,r4,train distance 1,0,test_dist1,0.17993040151269138,-0.0769156942988225,0.045851510018110275,
linear,k4,r4,train distance 1,0,test_dist2,0.049609948279700646,-0.8691322299298085,0.03588197007775307,
linear,k4,r4,train distance 1,0,test_dist3,-0.03680433809691618,-1.4874683580100623,0.05409514158964157,
linear,k4,r4,train distance 1,0,test_dist4,-0.0369621143835644,-2.189827610822078,0.058618608862161636,
linear,k4,r4,train distance 1,0,test_dist5,0.03835513366910823,-2.5541644407113933,0.06713104993104935,
linear,k4,r4,train distance 1,0,test_dist6,-0.013416096052792169,-3.2676870996781897,0.0764935165643692,
linear,k4,r4,train distance 2,0,train,0.44580417489840346,0.1981895374207373,0.01614823006093502,92.0
linear,k4,r4,train distance 2,0,test_dist1,0.8900517683565609,0.3269338812772966,0.02865692973136902,
linear,k4,r4,train distance 2,0,test_dist2,0.15162307738091121,-0.06443209956164253,0.02043404057621956,
linear,k4,r4,train distance 2,0,test_dist3,0.07077809745951077,-0.2459831778746684,0.027096478268504143,
linear,k4,r4,train distance 2,0,test_dist4,0.012582239367874172,-0.7478100214606238,0.032119039446115494,
linear,k4,r4,train distance 2,0,test_dist5,0.00754985204333844,-1.4246785010031986,0.04577150195837021,
linear,k4,r4,train distance 2,0,test_dist6,0.009351680876753955,-2.3058134499528005,0.05921175144612789,
linear,k4,r4,train distance 3,0,train,0.1864378227170536,0.03234237999369338,0.01748355384916067,17.0
linear,k4,r4,train distance 3,0,test_dist1,0.33205249819520394,0.05557966300830508,0.0402102917432785,
linear,k4,r4,train distance 3,0,test_dist2,0.29782952680531,0.08328279879305134,0.017598336562514305,
linear,k4,r4,train distance 3,0,test_dist3,0.14205310270832947,0.012155975786735329,0.021482709795236588,
linear,k4,r4,train distance 3,0,test_dist4,0.031230957686856846,-0.06104467449891526,0.019498534500598907,
linear,k4,r4,train distance 3,0,test_dist5,0.011845412869817917,-0.11200115709274305,0.02102337498217821,
linear,k4,r4,train distance 3,0,test_dist6,-0.007462436206646509,-0.16064481001463626,0.020916368812322617,
linear,k4,r4,train distance 4,0,train,0.11833094208282374,0.012400882921647094,0.01847616322338581,13.0
linear,k4,r4,train distance 4,0,test_dist1,-0.2395463355765466,-0.03507725843311871,0.04407016560435295,
linear,k4,r4,train distance 4,0,test_dist2,0.20666879905971286,0.02804037564436712,0.01865883357822895,
linear,k4,r4,train distance 4,0,test_dist3,0.18470197464586702,0.030644433350966005,0.021080639213323593,
linear,k4,r4,train distance 4,0,test_dist4,0.07873140222723322,0.0014252273346230249,0.018350541591644287,
linear,k4,r4,train distance 4,0,test_dist5,-0.00535359938337479,-0.027729472892163765,0.01944878790527582,
linear,k4,r4,train distance 4,0,test_dist6,-0.012726302147570307,-0.031078843232098308,0.018533325754106045,
linear,k4,r4,train distance 5,0,train,0.06796818319230685,0.002984512031649622,0.018724240792485383,12.0
linear,k4,r4,train distance 5,0,test_dist1,-0.48098828765368357,-0.03540239312542304,0.044084008783102036,
linear,k4,r4,train distance 5,0,test_dist2,0.15108263297428415,0.00845005978763591,0.019034910947084427,
linear,k4,r4,train distance 5,0,test_dist3,0.1337323936107177,0.015619034004622057,0.02140739932656288,
linear,k4,r4,train distance 5,0,test_dist4,0.034165486239812366,-0.005506792592664622,0.01847792975604534,
linear,k4,r4,train distance 5,0,test_dist5,0.03682393814784718,-0.004031374500963469,0.01899935118854046,
linear,k4,r4,train distance 5,0,test_dist6,0.0025192370822973292,-0.013448717062674476,0.018259878270328045,
linear,k4,r4,train distance 6,0,train,0.05692208652385929,-0.0021594977371244273,0.018708170734738048,9.0
linear,k4,r4,train distance 6,0,test_dist1,-0.048902485267587274,-0.010977235805740726,0.0430440679192543,
linear,k4,r4,train distance 6,0,test_dist2,0.12854344212037697,0.015344886488039333,0.018902551382780075,
linear,k4,r4,train distance 6,0,test_dist3,0.11286655698986396,0.008187032431734353,0.02156902477145195,
linear,k4,r4,train distance 6,0,test_dist4,0.05468124580562495,-0.010757157751024149,0.018574414774775505,
linear,k4,r4,train distance 6,0,test_dist5,0.04050679245710075,-0.007649025741820026,0.019068844616413116,
linear,k4,r4,train distance 6,0,test_dist6,0.011523980353009541,-0.013695575716869968,0.018258070573210716,
linear,k4,r0,train distance 1,0,train,0.30397487550353675,-15.685521320937923,0.25106292963027954,100.0
linear,k4,r0,train distance 1,0,test_dist1,0.1206676895850887,-160.9528763539117,0.39747175574302673,
linear,k4,r0,train distance 1,0,test_dist2,0.05690307620963496,-10.34290476936668,0.24758543074131012,
linear,k4,r0,train distance 1,0,test_dist3,0.03669517223203586,-11.563019092830952,0.23239567875862122,
linear,k4,r0,train distance 1,0,test_dist4,-0.0348249647466855,-9.464144754339314,0.1884280890226364,
linear,k4,r0,train distance 1,0,test_dist5,0.0010456001880953865,-7.671769938387092,0.1528157889842987,
linear,k4,r0,train distance 1,0,test_dist6,-0.01708997075703241,-5.821605026587568,0.12740735709667206,
linear,k4,r0,train distance 2,0,train,0.3643914538699979,0.1264742927575715,0.013262053951621056,93.0
linear,k4,r0,train distance 2,0,test_dist1,0.14735120242639904,-0.8575524123280187,0.004558885470032692,
linear,k4,r0,train distance 2,0,test_dist2,0.22365350953612714,-0.007220338888400679,0.021984940394759178,
linear,k4,r0,train distance 2,0,test_dist3,0.13724350323237483,-0.14948010488034447,0.02126353606581688,
linear,k4,r0,train distance 2,0,test_dist4,-0.023671845687324677,-0.4827511936973623,0.026699936017394066,
linear,k4,r0,train distance 2,0,test_dist5,-0.00410426161492565,-0.708847658298724,0.030203054659068584,
linear,k4,r0,train distance 2,0,test_dist6,-0.016502378623895114,-0.9784591843099875,0.036671584472060204,
linear,k4,r0,train distance 3,0,train,0.16815440244699334,0.02186153609391006,0.016299482434988022,55.0
linear,k4,r0,train distance 3,0,test_dist1,-0.3111929074432068,-0.44357109214220714,0.0035428747069090605,
linear,k4,r0,train distance 3,0,test_dist2,0.10646471119521247,0.0025947813600710745,0.021770702674984932,
linear,k4,r0,train distance 3,0,test_dist3,0.08719266989124734,-0.009307841285305374,0.018670575693249702,
linear,k4,r0,train distance 3,0,test_dist4,0.023259219040868792,-0.043732826028506144,0.018794521689414978,
linear,k4,r0,train distance 3,0,test_dist5,0.011868237162567487,-0.056365517944739985,0.01870257779955864,
linear,k4,r0,train distance 3,0,test_dist6,-0.0030035716712417285,-0.07420515004483863,0.019896870478987694,
linear,k4,r0,train distance 4,0,train,0.10197770172577822,0.009660742359785757,0.018480540066957474,13.0
linear,k4,r0,train distance 4,0,test_dist1,-0.0020311635225832674,-0.45416298967626534,0.0035688697826117277,
linear,k4,r0,train distance 4,0,test_dist2,-0.056803185016561904,-0.020570594074526216,0.022276341915130615,
linear,k4,r0,train distance 4,0,test_dist3,0.07242675621281039,0.002117346155099842,0.018459225073456764,
linear,k4,r0,train distance 4,0,test_dist4,0.039708465381427555,-0.005330727852592032,0.018103010952472687,
linear,k4,r0,train distance 4,0,test_dist5,0.029225108109113072,-0.022014639793720647,0.018090114928781986,
linear,k4,r0,train distance 4,0,test_dist6,-0.024940665681169445,-0.06167290464893549,0.0197262242436409,
linear,k4,r0,train distance 5,0,train,0.047329093074974946,0.0013918339705327742,0.018448334043988816,10.0
linear,k4,r0,train distance 5,0,test_dist1,0.47922357669240473,0.06297342586535626,0.0022996910847723484,
linear,k4,r0,train distance 5,0,test_dist2,0.12516750973138735,-0.031082237507571442,0.022505782544612885,
linear,k4,r0,train distance 5,0,test_dist3,0.0190095773477661,-0.0019504067860520724,0.018534474074840546,
linear,k4,r0,train distance 5,0,test_dist4,-0.0031968663455386394,-0.005905409391799177,0.018113361671566963,
linear,k4,r0,train distance 5,0,test_dist5,0.03615265002316523,-0.0008325103385387056,0.01771071832627058,
linear,k4,r0,train distance 5,0,test_dist6,0.0005335082852387,-0.006653620503672464,0.01872736867517233,
linear,k4,r0,train distance 6,0,train,0.027965156967104603,-0.001794246495262053,0.018517465869847097,15.0
linear,k4,r0,train distance 6,0,test_dist1,-0.11318159412750885,-0.04781978602230752,0.0025716046802699566,
linear,k4,r0,train distance 6,0,test_dist2,-0.17749185853649932,-0.07930968626157542,0.02355846017599106,
linear,k4,r0,train distance 6,0,test_dist3,0.025201974025231284,-0.002869959173257275,0.018551483750343323,
linear,k4,r0,train distance 6,0,test_dist4,0.028446241217101167,-0.00318949711808747,0.018064457923173904,
linear,k4,r0,train distance 6,0,test_dist5,0.021967575453361612,-0.004396778875263685,0.01776818372309208,
linear,k4,r0,train distance 6,0,test_dist6,-0.00041376117569712353,-0.006968021249164291,0.01870056614279747,
linear,k4,r7,train distance 1,0,train,-0.358301155216443,-2.273607795032582,0.07622119039297104,18.0
linear,k4,r7,train distance 1,0,test_dist1,-0.31189074738183376,-11.26962600027135,0.09142999351024628,
linear,k4,r7,train distance 1,0,test_dist2,0.001280517068378129,-6.473696563431502,0.14250622689723969,
linear,k4,r7,train distance 1,0,test_dist3,-0.04663462741303772,-8.062646150332814,0.1768125742673874,
linear,k4,r7,train distance 1,0,test_dist4,0.015475112554738019,-9.95001693404157,0.21433737874031067,
linear,k4,r7,train distance 1,0,test_dist5,0.021781400120686446,-12.500857755363475,0.25337743759155273,
linear,k4,r7,train distance 1,0,test_dist6,0.01245143842320595,-15.222863032480564,0.30320195853710175,
linear,k4,r7,train distance 2,0,train,0.35596689741883886,0.12015424004312014,0.017614193260669708,63.0
linear,k4,r7,train distance 2,0,test_dist1,0.6651690421659143,-0.37115453012815025,0.01021747849881649,
linear,k4,r7,train distance 2,0,test_dist2,0.1581543338961187,-0.0444495811142287,0.019915252923965454,
linear,k4,r7,train distance 2,0,test_dist3,0.06361675127257861,-0.4144080571364748,0.02759515307843685,
linear,k4,r7,train distance 2,0,test_dist4,-0.024199779857466748,-0.9493915337905265,0.03815769776701927,
linear,k4,r7,train distance 2,0,test_dist5,-0.009363397508461784,-1.6449971822537517,0.049614930525422096,
linear,k4,r7,train distance 2,0,test_dist6,-0.012351238262308594,-2.611150847611362,0.06695016473531723,
linear,k4,r7,train distance 3,0,train,0.2062918805794721,0.04239782276962811,0.019232898019254208,49.0
linear,k4,r7,train distance 3,0,test_dist1,-0.12843270644418217,-0.21945702500580966,0.00908706896007061,
linear,k4,r7,train distance 3,0,test_dist2,0.1983287617469219,0.039083633796985984,0.018322467803955078,
linear,k4,r7,train distance 3,0,test_dist3,0.14462467212264685,0.015051511778966353,0.01921638287603855,
linear,k4,r7,train distance 3,0,test_dist4,0.00828206878772607,-0.06063364298172802,0.02076101303100586,
linear,k4,r7,train distance 3,0,test_dist5,-0.0005357178259924527,-0.09236558448641041,0.020509354770183563,
linear,k4,r7,train distance 3,0,test_dist6,-0.030878483947108282,-0.12041454657230499,0.02088918164372444,
linear,k4,r7,train distance 4,0,train,0.10748707956189249,0.011329570877373962,0.018525152653455734,13.0
linear,k4,r7,train distance 4,0,test_dist1,-0.22997030211741468,-0.14760684475336228,0.008551660925149918,
linear,k4,r7,train distance 4,0,test_dist2,0.05035300207142989,-0.0010300569457291076,0.01908734440803528,
linear,k4,r7,train distance 4,0,test_dist3,0.14341315532392462,0.01264698513332907,0.019263293594121933,
linear,k4,r7,train distance 4,0,test_dist4,0.018197375582218903,-0.009602222017021766,0.019762113690376282,
linear,k4,r7,train distance 4,0,test_dist5,0.00018951789298110794,-0.022070793082315632,0.019177258014678955,
linear,k4,r7,train distance 4,0,test_dist6,-0.02366263204770199,-0.03182532900800572,0.019284982234239578,
linear,k4,r7,train distance 5,0,train,0.052639968379508364,0.0009598485383722766,0.01863330674286072,19.0
linear,k4,r7,train distance 5,0,test_dist1,0.0448521080340539,-0.12110732724835471,0.008354193530976772,
linear,k4,r7,train distance 5,0,test_dist2,-0.06085628671998685,-0.01338624299843394,0.019322948530316353,
linear,k4,r7,train distance 5,0,test_dist3,0.0549239470094823,-0.0001404834356051321,0.019512776285409927,
linear,k4,r7,train distance 5,0,test_dist4,0.04210481884490941,-0.0007282059052498013,0.019588414579629898,
linear,k4,r7,train distance 5,0,test_dist5,0.030307773278434404,-0.004381251550628074,0.018845004960894585,
linear,k4,r7,train distance 5,0,test_dist6,-0.027941435177922455,-0.013308740814844011,0.018927840515971184,
linear,k4,r7,train distance 6,0,train,0.03130609609484761,-0.0006360072817435114,0.018694866644708735,10.0
linear,k4,r7,train distance 6,0,test_dist1,0.13907766550699924,-0.17590195809707,0.008762508630752563,
linear,k4,r7,train distance 6,0,test_dist2,-0.061425633426122776,-0.01315783418531824,0.0193185918033123,
linear,k4,r7,train distance 6,0,test_dist3,0.051579656745873136,0.001642944536040969,0.019477982074022293,
linear,k4,r7,train distance 6,0,test_dist4,0.004271804158117327,-0.004736488851621035,0.019666872918605804,
linear,k4,r7,train distance 6,0,test_dist5,-0.004613732455537771,-0.0061751208058040685,0.018893309868872166,
linear,k4,r7,train distance 6,0,test_dist6,-0.00721304310343426,-0.004520574659605758,0.018729262053966522,
linear,k5,r2,train distance 1,0,train,-0.1806722998615018,-10.400897039866559,0.22265446186065674,100.0
linear,k5,r2,train distance 1,0,test_dist1,0.1350040804478247,-11.907095629358734,0.31884321570396423,
linear,k5,r2,train distance 1,0,test_dist2,-0.08759735498703342,-15.069214693468002,0.2517279386520386,
linear,k5,r2,train distance 1,0,test_dist3,0.06474163869038295,-13.406962911047362,0.26285892724990845,
linear,k5,r2,train distance 1,0,test_dist4,0.010895924590459242,-12.5422564672965,0.272258996963501,
linear,k5,r2,train distance 1,0,test_dist5,0.031105940658747614,-12.543655059089804,0.27076470851898193,
linear,k5,r2,train distance 1,0,test_dist6,0.007781016703971337,-12.471089420847045,0.2747589945793152,
linear,k5,r2,train distance 2,0,train,0.0388864206355221,-2.2615094454083233,0.06768832355737686,100.0
linear,k5,r2,train distance 2,0,test_dist1,-0.5017051751522298,-3.069522650079197,0.10052918642759323,
linear,k5,r2,train distance 2,0,test_dist2,0.17423796531866229,-2.7537256071948777,0.05880296975374222,
linear,k5,r2,train distance 2,0,test_dist3,0.028151815698151235,-3.552767528500403,0.08306647092103958,
linear,k5,r2,train distance 2,0,test_dist4,0.009144594447856674,-3.8624410081213787,0.09775646775960922,
linear,k5,r2,train distance 2,0,test_dist5,0.004869934792190379,-4.164087535195055,0.10326253995299339,
linear,k5,r2,train distance 2,0,test_dist6,-0.00034916982455045675,-4.228164777045085,0.10644441097974777,
linear,k5,r2,train distance 3,0,train,0.015456794968549584,-0.3726962132922589,0.0274998489767313,100.0
linear,k5,r2,train distance 3,0,test_dist1,-0.5868274721068141,-1.1233698121406452,0.052453480660915375,
linear,k5,r2,train distance 3,0,test_dist2,0.00212496224499039,-0.6186297722985075,0.02535620518028736,
linear,k5,r2,train distance 3,0,test_dist3,-0.05831521958510086,-0.49501855438131104,0.027277017012238503,
linear,k5,r2,train distance 3,0,test_dist4,-0.015246145584005244,-0.7313716032078494,0.034808192402124405,
linear,k5,r2,train distance 3,0,test_dist5,-0.01937289137506234,-1.5439096300979096,0.05100199952721596,
linear,k5,r2,train distance 3,0,test_dist6,-0.013500415985765924,-2.82504189525003,0.07760249078273773,
linear,k5,r2,train distance 4,0,train,0.05537297686149381,0.002765425233498653,0.020064137503504755,68.0
linear,k5,r2,train distance 4,0,test_dist1,0.8412887209533786,0.04378077935570568,0.02362142875790596,
linear,k5,r2,train distance 4,0,test_dist2,-0.2605119254326366,-0.041624310639865936,0.016317283734679222,
linear,k5,r2,train distance 4,0,test_dist3,0.11706724130576282,0.011369737997302787,0.0180378258228302,
linear,k5,r2,train distance 4,0,test_dist4,0.02418995525207516,-0.0013494378368403837,0.020131530240178108,
linear,k5,r2,train distance 4,0,test_dist5,0.01694006022722991,-0.007333090461227876,0.020187310874462128,
linear,k5,r2,train distance 4,0,test_dist6,0.005626355167324524,-0.015137390664026862,0.020629136823117733,
linear,k5,r2,train distance 5,0,train,0.03712990726801934,0.0013225531466291018,0.019798518946537606,29.0
linear,k5,r2,train distance 5,0,test_dist1,0.9201942836678771,0.035035211737068916,0.023837467655539513,
linear,k5,r2,train distance 5,0,test_dist2,-0.18609152874477933,-0.021536139682170496,0.01600259728729725,
linear,k5,r2,train distance 5,0,test_dist3,0.051374617211327425,0.002556417190973881,0.01819862611591816,
linear,k5,r2,train distance 5,0,test_dist4,0.020416306895373534,-0.0013473687513709809,0.020131491124629974,
linear,k5,r2,train distance 5,0,test_dist5,-0.012040849856161297,-0.0029747626121567894,0.020098856650292873,
linear,k5,r2,train distance 5,0,test_dist6,0.01328396195500426,-0.0008383135586129686,0.02033551223576069,
linear,k5,r2,train distance 6,0,train,0.03142194197926652,0.0009647860348145354,0.020078363387208236,21.0
linear,k5,r2,train distance 6,0,test_dist1,0.6957950202192823,0.03357988202570361,0.02387341856956482,
linear,k5,r2,train distance 6,0,test_dist2,-0.22007818912181193,-0.035136380915474996,0.016215648502111435,
linear,k5,r2,train distance 6,0,test_dist3,0.05191267106350051,0.0017847134185520197,0.018212705850601196,
linear,k5,r2,train distance 6,0,test_dist4,0.03354168047549345,0.0005420543557643764,0.020093504339456558,
linear,k5,r2,train distance 6,0,test_dist5,0.0005550524358539651,-0.0013593777873841528,0.02006640564650297,
linear,k5,r2,train distance 6,0,test_dist6,0.012603529278289257,-0.00021997397239448269,0.020322940312325954,
linear,k5,r4,train distance 1,0,train,-0.05785953322144658,-17.881002580425612,0.3581077456474304,100.0
linear,k5,r4,train distance 1,0,test_dist1,-0.08604928523653112,-17.84701349719899,0.527113139629364,
linear,k5,r4,train distance 1,0,test_dist2,-0.07158488765990524,-26.022804747386605,0.41885513067245483,
linear,k5,r4,train distance 1,0,test_dist3,-0.028781792523338984,-16.124738212544926,0.35282495617866516,
linear,k5,r4,train distance 1,0,test_dist4,0.01364411444048425,-16.491569904156492,0.35185477137565613,
linear,k5,r4,train distance 1,0,test_dist5,-0.005928010986365072,-15.785613978798118,0.34294913709163666,
linear,k5,r4,train distance 1,0,test_dist6,0.0009144355587289386,-14.379740137197238,0.31577253341674805,
linear,k5,r4,train distance 2,0,train,-0.04349511242142104,-4.021603773841434,0.08341851830482483,100.0
linear,k5,r4,train distance 2,0,test_dist1,0.08632788101800756,-2.2517123237119576,0.09094386547803879,
linear,k5,r4,train distance 2,0,test_dist2,-0.06798245599437497,-6.1586924989940135,0.11096017807722092,
linear,k5,r4,train distance 2,0,test_dist3,-0.038268458484681474,-5.090763922569195,0.12548942863941193,
linear,k5,r4,train distance 2,0,test_dist4,-0.010351263845608458,-6.502341105781515,0.15091468393802643,
linear,k5,r4,train distance 2,0,test_dist5,0.013645770576102084,-8.465706783873898,0.1927502453327179,
linear,k5,r4,train distance 2,0,test_dist6,0.006459005399869854,-9.787227157472012,0.2207944616675377,
linear,k5,r4,train distance 3,0,train,0.008195596702292782,-0.31719261391469256,0.02725974377244711,100.0
