model,landscape,replicate,density,cv_fold,data_split,pearson_r,r2,mse,train_epochs
gb,k2,r4,0.6,0,train,0.9986967170814169,0.9973829216914065,5.389964408448463e-05,
gb,k2,r4,0.6,0,test,0.9949402021529047,0.9892469437563585,0.00021340878860748788,
gb,k2,r4,0.4,0,train,0.9986622011567335,0.9973080777183898,5.461844974117249e-05,
gb,k2,r4,0.4,0,test,0.9919110843776645,0.9825295135683437,0.00034672517852475106,
gb,k2,r4,0.2,0,train,0.9990084755879799,0.9979972243773667,4.098179097676709e-05,
gb,k2,r4,0.2,0,test,0.9790308676042128,0.9547026550202855,0.000898986418393608,
gb,k2,r0,1.0,0,train,0.997998708363321,0.99596767375117,8.87952990215375e-05,
gb,k2,r0,1.0,0,test,0.9946456063231338,0.9885065121237443,0.0002496950603359026,
gb,k2,r0,0.8,0,train,0.9978986985619976,0.9957657689301117,9.360411627313646e-05,
gb,k2,r0,0.8,0,test,0.9938180439677293,0.9865542446805378,0.0002921079068339924,
gb,k2,r0,0.6,0,train,0.9979415040613013,0.9958508003710314,9.26054504317192e-05,
gb,k2,r0,0.6,0,test,0.9922865724329665,0.9832535483443324,0.00036381525796122787,
gb,k2,r0,0.4,0,train,0.998003125918296,0.995969625456243,8.994870626368083e-05,
gb,k2,r0,0.4,0,test,0.9878141596306264,0.9735786374990745,0.0005740018847937918,
gb,k2,r0,0.2,0,train,0.998534614730157,0.9970282899214633,6.645473426843387e-05,
gb,k2,r0,0.2,0,test,0.9673162995926265,0.9308910515548495,0.0015013861099042061,
gb,k2,r7,1.0,0,train,0.9985967773300548,0.9971748042092221,5.5573966577688166e-05,
gb,k2,r7,1.0,0,test,0.9964598906020729,0.9923183434288142,0.00015371100423612678,
gb,k2,r7,0.8,0,train,0.9984693244839934,0.9969186391772662,6.040893242857771e-05,
gb,k2,r7,0.8,0,test,0.995733107636497,0.9907087010771374,0.0001859201690229675,
gb,k2,r7,0.6,0,train,0.998561111225466,0.9970986493267017,5.654287349829555e-05,
gb,k2,r7,0.6,0,test,0.9950713131690253,0.9890036550859307,0.00022003837375503534,
gb,k2,r7,0.4,0,train,0.9983881566595898,0.9967496258827641,6.339588928040211e-05,
gb,k2,r7,0.4,0,test,0.9915532472954125,0.9808982568049098,0.00038222850787049075,
gb,k2,r7,0.2,0,train,0.9987412227445376,0.9974488574999929,4.943267135346461e-05,
gb,k2,r7,0.2,0,test,0.9755893155631744,0.9456338788876455,0.0010878735589337676,
gb,k3,r2,1.0,0,train,0.9992039804599906,0.9983659072334133,3.287379539231025e-05,
gb,k3,r2,1.0,0,test,0.9603836577612836,0.912775713086736,0.0017130630829220628,
gb,k3,r2,0.8,0,train,0.9993773791114274,0.9987181417798964,2.59153222930337e-05,
gb,k3,r2,0.8,0,test,0.9493821346625386,0.8905401578544294,0.002149763801778231,
gb,k3,r2,0.6,0,train,0.9995768015266747,0.9991253000074651,1.774740493346006e-05,
gb,k3,r2,0.6,0,test,0.9228876660197408,0.8410440760539903,0.0031218544141777107,
gb,k3,r2,0.4,0,train,0.9998529725058825,0.9996937504965392,6.233448897395809e-06,
gb,k3,r2,0.4,0,test,0.8622811355486452,0.7365293135077615,0.005174498094903336,
gb,k3,r2,0.2,0,train,0.9999941289745484,0.9999877003296038,2.5212012032648003e-07,
gb,k3,r2,0.2,0,test,0.705659832680399,0.49769414434061776,0.009865160818354764,
gb,k3,r4,1.0,0,train,0.9992308269407064,0.99842161356049,3.124120522895042e-05,
gb,k3,r4,1.0,0,test,0.9632292563072442,0.9179487464479602,0.0015917621454810378,
gb,k3,r4,0.8,0,train,0.9993906592485229,0.9987450938124296,2.4730811168326786e-05,
gb,k3,r4,0.8,0,test,0.9486515600871166,0.889073743674039,0.0021519258770081482,
gb,k3,r4,0.6,0,train,0.9995751641593036,0.9991217194590685,1.726174266564485e-05,
gb,k3,r4,0.6,0,test,0.925243890712541,0.8452188004128647,0.003002694580146634,
gb,k3,r4,0.4,0,train,0.9998394351671093,0.9996657128280668,6.576215215009346e-06,
gb,k3,r4,0.4,0,test,0.8654641504201388,0.7408597631214318,0.005027218982982125,
gb,k3,r4,0.2,0,train,0.9999946076043572,0.9999886873720947,2.241893982935557e-07,
gb,k3,r4,0.2,0,test,0.7054671462421167,0.4975089505754613,0.009748129325162972,
gb,k3,r0,1.0,0,train,0.9992816835925371,0.9985276322102629,2.7430914740046838e-05,
gb,k3,r0,1.0,0,test,0.9674326044168705,0.9274153016556087,0.001383022536256657,
gb,k3,r0,0.8,0,train,0.9993954775633468,0.9987567231411868,2.306488633245282e-05,
gb,k3,r0,0.8,0,test,0.9547320400024316,0.9018830906128121,0.0018695110672843174,
gb,k3,r0,0.6,0,train,0.9995953272190786,0.9991641168361911,1.535281962893582e-05,
gb,k3,r0,0.6,0,test,0.9321888866099363,0.8567899334287332,0.002728712166676415,
gb,k3,r0,0.4,0,train,0.999842873908618,0.9996733729476257,5.978309944450617e-06,
gb,k3,r0,0.4,0,test,0.8708288942877883,0.7487479137538451,0.004787335423111037,
gb,k3,r0,0.2,0,train,0.9999947167943801,0.9999889197071088,2.021401627096319e-07,
gb,k3,r0,0.2,0,test,0.7204377202879728,0.5187536187711459,0.009169626738317877,
gb,k3,r7,1.0,0,train,0.9992953687617977,0.9985569942053343,2.9645893483221286e-05,
gb,k3,r7,1.0,0,test,0.9674241986055667,0.9267118639081696,0.001523789241933816,
gb,k3,r7,0.8,0,train,0.9993957454173006,0.998761161260564,2.536301111473623e-05,
gb,k3,r7,0.8,0,test,0.9543638139785232,0.9005486798631368,0.002067767851685901,
gb,k3,r7,0.6,0,train,0.9995934711718302,0.9991623349170956,1.714104084692913e-05,
gb,k3,r7,0.6,0,test,0.9338158581402307,0.8602894133876405,0.0029048288060897673,
gb,k3,r7,0.4,0,train,0.9998455544339049,0.9996789183790392,6.5493679901736626e-06,
gb,k3,r7,0.4,0,test,0.879105215149569,0.7637216468935972,0.004912642506206547,
gb,k3,r7,0.2,0,train,0.9999939967348073,0.9999874113458986,2.5329471985255214e-07,
gb,k3,r7,0.2,0,test,0.7096201305219576,0.5035600342673753,0.010321859981559713,
gb,k4,r2,1.0,0,train,0.9999227557463775,0.9998286961637111,3.195379272988681e-06,
gb,k4,r2,1.0,0,test,0.6362586047022123,0.40344592999477613,0.011148149494181808,
gb,k4,r2,0.8,0,train,0.9999662644748145,0.9999251454637923,1.3972919528133814e-06,
gb,k4,r2,0.8,0,test,0.5859915900400556,0.3364483123377794,0.012400172562916707,
gb,k4,r2,0.6,0,train,0.999991159938324,0.9999804589466007,3.6354787862933704e-07,
gb,k4,r2,0.6,0,test,0.5119080327614678,0.23948841943024712,0.014212117926165278,
gb,k4,r2,0.4,0,train,0.9999993658693147,0.9999986067523505,2.6034325380970304e-08,
gb,k4,r2,0.4,0,test,0.42424821437342386,0.1316263118726665,0.01622779925375876,
gb,k4,r2,0.2,0,train,0.9999999995244155,0.9999999989720656,1.947955733293005e-11,
gb,k4,r2,0.2,0,test,0.2744666484631464,-0.05074682668945796,0.019635911132696898,
gb,k4,r4,1.0,0,train,0.9999219536614945,0.9998253323148153,3.232628583207054e-06,
gb,k4,r4,1.0,0,test,0.6124565192487704,0.3720514848559612,0.011686358096810534,
gb,k4,r4,0.8,0,train,0.9999636901669164,0.9999188811021575,1.501224960267803e-06,
gb,k4,r4,0.8,0,test,0.5602847344728333,0.3030938241652398,0.012969686103669944,
gb,k4,r4,0.6,0,train,0.999990537923521,0.9999788959311033,3.8875680512637435e-07,
gb,k4,r4,0.6,0,test,0.4916853328051769,0.21246049847646564,0.014656406390381536,
gb,k4,r4,0.4,0,train,0.9999993489856768,0.9999985635276007,2.6511858068093025e-08,
gb,k4,r4,0.4,0,test,0.4059429330898718,0.10504787768146617,0.0166553956712772,
gb,k4,r4,0.2,0,train,0.9999999994828704,0.999999998873237,2.0625264991545537e-11,
gb,k4,r4,0.2,0,test,0.2658179284439615,-0.06703627158964509,0.01985794642610447,
gb,k4,r0,1.0,0,train,0.9999212166596068,0.9998238808345621,3.2310980061134038e-06,
gb,k4,r0,1.0,0,test,0.6122858323958538,0.3729920719701585,0.01164613542928349,
gb,k4,r0,0.8,0,train,0.9999646587616994,0.9999211085531952,1.4440667076789584e-06,
gb,k4,r0,0.8,0,test,0.5622370394154328,0.3086239726199499,0.012841717763806104,
gb,k4,r0,0.6,0,train,0.9999906372535335,0.9999792016011777,3.816532940782555e-07,
gb,k4,r0,0.6,0,test,0.48727017427011515,0.21112796436672,0.01465262264263184,
gb,k4,r0,0.4,0,train,0.9999993514174501,0.9999985670734005,2.6264305923930728e-08,
gb,k4,r0,0.4,0,test,0.40321865661392714,0.10560698137691205,0.016612584556338194,
gb,k4,r0,0.2,0,train,0.9999999994583915,0.9999999988172494,2.1769505303602137e-11,
gb,k4,r0,0.2,0,test,0.2604474671637058,-0.07628379800955587,0.019991050051549462,
gb,k4,r7,1.0,0,train,0.9999213319003574,0.9998245230851741,3.332407351754734e-06,
gb,k4,r7,1.0,0,test,0.6207296240780817,0.382581687252161,0.011473232065009442,
gb,k4,r7,0.8,0,train,0.9999649372322904,0.9999219930048033,1.4834729889675673e-06,
gb,k4,r7,0.8,0,test,0.5733202358571147,0.3201366914185231,0.01263362189100814,
gb,k4,r7,0.6,0,train,0.9999906228495072,0.999979162154189,3.9849696573752226e-07,
gb,k4,r7,0.6,0,test,0.4941755201550254,0.21211690228737368,0.014640909466913299,
gb,k4,r7,0.4,0,train,0.9999993430623348,0.9999985556916681,2.765676987762472e-08,
gb,k4,r7,0.4,0,test,0.4092309161928225,0.1070851388084455,0.016592671783822555,
gb,k4,r7,0.2,0,train,0.9999999995096678,0.9999999989350297,1.992142461214264e-11,
gb,k4,r7,0.2,0,test,0.28137281617715443,-0.04603836467560263,0.019438103242214157,
gb,k5,r2,1.0,0,train,0.03315511231896447,0.0005406849411544457,0.019996771621158115,
gb,k5,r2,1.0,0,test,0.020583071137628237,0.0002049711761353823,0.02058053000399277,
gb,k5,r2,0.8,0,train,0.036009041857331586,0.0005752992430302362,0.019988648044335765,
gb,k5,r2,0.8,0,test,0.022082517339872376,0.00021512380064170333,0.02058032101476273,
gb,k5,r2,0.6,0,train,0.040234873694134865,0.0007645836572240938,0.019967360675950934,
gb,k5,r2,0.6,0,test,0.01678892428919364,0.0001806266948375379,0.02058103112903674,
gb,k5,r2,0.4,0,train,0.04046319586328582,0.001011518199524719,0.019743688533700805,
gb,k5,r2,0.4,0,test,0.011600656256901149,0.00010177793939680768,0.020582654210898863,
gb,k5,r2,0.2,0,train,0.05717291262107373,0.0020377404816551703,0.019503631368748497,
gb,k5,r2,0.2,0,test,0.018880397203628142,0.00030756846655599634,0.020578418064492218,
gb,k5,r4,1.0,0,train,0.029535626066560003,0.0004603468959258894,0.020286363542466844,
gb,k5,r4,1.0,0,test,-0.008978212130892255,-0.00025611017771454136,0.019482824594824057,
gb,k5,r4,0.8,0,train,0.02966961946458081,0.0004825235461412003,0.020327360043379223,
gb,k5,r4,0.8,0,test,-0.01336336835334278,-0.0003605877298402671,0.01948485959146287,
gb,k5,r4,0.6,0,train,0.030018702051240704,0.0006543706833002094,0.02023142603823005,
gb,k5,r4,0.6,0,test,-0.007850924951029079,-0.00044513511524901794,0.01948650639158047,
gb,k5,r4,0.4,0,train,0.040075606524605616,0.0012689723973878797,0.02036020277144602,
gb,k5,r4,0.4,0,test,-0.010647507927216747,-0.0010997634178973037,0.01949925713438077,
gb,k5,r4,0.2,0,train,0.055057117094331226,0.0018782413397259168,0.02042312741474094,
gb,k5,r4,0.2,0,test,-0.0020809201055815895,-0.0007277418967952531,0.019492010960158606,
gb,k5,r0,1.0,0,train,0.030164036214788942,0.0004172039012262374,0.019459846563894018,
gb,k5,r0,1.0,0,test,0.0034601266621193177,-0.00017061576685128976,0.019051229225523676,
gb,k5,r0,0.8,0,train,0.030332892371435556,0.0004975817317380837,0.019569457974528054,
gb,k5,r0,0.8,0,test,0.008709754267052056,-5.842400390809743e-05,0.01904909219914103,
gb,k5,r0,0.6,0,train,0.0355144680618546,0.0006193567511123543,0.019570820265611456,
gb,k5,r0,0.6,0,test,-0.01092790449255317,-0.0005036795601018884,0.019057573417776395,
gb,k5,r0,0.4,0,train,0.0323229814247003,0.0004978467664464858,0.019599926701797457,
gb,k5,r0,0.4,0,test,-0.00547403032933854,-0.0002730434217255162,0.01905318026537756,
gb,k5,r0,0.2,0,train,0.04060513660487525,0.0009658225319908453,0.019598600331331595,
gb,k5,r0,0.2,0,test,0.0012859397861003494,-0.0003824330269415199,0.019055263916317716,
gb,k5,r7,1.0,0,train,0.030130189764012032,0.0005186277561872732,0.020103751008515816,
gb,k5,r7,1.0,0,test,-0.01609037253035104,-0.0006539766324371588,0.019734664076373434,
gb,k5,r7,0.8,0,train,0.03642207771343156,0.0005581421316114277,0.020150799723716823,
gb,k5,r7,0.8,0,test,-0.009571712872290472,-0.0004066239388678117,0.019729785844307235,
gb,k5,r7,0.6,0,train,0.038139170506679476,0.0006543390415292283,0.020135949237196936,
gb,k5,r7,0.6,0,test,-0.016744567174704707,-0.0005943693212207002,0.019733488514899818,
gb,k5,r7,0.4,0,train,0.04251847306500653,0.000837763780625389,0.020124378407351193,
gb,k5,r7,0.4,0,test,-0.006501031988337513,-0.0005581748497109906,0.019732774695984043,
gb,k5,r7,0.2,0,train,0.05751859430298349,0.0016747210328063034,0.019589712570614707,
gb,k5,r7,0.2,0,test,-0.013866442215405795,-0.0008209819639795057,0.01973795771652669,
linear,k0,r2,1.0,0,train,0.9999999999142601,0.9999999998044201,4.154616047207764e-12,9.0
linear,k0,r2,1.0,0,test,0.9999999999169704,0.9999999998109523,4.051029563884034e-12,
linear,k0,r2,0.8,0,train,0.9999999640097281,0.9999998434540155,3.2869350796715934e-09,9.0
linear,k0,r2,0.8,0,test,0.999999964813744,0.9999998489755995,3.235450396488204e-09,
linear,k0,r2,0.6,0,train,0.9999988924607314,0.9999914257805296,1.8119544361897252e-07,9.0
linear,k0,r2,0.6,0,test,0.9999989251488488,0.9999914926264936,1.823153468194505e-07,
linear,k0,r2,0.4,0,train,0.9999999725996376,0.9999999044904405,2.0009832124578963e-09,10.0
linear,k0,r2,0.4,0,test,0.9999999735116605,0.9999999080751397,1.960750406482248e-09,
linear,k0,r2,0.2,0,train,0.9999571740029807,0.9997329150653042,5.582658218372671e-06,10.0
linear,k0,r2,0.2,0,test,0.9999576932683373,0.9997320456906571,5.764121760876151e-06,
linear,k0,r4,1.0,0,train,0.9999999998800035,0.9999999996030599,8.356055567876622e-12,9.0
linear,k0,r4,1.0,0,test,0.9999999998788985,0.9999999996046921,8.2870706824556e-12,
linear,k0,r4,0.8,0,train,0.9999999856849779,0.9999999668330225,7.010286573461144e-10,9.0
linear,k0,r4,0.8,0,test,0.9999999853864858,0.9999999663069639,7.021507375526425e-10,
linear,k0,r4,0.6,0,train,0.9999973720454529,0.9999924419625456,1.6070165868727185e-07,9.0
linear,k0,r4,0.6,0,test,0.9999973272974417,0.9999924492715481,1.578182150296925e-07,
linear,k0,r4,0.4,0,train,0.999920028816422,0.9997191032363043,6.0135168951092055e-06,9.0
linear,k0,r4,0.4,0,test,0.999917404724673,0.9997088913918464,6.0936678892176134e-06,
linear,k0,r4,0.2,0,train,0.9999443133252859,0.9996984282660599,6.475933219007857e-06,10.0
linear,k0,r4,0.2,0,test,0.9999398807428492,0.9996743406551915,6.8517882937157996e-06,
linear,k0,r0,1.0,0,train,0.9999999999433816,0.9999999998659411,2.992655636734138e-12,9.0
linear,k0,r0,1.0,0,test,0.9999999999435348,0.9999999998668574,3.071703308377138e-12,
linear,k0,r0,0.8,0,train,0.9999999828937548,0.9999999642503764,8.000388980929548e-10,9.0
linear,k0,r0,0.8,0,test,0.9999999829101409,0.9999999640826364,8.246378246923314e-10,
linear,k0,r0,0.6,0,train,0.9999992086574767,0.9999968913804025,6.969200554026016e-08,9.0
linear,k0,r0,0.6,0,test,0.9999992196770229,0.999996937080324,7.060592679408729e-08,
linear,k0,r0,0.4,0,train,0.9999999826592957,0.9999999387915235,1.3871232773521314e-09,10.0
linear,k0,r0,0.4,0,test,0.9999999828629412,0.999999938919489,1.4094470701664363e-09,
linear,k0,r0,0.2,0,train,0.9999991773202649,0.9999975116135937,5.535889613383915e-08,11.0
linear,k0,r0,0.2,0,test,0.9999992122162467,0.9999975847208075,5.545905850112831e-08,
linear,k0,r7,1.0,0,train,0.9999999999187483,0.9999999998260883,3.980080154342147e-12,9.0
linear,k0,r7,1.0,0,test,0.9999999999158222,0.9999999998207203,4.024124870133372e-12,
linear,k0,r7,0.8,0,train,0.9999999924465256,0.9999999802319045,4.5070830586209827e-10,9.0
linear,k0,r7,0.8,0,test,0.9999999921582116,0.9999999798806327,4.512718476679112e-10,
linear,k0,r7,0.6,0,train,0.9999986805041324,0.9999943547794391,1.2909442985305344e-07,9.0
linear,k0,r7,0.6,0,test,0.9999986274778572,0.9999942167978233,1.2978267420749036e-07,
linear,k0,r7,0.4,0,train,0.999876836820107,0.9996312001387779,8.43594102661882e-06,9.0
linear,k0,r7,0.4,0,test,0.9998736215357481,0.9996177966956723,8.5674793808721e-06,
linear,k0,r7,0.2,0,train,0.9999982348797728,0.9999960193884729,9.137210277287977e-08,11.0
linear,k0,r7,0.2,0,test,0.9999981643464181,0.9999958519785843,9.30368599938447e-08,
linear,k1,r2,1.0,0,train,0.6562614241168234,0.4306404955797116,0.011988308378740362,14.0
linear,k1,r2,1.0,0,test,0.6483607804395627,0.42013642765238235,0.012164789624512196,
linear,k1,r2,0.8,0,train,0.6567890234967828,0.4311244963344295,0.012086716915170352,16.0
linear,k1,r2,0.8,0,test,0.6486867861994366,0.4200477264332255,0.012168795615434647,
linear,k1,r2,0.6,0,train,0.6541349057909349,0.4276427192501131,0.012087422677061775,19.0
linear,k1,r2,0.6,0,test,0.6483706368640697,0.42031212514326377,0.012164201028645039,
linear,k1,r2,0.4,0,train,0.6550475679901187,0.42907041909995247,0.012076658196747303,35.0
linear,k1,r2,0.4,0,test,0.6485790981854102,0.42045879908039274,0.012162789702415466,
linear,k1,r2,0.2,0,train,0.6517278357789198,0.424734496212293,0.012046786723658442,55.0
linear,k1,r2,0.2,0,test,0.6463750351073138,0.4177760830482601,0.012213579565286636,
linear,k1,r4,1.0,0,train,0.5417743905787926,0.2935089871028368,0.016153280819325072,18.0
linear,k1,r4,1.0,0,test,0.5433444549368159,0.2949382721812719,0.016093561425805092,
linear,k1,r4,0.8,0,train,0.5417302220083378,0.2930450583692693,0.016164524170259636,17.0
linear,k1,r4,0.8,0,test,0.54308787556446,0.29482466291420095,0.01609334833920002,
linear,k1,r4,0.6,0,train,0.5379557313284492,0.2893901892811228,0.016319889829240063,19.0
linear,k1,r4,0.6,0,test,0.5431100964171794,0.29479278942911136,0.016095390543341637,
linear,k1,r4,0.4,0,train,0.5383025974427105,0.2897648340055241,0.01612314279191196,28.0
linear,k1,r4,0.4,0,test,0.5427448358819528,0.29426210399482555,0.016111445799469947,
linear,k1,r4,0.2,0,train,0.5409119672921877,0.29258443206527407,0.016024830285459757,35.0
linear,k1,r4,0.2,0,test,0.5374594281548608,0.2881781285968934,0.016249413415789605,
linear,k1,r0,1.0,0,train,0.5801014894028338,0.33645805553486363,0.013258835300803185,14.0
linear,k1,r0,1.0,0,test,0.5770937265667152,0.3328228318414912,0.013544245809316634,
linear,k1,r0,0.8,0,train,0.5790800593988278,0.3352191296602438,0.013288854993879795,16.0
linear,k1,r0,0.8,0,test,0.5768227539715811,0.33245366768592044,0.01354984287172556,
linear,k1,r0,0.6,0,train,0.580870483941244,0.33735311263350354,0.013437684964049946,19.0
linear,k1,r0,0.6,0,test,0.5774297513538703,0.33316929536737205,0.013537511602044106,
linear,k1,r0,0.4,0,train,0.580655279696043,0.33708771865026277,0.013319276389665902,29.0
linear,k1,r0,0.4,0,test,0.5764318488655558,0.332272498680532,0.013550790771842004,
linear,k1,r0,0.2,0,train,0.578406085579547,0.33445465777255146,0.013133992673829198,36.0
linear,k1,r0,0.2,0,test,0.572560914623053,0.32754082412966334,0.013644330017268658,
linear,k1,r7,1.0,0,train,0.6618223209249974,0.4380085220887351,0.013783074180154424,18.0
linear,k1,r7,1.0,0,test,0.6602912821513952,0.4358835285665468,0.013572612963616847,
linear,k1,r7,0.8,0,train,0.6606388749750683,0.436438494487736,0.013849293751021226,21.0
linear,k1,r7,0.8,0,test,0.6604905420350952,0.4361185711394402,0.013565158285200597,
linear,k1,r7,0.6,0,train,0.6588637816299326,0.43401086908205755,0.013800379227508198,23.0
linear,k1,r7,0.6,0,test,0.660811403103662,0.43635070376357565,0.013562033884227276,
linear,k1,r7,0.4,0,train,0.6633305429083133,0.4399330658776254,0.013572013936936855,31.0
linear,k1,r7,0.4,0,test,0.6596837460687665,0.4349794118684276,0.013595453836023808,
linear,k1,r7,0.2,0,train,0.6626028679563636,0.43902891932396426,0.013329114532098174,47.0
linear,k1,r7,0.2,0,test,0.6588529699975569,0.4340700354302425,0.01361432410776615,
linear,k2,r2,1.0,0,train,0.22927921438038454,0.052544985496914665,0.017239446996858244,58.0
linear,k2,r2,1.0,0,test,0.21411778909390064,0.04556799324692795,0.01735413521528244,
linear,k2,r2,0.8,0,train,0.2274796105818299,0.05174637762207546,0.01731326195100943,60.0
linear,k2,r2,0.8,0,test,0.2064630868073362,0.042060897043021295,0.017416688799858093,
linear,k2,r2,0.6,0,train,0.23446411140877935,0.054962148476021544,0.017281998118216343,97.0
linear,k2,r2,0.6,0,test,0.21153005886689397,0.04415065351944247,0.017376355826854706,
linear,k2,r2,0.4,0,train,0.22876742413363443,0.05225558639267891,0.0171969102229923,100.0
linear,k2,r2,0.4,0,test,0.21037481522973134,0.04308504534298474,0.017388489097356796,
linear,k2,r2,0.2,0,train,0.019488094572027676,-0.31294662913749094,0.02404444618150592,100.0
linear,k2,r2,0.2,0,test,0.033113275904246266,-0.308234260004147,0.02371300607919693,
linear,k2,r4,1.0,0,train,0.33938959391174633,0.11517072166105247,0.01798101093031858,59.0
linear,k2,r4,1.0,0,test,0.32808018089483365,0.10731892239154717,0.01764783784747124,
linear,k2,r4,0.8,0,train,0.3361105023398509,0.11296230386074135,0.018059296905994414,68.0
linear,k2,r4,0.8,0,test,0.3279708955870831,0.10738920697236787,0.017645734548568725,
linear,k2,r4,0.6,0,train,0.3355148184929305,0.1125693548429949,0.018275248056108303,91.0
linear,k2,r4,0.6,0,test,0.32764717178628766,0.10713247775918755,0.017651770263910294,
linear,k2,r4,0.4,0,train,0.32650507801581696,0.10646791379961051,0.018208286724984646,100.0
linear,k2,r4,0.4,0,test,0.3231080905207836,0.10422700272960606,0.017710812762379645,
linear,k2,r4,0.2,0,train,0.22179305587943543,-0.41061656973951677,0.02884897356852889,100.0
linear,k2,r4,0.2,0,test,0.221888939957278,-0.42261790398734567,0.028114521875977516,
linear,k2,r0,1.0,0,train,0.2712368763618935,0.07352680960450475,0.020378791384006802,56.0
linear,k2,r0,1.0,0,test,0.2711958540639323,0.0725246480600007,0.02014198936522007,
linear,k2,r0,0.8,0,train,0.27151211984446383,0.07362104995236007,0.020420822004477184,61.0
linear,k2,r0,0.8,0,test,0.27098981675114464,0.07308096960656729,0.020127913728356362,
linear,k2,r0,0.6,0,train,0.2725629934190558,0.07426916802689221,0.020664869045669384,79.0
linear,k2,r0,0.6,0,test,0.27105963456144005,0.07293999151328834,0.020129792392253876,
linear,k2,r0,0.4,0,train,0.2732236908609731,0.07465086389622066,0.02075633849017322,100.0
linear,k2,r0,0.4,0,test,0.26864395802007013,0.07162781665457874,0.020157115161418916,
linear,k2,r0,0.2,0,train,0.022983667758494645,-0.6364048086200209,0.03642355091869831,100.0
linear,k2,r0,0.2,0,test,0.02016948939788732,-0.6532344270228392,0.03587490394711494,
linear,k2,r7,1.0,0,train,0.2545622170196351,0.06475138586489271,0.018389383919144933,50.0
linear,k2,r7,1.0,0,test,0.25560394668545083,0.06486568174930141,0.018834123760461806,
linear,k2,r7,0.8,0,train,0.2512251766215697,0.06308334623661216,0.01836214636762937,72.0
linear,k2,r7,0.8,0,test,0.2574472079787707,0.06589886129162159,0.018808308988809586,
linear,k2,r7,0.6,0,train,0.25410426713899836,0.06456758171976573,0.0182313991879875,97.0
linear,k2,r7,0.6,0,test,0.25695421175581135,0.06573666649564136,0.018815093487501145,
linear,k2,r7,0.4,0,train,0.205574807863864,0.0373463813467787,0.01884366339072585,100.0
linear,k2,r7,0.4,0,test,0.1995096362309975,0.03494804878733937,0.019427359476685523,
linear,k2,r7,0.2,0,train,0.08782918165845802,-0.1788998415576324,0.02273873658850789,100.0
linear,k2,r7,0.2,0,test,0.11369080976049195,-0.14624830240290398,0.02307679019868374,
linear,k3,r2,1.0,0,train,0.12470037102918215,0.015511725492253436,0.019736600059427713,20.0
linear,k3,r2,1.0,0,test,0.0993036886800094,0.00889385736040682,0.01949635297060013,
linear,k3,r2,0.8,0,train,0.12526459753796063,0.015656628442785814,0.019937932988007865,31.0
linear,k3,r2,0.8,0,test,0.10092940781351004,0.00909250476782264,0.019497931003570557,
linear,k3,r2,0.6,0,train,0.12246716883832891,0.014897210599745914,0.01999658126045357,23.0
linear,k3,r2,0.6,0,test,0.09598544420575454,0.007595045742029405,0.01952470950782299,
linear,k3,r2,0.4,0,train,0.13362928198132903,0.017696749219040186,0.01998250070028007,47.0
linear,k3,r2,0.4,0,test,0.09852059006951856,0.00721548920550763,0.019530616328120233,
linear,k3,r2,0.2,0,train,0.1336614300784498,0.01759557261552558,0.019954415038228035,55.0
linear,k3,r2,0.2,0,test,0.09527157093952164,0.00577484566575015,0.019564194977283476,
linear,k3,r4,1.0,0,train,0.1139440944480491,0.012962019988666196,0.019551958986803106,22.0
linear,k3,r4,1.0,0,test,0.08720590097696708,0.006588894425983094,0.019292684644460677,
linear,k3,r4,0.8,0,train,0.1145663829744133,0.012995459398281284,0.019429353376229603,27.0
linear,k3,r4,0.8,0,test,0.08711024139966846,0.006292752951632452,0.019298656657338143,
linear,k3,r4,0.6,0,train,0.11869817721486856,0.014014808337598716,0.01937692527743903,34.0
linear,k3,r4,0.6,0,test,0.08818853691223573,0.006124879447656717,0.019305381923913956,
linear,k3,r4,0.4,0,train,0.113376904695103,0.012808654567523448,0.019318091683089733,40.0
linear,k3,r4,0.4,0,test,0.08221218504991176,0.005100915576685128,0.019324646890163423,
linear,k3,r4,0.2,0,train,0.11610353551460613,0.013290885482807435,0.019560601096600294,61.0
linear,k3,r4,0.2,0,test,0.08483048078967485,0.0050028291106496425,0.019326991587877273,
linear,k3,r0,1.0,0,train,0.1481725781732574,0.021912005492989883,0.01818897153593992,18.0
linear,k3,r0,1.0,0,test,0.13571438692080393,0.018289018369620602,0.01863752491772175,
linear,k3,r0,0.8,0,train,0.1531916875856084,0.02337262590548639,0.01814909391105175,23.0
linear,k3,r0,0.8,0,test,0.13463647771334747,0.017342327540458502,0.018659058958292007,
linear,k3,r0,0.6,0,train,0.15538452867797292,0.024106377367169696,0.017918920144438744,28.0
linear,k3,r0,0.6,0,test,0.13551101952371847,0.017888421831052326,0.018641816824674605,
linear,k3,r0,0.4,0,train,0.16814258361828777,0.028259259523033986,0.017673378810286522,34.0
linear,k3,r0,0.4,0,test,0.13703848339712923,0.01775857145837556,0.018651868775486947,
linear,k3,r0,0.2,0,train,0.16765464631783727,0.028093374645182356,0.017819058150053024,74.0
linear,k3,r0,0.2,0,test,0.12644161921774633,0.014143791630738978,0.01871502660214901,
linear,k3,r7,1.0,0,train,0.1278425923636467,0.01628866894417902,0.02019004602181284,19.0
linear,k3,r7,1.0,0,test,0.11515903867989312,0.0129078673528088,0.02050432562828064,
