model,landscape,replicate,train position,data_split,pearson_r,r2,mse_loss,train_epochs
linear,k3,r4,4,E,-0.02824642937810473,-9.763805389404297,0.22490976750850677,
linear,k3,r4,4,D,-0.04058657949791922,-11.341679573059082,0.25097428262233734,
linear,k3,r4,5,train,-0.12732179433400947,-24.419950485229492,0.5273508056998253,
linear,k3,r4,5,G,0.041919080763575534,-21.26262092590332,0.4258037135004997,
linear,k3,r4,5,F,-0.022631014821020035,-23.809062957763672,0.48101092875003815,
linear,k3,r4,5,C,0.0045373558643685,-17.65562629699707,0.3684815987944603,
linear,k3,r4,5,E,-0.018822139489566868,-10.615345001220703,0.23905909806489944,
linear,k3,r4,5,D,0.031243418226019504,-20.371583938598633,0.4307801201939583,
linear,k4,r5,0,train,0.03839397165447134,-0.12879884243011475,0.0227896636351943,
linear,k4,r5,0,G,-0.0043568243469378765,-1.0485711097717285,0.04225078038871288,
linear,k4,r5,0,F,0.0024270697890514947,-1.6568412780761719,0.055391584523022175,
linear,k4,r5,0,C,-0.05695155151125819,-4.4073004722595215,0.11105941236019135,
linear,k4,r5,0,E,-0.018718860891180356,-0.6795446872711182,0.0348587678745389,
linear,k4,r5,0,D,0.007773131180354831,-0.6640573740005493,0.03564617224037647,
linear,k4,r5,1,train,-0.0011194306130689613,-1.1189613342285156,0.043509162962436676,
linear,k4,r5,1,G,0.016198114040986922,-3.8092079162597656,0.09935675095766783,
linear,k4,r5,1,F,0.011991597846578467,-1.3009958267211914,0.04581707715988159,
linear,k4,r5,1,C,0.004308378840724436,-2.969782590866089,0.0811503529548645,
linear,k4,r5,1,E,-0.012516853633673608,-1.9813072681427002,0.06160104926675558,
linear,k4,r5,1,D,0.019703907004682074,-5.05863618850708,0.12388317659497261,
linear,k4,r5,2,train,-0.034906612827865,-0.6166739463806152,0.03338320134207606,
linear,k4,r5,2,G,-0.016610342239308906,-2.282320499420166,0.06859381031244993,
linear,k4,r5,2,F,0.01481559427962953,-1.6540155410766602,0.055287946946918964,
linear,k4,r5,2,C,-0.028150016524187693,-0.6156946420669556,0.032659112475812435,
linear,k4,r5,2,E,-0.024002728510578608,-0.6055480241775513,0.03350534616038203,
linear,k4,r5,2,D,-0.015714663185387057,-4.2251176834106445,0.10763607174158096,
linear,k4,r5,3,train,-0.006859715940586597,-0.4569617509841919,0.031205061823129654,
linear,k4,r5,3,G,0.02897740689754702,-0.46209394931793213,0.03045460721477866,
linear,k4,r5,3,F,-0.0038894777820788207,-1.5832111835479736,0.05407680198550224,
linear,k4,r5,3,C,0.021598876107979503,-0.747377872467041,0.0359380729496479,
linear,k4,r5,3,E,-0.012934788195003655,-0.7395006418228149,0.035913171246647835,
linear,k4,r5,3,D,0.004394355258801497,-2.456495523452759,0.06973381526768208,
linear,k4,r5,4,train,0.015450693868917398,-0.7326916456222534,0.03607795853167772,
linear,k4,r5,4,G,-0.055261661988376204,-2.0848288536071777,0.06507462728768587,
linear,k4,r5,4,F,-0.03312373780333466,-1.275193452835083,0.046518975868821144,
linear,k4,r5,4,C,-0.028974238443785355,-0.8575558662414551,0.03913822956383228,
linear,k4,r5,4,E,0.05144413813931292,-0.6674178838729858,0.03466361854225397,
linear,k4,r5,4,D,-0.007721635695076223,-1.0993642807006836,0.04485950153321028,
linear,k4,r5,5,train,0.002256815290655634,-0.4797145128250122,0.031233651097863913,
linear,k4,r5,5,G,-0.010579149302000157,-0.5252350568771362,0.03057242650538683,
linear,k4,r5,5,F,0.015846644958606017,-0.48923707008361816,0.03156979102641344,
linear,k4,r5,5,C,0.020437469526910418,-0.8891129493713379,0.03897592891007662,
linear,k4,r5,5,E,0.0029622532123990686,-3.68017578125,0.10003543458878994,
linear,k4,r5,5,D,-0.010992442998058793,-0.9210726022720337,0.039902981370687485,
linear,k4,r4,0,train,0.01535418907460473,-1.1832354068756104,0.04040274769067764,
linear,k4,r4,0,G,0.03950738362460182,-1.1249990463256836,0.04018009267747402,
linear,k4,r4,0,F,-0.010456380216200205,-3.0325303077697754,0.07538651768118143,
linear,k4,r4,0,C,0.004259049883545529,-1.2154037952423096,0.04052969627082348,
linear,k4,r4,0,E,-0.015691887979854435,-1.3095357418060303,0.043541439808905125,
linear,k4,r4,0,D,0.04231357654774315,-1.249326229095459,0.0421349061653018,
linear,k4,r4,1,train,0.042660183176530087,-1.0698363780975342,0.040202872827649117,
linear,k4,r4,1,G,0.021911848513672005,-1.241037368774414,0.040645246393978596,
linear,k4,r4,1,F,0.03939945030993541,-2.8890652656555176,0.07475518807768822,
linear,k4,r4,1,C,0.020468739961765348,-3.68837833404541,0.08616301603615284,
linear,k4,r4,1,E,0.013035677417398903,-2.0744540691375732,0.05827623326331377,
linear,k4,r4,1,D,-0.02395725261436965,-2.8692145347595215,0.07065141014754772,
linear,k4,r4,2,train,0.0033680985831520127,-0.2383558750152588,0.023437493480741978,
linear,k4,r4,2,G,0.001410581574435188,-1.2916696071624756,0.04245045967400074,
linear,k4,r4,2,F,-0.034127530511490534,-8.689583778381348,0.1769695170223713,
linear,k4,r4,2,C,0.02780732431364097,-4.939104080200195,0.10901855863630772,
linear,k4,r4,2,E,0.021291924627141023,-1.0011842250823975,0.03824955131858587,
linear,k4,r4,2,D,0.024001800898206138,-8.527678489685059,0.17509039118885994,
linear,k4,r4,3,train,-0.01031607420423683,-0.8628276586532593,0.03541312459856272,
linear,k4,r4,3,G,-0.01717761670248169,-0.9361754655838013,0.03596208058297634,
linear,k4,r4,3,F,-0.0009383678390733063,-0.933016300201416,0.036035032011568546,
linear,k4,r4,3,C,-0.02315681480617518,-0.9285374879837036,0.0350096020847559,
linear,k4,r4,3,E,-0.050750358584609634,-1.9847996234893799,0.05438083130866289,
linear,k4,r4,3,D,-0.04832925455845305,-0.9854090213775635,0.03769112564623356,
linear,k4,r4,4,train,0.008362883887521044,-0.43025076389312744,0.026073430199176073,
linear,k4,r4,4,G,0.001563536084138728,-2.548922300338745,0.06503201648592949,
linear,k4,r4,4,F,0.013284561678150064,-3.9283413887023926,0.09315595775842667,
linear,k4,r4,4,C,-0.007866264282517355,-4.2742486000061035,0.09781978093087673,
linear,k4,r4,4,E,-0.002537035206049615,-0.4843407869338989,0.027775145135819912,
linear,k4,r4,4,D,-0.029270927873863734,-2.5546822547912598,0.06744872964918613,
linear,k4,r4,5,train,0.04638762236769134,-0.6133683919906616,0.030400418676435947,
linear,k4,r4,5,G,0.025278591489669155,-0.7509428262710571,0.033335238229483366,
linear,k4,r4,5,F,-0.04019339543031686,-0.8841439485549927,0.037145666778087616,
linear,k4,r4,5,C,0.017690975318373714,-0.840945839881897,0.034407710656523705,
linear,k4,r4,5,E,-0.00951883273073828,-0.7407635450363159,0.03112386679276824,
linear,k4,r4,5,D,-0.03550510994502454,-1.0761799812316895,0.03661408647894859,
linear,k5,r5,0,train,-0.009617408994587802,-13.917445182800293,0.3136030361056328,
linear,k5,r5,0,G,0.014302006798142558,-12.535423278808594,0.2736145295202732,
linear,k5,r5,0,F,-0.014267240620654043,-6.879700183868408,0.1648760326206684,
linear,k5,r5,0,C,0.01078325739841382,-14.286378860473633,0.3118806779384613,
linear,k5,r5,0,E,-0.022179861372684045,-14.37502670288086,0.3162611871957779,
linear,k5,r5,0,D,0.03358040501626963,-14.057969093322754,0.3137386366724968,
linear,k5,r5,1,train,0.002723607718715885,-6.194227695465088,0.14806430414319038,
linear,k5,r5,1,G,-0.0017035079117472401,-9.328469276428223,0.2103331945836544,
linear,k5,r5,1,F,-0.01297647374034247,-17.95853614807129,0.39172910153865814,
linear,k5,r5,1,C,0.016078704288868984,-14.240280151367188,0.3221200853586197,
linear,k5,r5,1,E,-0.008231603214944802,-11.110694885253906,0.24899161234498024,
linear,k5,r5,1,D,0.004884847330984099,-7.210969924926758,0.17450063303112984,
linear,k5,r5,2,train,-0.011541684470060432,-39.41343307495117,0.8533566743135452,
linear,k5,r5,2,G,0.0044255440440235105,-31.039257049560547,0.6821552366018295,
linear,k5,r5,2,F,-0.0006064550760014331,-23.487375259399414,0.5131993293762207,
linear,k5,r5,2,C,-0.008135972841437966,-28.51819610595703,0.617107480764389,
linear,k5,r5,2,E,0.0050071564446572125,-23.0817928314209,0.509589858353138,
linear,k5,r5,2,D,0.0029085384718690044,-25.032512664794922,0.5447222590446472,
linear,k5,r5,3,train,0.00237562999538099,-3.739107608795166,0.0990874208509922,
linear,k5,r5,3,G,-0.0022707434714468455,-6.278651714324951,0.14898857474327087,
linear,k5,r5,3,F,-0.011590351060173185,-12.037656784057617,0.2695535086095333,
linear,k5,r5,3,C,-0.003295457948704339,-7.609025955200195,0.17816562205553055,
linear,k5,r5,3,E,0.008852376917623861,-13.232291221618652,0.2962136045098305,
linear,k5,r5,3,D,-0.0006795889464996652,-5.673628330230713,0.13955218717455864,
linear,k5,r5,4,train,-0.0038358450496100704,-14.867624282836914,0.33849599212408066,
linear,k5,r5,4,G,0.012689638801730574,-15.533409118652344,0.35557231679558754,
linear,k5,r5,4,F,-0.015653217284027687,-9.10062313079834,0.21598352119326591,
linear,k5,r5,4,C,0.008255848291791601,-12.643848419189453,0.28249963372945786,
linear,k5,r5,4,E,0.010076946621403793,-13.02660083770752,0.29400230199098587,
linear,k5,r5,4,D,0.007648759770533364,-10.982911109924316,0.2502710483968258,
linear,k5,r5,5,train,0.014444127880766591,-18.686620712280273,0.39609934389591217,
linear,k5,r5,5,G,0.003961189250458352,-6.395795822143555,0.15288483910262585,
linear,k5,r5,5,F,-0.0022563159745880856,-8.451735496520996,0.18956764601171017,
linear,k5,r5,5,C,0.013724124020247128,-12.635732650756836,0.2816530391573906,
linear,k5,r5,5,E,0.0074896203229486424,-8.750542640686035,0.1958460509777069,
linear,k5,r5,5,D,-0.0006774352157474794,-17.024547576904297,0.37643761187791824,
linear,k5,r4,0,train,0.01811967319886304,-7.305136680603027,0.1679894346743822,
linear,k5,r4,0,G,0.003592882249200846,-7.289732933044434,0.1703235898166895,
linear,k5,r4,0,F,0.009665412191707468,-7.337088584899902,0.1733999978750944,
linear,k5,r4,0,C,-0.019083595635205675,-16.359628677368164,0.3500197306275368,
linear,k5,r4,0,E,-0.00389948807085759,-17.506303787231445,0.38135819882154465,
linear,k5,r4,0,D,-0.0019971364194053542,-14.278207778930664,0.31167102977633476,
linear,k5,r4,1,train,0.0076543787588221335,-5.466760635375977,0.1295628547668457,
linear,k5,r4,1,G,0.010786375215581012,-6.534070014953613,0.15520470030605793,
linear,k5,r4,1,F,0.015396672473090012,-20.354190826416016,0.4328523874282837,
linear,k5,r4,1,C,-0.0064713918016814365,-6.373096466064453,0.15076940320432186,
linear,k5,r4,1,E,0.0033692216225580385,-16.348703384399414,0.3567555621266365,
linear,k5,r4,1,D,-0.021570893435689076,-13.387131690979004,0.2924262508749962,
linear,k5,r4,2,train,0.018998502427080788,-14.181775093078613,0.30748217552900314,
linear,k5,r4,2,G,-0.008021499516891906,-17.09792709350586,0.36288057267665863,
linear,k5,r4,2,F,-0.0006215679397744145,-5.394675254821777,0.13016658276319504,
linear,k5,r4,2,C,-0.006698439571869441,-15.71571159362793,0.341944120824337,
linear,k5,r4,2,E,0.024495993455638354,-5.2737531661987305,0.12498969584703445,
linear,k5,r4,2,D,0.011667221024189267,-10.223934173583984,0.2261570543050766,
linear,k5,r4,3,train,0.005986165233805796,-20.06260871887207,0.42094141244888306,
linear,k5,r4,3,G,0.013855936661007429,-18.23881721496582,0.3793235570192337,
linear,k5,r4,3,F,0.014837861993567403,-11.771879196166992,0.26037372648715973,
linear,k5,r4,3,C,0.0038350141395520065,-25.363515853881836,0.5436689704656601,
linear,k5,r4,3,E,0.008774562960477406,-13.530594825744629,0.2913542799651623,
linear,k5,r4,3,D,0.012463968758770094,-19.527606964111328,0.4131036549806595,
linear,k5,r4,4,train,-0.004334255769544493,-18.26065444946289,0.38641466200351715,
linear,k5,r4,4,G,0.01536633274371857,-29.953222274780273,0.6419260129332542,
linear,k5,r4,4,F,0.022189841812850553,-12.510462760925293,0.27682165801525116,
linear,k5,r4,4,C,0.010966060083163226,-16.199338912963867,0.3587428107857704,
linear,k5,r4,4,E,0.008650026575063308,-17.776512145996094,0.37950875610113144,
linear,k5,r4,4,D,-0.0037882054981315527,-22.57297134399414,0.4764928072690964,
linear,k5,r4,5,train,-0.018784481759214877,-16.35653305053711,0.35519640892744064,
linear,k5,r4,5,G,0.005852755791497355,-18.579484939575195,0.39816059172153473,
linear,k5,r4,5,F,-0.014058579495036305,-8.570011138916016,0.1918954774737358,
linear,k5,r4,5,C,0.01798196682156661,-20.656587600708008,0.436971478164196,
linear,k5,r4,5,E,-0.023497342163442764,-10.144709587097168,0.22828474640846252,
linear,k5,r4,5,D,-0.012330737010271875,-8.966954231262207,0.19515709951519966,
mlp,k0,r5,0,train,0.9895063533568227,0.9789696931838989,0.00026816545869223773,
mlp,k0,r5,0,G,0.9681445704295826,0.5046752691268921,0.00627335614990443,
mlp,k0,r5,0,F,0.9583755037530114,-3.3333215713500977,0.05525767616927624,
mlp,k0,r5,0,C,0.9656672912779141,0.26694923639297485,0.009295468218624592,
mlp,k0,r5,0,E,0.9751423408319112,-3.073775291442871,0.05190471652895212,
mlp,k0,r5,0,D,0.971844024814313,-0.7732913494110107,0.022618809714913368,
mlp,k0,r5,1,train,0.9856537061044193,0.9708314538002014,0.0004422232450451702,
mlp,k0,r5,1,G,0.9449364569938675,0.8316020965576172,0.0025880682514980435,
mlp,k0,r5,1,F,0.972106044615131,0.08652764558792114,0.013769767479971051,
mlp,k0,r5,1,C,0.9590964159660627,-0.05947279930114746,0.01596124772913754,
mlp,k0,r5,1,E,0.9647530309670791,0.7593896389007568,0.003633194835856557,
mlp,k0,r5,1,D,0.9499882963243501,0.29198896884918213,0.01079363003373146,
mlp,k0,r5,2,train,0.9866699478923477,0.9730293154716492,0.0004357916332082823,
mlp,k0,r5,2,G,0.9546822814149072,-0.6044669151306152,0.025560530368238688,
mlp,k0,r5,2,F,0.9470757011873179,0.8102958798408508,0.003045963996555656,
mlp,k0,r5,2,C,0.9313449188944318,-0.8910224437713623,0.030520849395543337,
mlp,k0,r5,2,E,0.9462997850724585,-0.867806077003479,0.02996349474415183,
mlp,k0,r5,2,D,0.9451433813299843,-0.07586479187011719,0.017208479112014174,
mlp,k0,r5,3,train,0.9917656540066782,0.9834005236625671,0.0002629251393955201,
mlp,k0,r5,3,G,0.9779621203404016,-1.5936222076416016,0.04113143030554056,
mlp,k0,r5,3,F,0.9713405573400363,-0.04878354072570801,0.01669016433879733,
mlp,k0,r5,3,C,0.9736281830164851,-0.845095157623291,0.02917488059028983,
mlp,k0,r5,3,E,0.9774022574725332,-1.6300134658813477,0.041788685135543346,
mlp,k0,r5,3,D,0.9726704307759513,-3.820730209350586,0.07665753178298473,
mlp,k0,r5,4,train,0.9896948451153555,0.9787507653236389,0.00033747556881280616,
mlp,k0,r5,4,G,0.9662564680953676,0.2751893997192383,0.011397524503991008,
mlp,k0,r5,4,F,0.9712097887590087,0.3321757912635803,0.010673691052943468,
mlp,k0,r5,4,C,0.9716263558105347,0.9060178995132446,0.0014800995995756239,
mlp,k0,r5,4,E,0.9721325488625452,0.4665290117263794,0.008421217440627515,
mlp,k0,r5,4,D,0.9794229558790127,0.8514348268508911,0.002358417259529233,
mlp,k0,r5,5,train,0.9897963972604615,0.9787344336509705,0.00033522523153806105,
mlp,k0,r5,5,G,0.9715792210282581,-2.499802589416504,0.05483133811503649,
mlp,k0,r5,5,F,0.979531631698767,0.7426917552947998,0.004048883798532188,
mlp,k0,r5,5,C,0.9705060400562567,-0.2884042263031006,0.020017059054225683,
mlp,k0,r5,5,E,0.9669542262650411,-0.2729405164718628,0.01980752870440483,
mlp,k0,r5,5,D,0.9776060956087075,0.3530084490776062,0.010035173501819372,
mlp,k0,r4,0,train,0.9904340172003359,0.9808476567268372,0.0003357516834512353,
mlp,k0,r4,0,G,0.9720848296863986,0.8487120270729065,0.002647779823746532,
mlp,k0,r4,0,F,0.9685232600498012,-0.9382874965667725,0.03418563585728407,
mlp,k0,r4,0,C,0.9774099168682151,0.9438698291778564,0.0009795654768822715,
mlp,k0,r4,0,E,0.9738567574864078,-0.10178470611572266,0.019508713856339455,
mlp,k0,r4,0,D,0.9716065156477248,-0.3590388298034668,0.02400819119066,
mlp,k0,r4,1,train,0.9914395703530285,0.9829279780387878,0.0002942243736470118,
mlp,k0,r4,1,G,0.9730098520643464,0.088814377784729,0.015464086318388581,
mlp,k0,r4,1,F,0.9785151207829089,-1.0431876182556152,0.03463477734476328,
mlp,k0,r4,1,C,0.9801493372434358,-3.135140895843506,0.0701174596324563,
mlp,k0,r4,1,E,0.9802596392469795,-0.885453462600708,0.03204279765486717,
mlp,k0,r4,1,D,0.9820730272966157,0.14548182487487793,0.014518463518470526,
mlp,k0,r4,2,train,0.9883766357309876,0.9758523106575012,0.0004391693582874723,
mlp,k0,r4,2,G,0.9683657796577436,-0.566124439239502,0.02824419131502509,
mlp,k0,r4,2,F,0.9740428025654349,0.881614625453949,0.0021357176592573524,
mlp,k0,r4,2,C,0.9604158435687493,0.23696637153625488,0.013686753576621413,
mlp,k0,r4,2,E,0.9700944170358692,0.1401020884513855,0.015610422007739544,
mlp,k0,r4,2,D,0.9719615486857947,-1.1190483570098877,0.03797208610922098,
mlp,k0,r4,3,train,0.9882552201182525,0.975709855556488,0.0004284282185835764,
mlp,k0,r4,3,G,0.9757599408227129,0.9265608787536621,0.0012786266452167183,
mlp,k0,r4,3,F,0.9753562530076123,0.6922636032104492,0.005471036885865033,
mlp,k0,r4,3,C,0.9644710310110238,0.5809667110443115,0.007305911043658853,
mlp,k0,r4,3,E,0.962976913584757,-0.05839037895202637,0.018622211180627346,
mlp,k0,r4,3,D,0.9700323479262727,-0.5568199157714844,0.0272981277666986,
mlp,k0,r4,4,train,0.9897146673367474,0.9788941740989685,0.00034986792888958007,
mlp,k0,r4,4,G,0.9696820268952158,-1.7880644798278809,0.045905547216534615,
mlp,k0,r4,4,F,0.9657667591901674,-1.2266221046447754,0.03654650831595063,
mlp,k0,r4,4,C,0.9600710834705193,0.7332679033279419,0.004341258900240064,
mlp,k0,r4,4,E,0.9761201415356229,-1.371208667755127,0.03929856140166521,
mlp,k0,r4,4,D,0.9655417229419078,0.21343910694122314,0.012891656486317515,
mlp,k0,r4,5,train,0.9911515747192459,0.9817688465118408,0.00031693482742412016,
mlp,k0,r4,5,G,0.9779493153175836,-0.9742348194122314,0.033695573918521404,
mlp,k0,r4,5,F,0.9774080755657624,-0.4589357376098633,0.025030086282640696,
mlp,k0,r4,5,C,0.973248229685484,0.7358348369598389,0.004444425168912858,
mlp,k0,r4,5,E,0.9730271217885014,-0.6674822568893433,0.028462696354836226,
mlp,k0,r4,5,D,0.9796760156181981,0.9536756277084351,0.0007948846759973094,
mlp,k1,r5,0,train,0.9757947383603751,0.9512239694595337,0.001001710828859359,
mlp,k1,r5,0,G,0.8884224639045819,0.760024905204773,0.005232886876910925,
mlp,k1,r5,0,F,0.8170045325996145,0.5994569659233093,0.0077593246242031455,
mlp,k1,r5,0,C,0.7910217641262383,0.45750898122787476,0.010227823164314032,
mlp,k1,r5,0,E,0.8595329402376921,0.3406352400779724,0.014191401889547706,
mlp,k1,r5,0,D,0.8593212241839117,0.5110169649124146,0.009493607678450644,
mlp,k1,r5,1,train,0.9795694476441791,0.9520582556724548,0.0008928335009841248,
mlp,k1,r5,1,G,0.6662754994556352,-0.6487089395523071,0.03148322459310293,
mlp,k1,r5,1,F,0.683739131314868,0.09636926651000977,0.020029036328196526,
mlp,k1,r5,1,C,0.7225439426172897,0.16290682554244995,0.013614301569759846,
mlp,k1,r5,1,E,0.7195699761038226,0.4172765612602234,0.0110079615842551,
mlp,k1,r5,1,D,0.8295880485472421,-0.011132478713989258,0.02210176968947053,
mlp,k1,r5,2,train,0.9865861955835336,0.9712289571762085,0.0005285025836201385,
mlp,k1,r5,2,G,0.7899853564850395,-0.15998530387878418,0.023518509231507778,
mlp,k1,r5,2,F,0.6326759366037482,0.19028186798095703,0.022094239480793476,
mlp,k1,r5,2,C,0.7187060568305778,0.3855823278427124,0.009340724442154169,
mlp,k1,r5,2,E,0.7228823839209116,0.09316039085388184,0.017688795924186707,
mlp,k1,r5,2,D,0.8684176919846738,0.023749947547912598,0.01740585919469595,
mlp,k1,r5,3,train,0.9832827073062651,0.9642387628555298,0.0006402872240869328,
mlp,k1,r5,3,G,0.6233783099997923,-0.1163320541381836,0.02395533910021186,
mlp,k1,r5,3,F,0.7545511309122312,0.4463251829147339,0.01018109591677785,
mlp,k1,r5,3,C,0.7103474850112028,0.43590623140335083,0.012032858096063137,
mlp,k1,r5,3,E,0.598256683457854,-0.08198857307434082,0.01905191782861948,
mlp,k1,r5,3,D,0.671528433817066,0.4074082374572754,0.01240395032800734,
mlp,k1,r5,4,train,0.9797005463274665,0.9479522705078125,0.0007311192312045023,
mlp,k1,r5,4,G,0.48608479524301984,-0.9170382022857666,0.03506900276988745,
mlp,k1,r5,4,F,0.46098841826487025,-2.2549479007720947,0.060504416935145855,
mlp,k1,r5,4,C,0.5622138647144878,-0.013128042221069336,0.023423767648637295,
mlp,k1,r5,4,E,0.3723002850437642,-1.3493244647979736,0.03484759107232094,
mlp,k1,r5,4,D,0.42151528349660744,-0.5709655284881592,0.02624912979081273,
mlp,k1,r5,5,train,0.9785365598321896,0.9567872285842896,0.0007332199020311236,
mlp,k1,r5,5,G,0.6847063044239081,0.3911975622177124,0.012119863647967577,
mlp,k1,r5,5,F,0.6413250958270122,-0.1436917781829834,0.021441766992211342,
mlp,k1,r5,5,C,0.7468965877812936,0.340887188911438,0.014221515506505966,
mlp,k1,r5,5,E,0.7483887350563063,0.5182770490646362,0.00841650483198464,
mlp,k1,r5,5,D,0.8035794446644,0.04921501874923706,0.020225391257554293,
mlp,k1,r4,0,train,0.983754683065359,0.9646518230438232,0.0008107731846394017,
mlp,k1,r4,0,G,0.6900376766734182,0.24795222282409668,0.013554632430896163,
mlp,k1,r4,0,F,0.7296623125739101,0.4013432264328003,0.014441155712120235,
mlp,k1,r4,0,C,0.7303659694604643,0.3961632251739502,0.017948646564036608,
mlp,k1,r4,0,E,0.5914041501092284,0.04543524980545044,0.019261994631960988,
mlp,k1,r4,0,D,0.576324270875662,0.0660514235496521,0.018102111760526896,
mlp,k1,r4,1,train,0.9895286312569622,0.9743902087211609,0.0005045787474955432,
mlp,k1,r4,1,G,0.44487975016229947,-0.1482018232345581,0.026204805821180344,
mlp,k1,r4,1,F,0.52308268488139,-0.003826618194580078,0.020971444435417652,
mlp,k1,r4,1,C,0.654471825938872,0.36008763313293457,0.01601079129613936,
mlp,k1,r4,1,E,0.5016627518443084,-0.08348846435546875,0.018900681054219604,
mlp,k1,r4,1,D,0.2367900878027429,-0.7523902654647827,0.031658567022532225,
mlp,k1,r4,2,train,0.9762978586773116,0.9351124167442322,0.0013635072828037664,
mlp,k1,r4,2,G,0.8062450226439861,-0.30796825885772705,0.03620279673486948,
mlp,k1,r4,2,F,0.7181207576317817,-0.37657105922698975,0.02892937557771802,
mlp,k1,r4,2,C,0.7163436160749703,-0.6458799839019775,0.035600698087364435,
mlp,k1,r4,2,E,0.8104925568979517,0.04668539762496948,0.01732276496477425,
mlp,k1,r4,2,D,0.8966753031480512,0.029105544090270996,0.022849758621305227,
mlp,k1,r4,3,train,0.977792745254807,0.9542120695114136,0.0010447878739796579,
mlp,k1,r4,3,G,0.8559887743868284,0.049900829792022705,0.025384618900716305,
mlp,k1,r4,3,F,0.8816181779652565,0.5347352623939514,0.011006749235093594,
mlp,k1,r4,3,C,0.7928285651412734,0.42875951528549194,0.011088223895058036,
mlp,k1,r4,3,E,0.7098784697336664,0.37995827198028564,0.014523033751174808,
mlp,k1,r4,3,D,0.8065181200083207,0.037792086601257324,0.018188074929639697,
mlp,k1,r4,4,train,0.9942701518753877,0.9803595542907715,0.00037770784547319636,
mlp,k1,r4,4,G,0.40150801105647416,-0.5060629844665527,0.03902249038219452,
mlp,k1,r4,4,F,0.3851638793235084,-1.1917860507965088,0.033843100536614656,
mlp,k1,r4,4,C,0.003215429047453533,-1.1770691871643066,0.045006670989096165,
mlp,k1,r4,4,E,0.6616032015389054,0.18697822093963623,0.01581615791656077,
mlp,k1,r4,4,D,0.33154915238720983,-1.5729076862335205,0.05234625097364187,
mlp,k1,r4,5,train,0.9760572527793707,0.9504725337028503,0.0009690741426311433,
mlp,k1,r4,5,G,0.5534248263802577,0.01865851879119873,0.022521266248077154,
mlp,k1,r4,5,F,0.7275172890374033,-0.34815990924835205,0.02588492166250944,
mlp,k1,r4,5,C,0.7200023250870702,0.14945942163467407,0.021258081775158644,
mlp,k1,r4,5,E,0.4917914264513751,0.13918167352676392,0.02320094546303153,
mlp,k1,r4,5,D,0.6292272061447037,-0.15817952156066895,0.025591408368200064,
mlp,k2,r5,0,train,0.8242754257981952,0.6596425175666809,0.006589477998204529,
mlp,k2,r5,0,G,-0.0005011479894538873,-0.6173442602157593,0.037747764959931374,
mlp,k2,r5,0,F,-0.00348079696068071,-0.4876044988632202,0.032731758896261454,
mlp,k2,r5,0,C,0.06277956222291714,-0.5888255834579468,0.028362085111439228,
mlp,k2,r5,0,E,0.09983954652897897,-0.37279510498046875,0.02718472946435213,
mlp,k2,r5,0,D,0.0668777572377286,-0.36664652824401855,0.028359184972941875,
mlp,k2,r5,1,train,0.7477193807285996,0.5436838865280151,0.009424808900803328,
mlp,k2,r5,1,G,0.32844424135946715,-0.050414443016052246,0.02056002477183938,
mlp,k2,r5,1,F,0.10137597185462588,-0.30281519889831543,0.027510928455740213,
mlp,k2,r5,1,C,0.22690402050186187,-0.13781607151031494,0.02499083476141095,
mlp,k2,r5,1,E,0.25681481762493696,-0.0850679874420166,0.021999580785632133,
mlp,k2,r5,1,D,0.1792358704872533,-0.23079848289489746,0.025401324965059757,
mlp,k2,r5,2,train,0.7813353201567965,0.5952608585357666,0.008126388536766171,
mlp,k2,r5,2,G,0.008542883310814313,-0.5678950548171997,0.030481397174298763,
mlp,k2,r5,2,F,0.08971364959299266,-0.513002872467041,0.032016896177083254,
mlp,k2,r5,2,C,0.1958061985743922,-0.253878116607666,0.028363623190671206,
mlp,k2,r5,2,E,0.10046131189120722,-0.3194390535354614,0.027755522169172764,
mlp,k2,r5,2,D,0.04722947648821202,-0.5304890871047974,0.029858742840588093,
mlp,k2,r5,3,train,0.7494532996645478,0.5449903011322021,0.009460978908464313,
mlp,k2,r5,3,G,0.09719388363295403,-0.3521994352340698,0.028614939656108618,
mlp,k2,r5,3,F,0.13252876144526826,-0.39644694328308105,0.027552140410989523,
mlp,k2,r5,3,C,0.17381526137713077,-0.17194509506225586,0.0248272018507123,
mlp,k2,r5,3,E,0.16351603923161773,-0.23855674266815186,0.02519453503191471,
mlp,k2,r5,3,D,0.16910100524197902,-0.1942235231399536,0.0240526357665658,
mlp,k2,r5,4,train,0.6914379472170663,0.4624795913696289,0.011006251443177462,
mlp,k2,r5,4,G,0.24711071498916426,-0.05242335796356201,0.022211691364645958,
mlp,k2,r5,4,F,0.3012204578027502,-0.17090725898742676,0.02369289379566908,
mlp,k2,r5,4,C,0.26297692484071444,-0.12117791175842285,0.024747169110924006,
mlp,k2,r5,4,E,0.19093837121211665,-0.5195083618164062,0.03052537189796567,
mlp,k2,r5,4,D,0.24994707288483803,-0.21643424034118652,0.0246322569437325,
mlp,k2,r5,5,train,0.7117205748869272,0.48108911514282227,0.009700973751023412,
mlp,k2,r5,5,G,-0.016280938547508228,-0.5338900089263916,0.032980321906507015,
mlp,k2,r5,5,F,0.1634562566667972,-0.15590643882751465,0.02627419028431177,
mlp,k2,r5,5,C,0.191112103430509,-0.158430814743042,0.021353627555072308,
